Index	Reagents	Products	Rule	Energy Change
255_1	['C(CO)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(C(CO)O)=O)O)O)=O']	Knoevenagel H	-4.06
257_0	['C(CO)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C(CO)O)=O)O)O)(C)=O']	Aldol Condensation	-8.7
257_1	['C(CO)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C(CO)O)=O)O)O)(C)=O']	Knoevenagel H	-8.7
259_0	['C(CO)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(CC(CO)(C(CO)O)O)=O)=O']	Aldol Condensation	0.33
261_0	['C(CO)(C(CO)O)=O', 'C(C)=O']	['C(C(C(C)O)O)(C(CO)O)=O']	Aldol Condensation	-10.51
261_1	['C(CO)(C(CO)O)=O', 'C(C)=O']	['C(C(C(C)O)O)(C(CO)O)=O']	Knoevenagel H	-10.51
263_0	['C(CO)(C(CO)O)=O', 'C(C)=O']	['C(CC(CO)(C(CO)O)O)=O']	Aldol Condensation	-1.48
265_0	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(CNCC=O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
265_1	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(CNCC=O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
267_0	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(CNC(C(CO)=O)C(C)O)=O']	Aldol Condensation	-3.79
267_1	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(CNC(C(CO)=O)C(C)O)=O']	Knoevenagel H	-3.79
269_0	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(C(C(C)O)NCC(CO)=O)=O']	Aldol Condensation	-3.79
269_1	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(C(C(C)O)NCC(CO)=O)=O']	Knoevenagel H	-3.79
271_0	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(CC(CO)(CNCC=O)O)=O']	Aldol Condensation	-32.12
273_0	['C(CNCC(CO)=O)=O', 'C(C)=O']	['C(CC(CNCC(CO)=O)O)=O']	Aldol Condensation	-36.76
275_0	['C(CO)(CN)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(CO)(CN)O)O)=O']	Aldol Condensation	-5.7
275_1	['C(CO)(CN)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(CO)(CN)O)O)=O']	Knoevenagel H	-5.7
277_0	['C(CO)(CN)=O', 'C(CO)(CN)=O']	['C(CO)(C(C(CO)(CN)O)N)=O']	Aldol Condensation	28.6
277_1	['C(CO)(CN)=O', 'C(CO)(CN)=O']	['C(CO)(C(C(CO)(CN)O)N)=O']	Knoevenagel H	28.6
279_0	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['C(CN)(C(C(CNCC=O)O)O)=O']	Aldol Condensation	-13.41
279_1	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['C(CN)(C(C(CNCC=O)O)O)=O']	Knoevenagel H	-13.41
281_0	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['C(CO)(C(C(CNCC=O)O)N)=O']	Aldol Condensation	-6.69
281_1	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['C(CO)(C(C(CNCC=O)O)N)=O']	Knoevenagel H	-6.69
283_0	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['C(C(C(CN)(CO)O)NCC=O)=O']	Aldol Condensation	1.02
283_1	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['C(C(C(CN)(CO)O)NCC=O)=O']	Knoevenagel H	1.02
285_0	['C(CO)(CN)=O', 'C(CC=O)=O']	['C(CC(C(C(CN)=O)O)O)=O']	Aldol Condensation	2.48
285_1	['C(CO)(CN)=O', 'C(CC=O)=O']	['C(CC(C(C(CN)=O)O)O)=O']	Knoevenagel H	2.48
287_0	['C(CO)(CN)=O', 'C(CC=O)=O']	['C(CC(C(C(CO)=O)N)O)=O']	Aldol Condensation	36.78
287_1	['C(CO)(CN)=O', 'C(CC=O)=O']	['C(CC(C(C(CO)=O)N)O)=O']	Knoevenagel H	36.78
289_0	['C(CO)(CN)=O', 'C(CC=O)=O']	['C(C(C=O)C(CO)(CN)O)=O']	Aldol Condensation	13.85
289_1	['C(CO)(CN)=O', 'C(CC=O)=O']	['C(C(C=O)C(CO)(CN)O)=O']	Knoevenagel C	13.85
291_0	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(CN)=O)O)O)=O']	Aldol Condensation	-4.06
291_1	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(CN)=O)O)O)=O']	Knoevenagel H	-4.06
293_0	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(CO)=O)N)O)=O']	Aldol Condensation	30.24
293_1	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(CO)=O)N)O)=O']	Knoevenagel H	30.24
295_0	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C)(C(C(C(CN)=O)O)O)=O']	Aldol Condensation	-8.7
295_1	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C)(C(C(C(CN)=O)O)O)=O']	Knoevenagel H	-8.7
297_0	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(CO)(C(C(C(C)=O)O)N)=O']	Aldol Condensation	25.6
297_1	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(CO)(C(C(C(C)=O)O)N)=O']	Knoevenagel H	25.6
299_0	['C(CO)(CN)=O', 'C(C(C)=O)=O']	['C(C(CC(CO)(CN)O)=O)=O']	Aldol Condensation	0.33
301_0	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(C(C(CN)=O)O)O)=O']	Aldol Condensation	-5.7
301_1	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(C(C(CN)=O)O)O)=O']	Knoevenagel H	-5.7
303_0	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(C(C(CO)=O)N)O)=O']	Aldol Condensation	28.6
303_1	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(C(C(CO)=O)N)O)=O']	Knoevenagel H	28.6
305_0	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(CCO)=O)O)O)(CN)=O']	Aldol Condensation	-10.35
305_1	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(CCO)=O)O)O)(CN)=O']	Knoevenagel H	-10.35
307_0	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(CCO)=O)O)N)(CO)=O']	Aldol Condensation	23.95
307_1	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(CCO)=O)O)N)(CO)=O']	Knoevenagel H	23.95
309_0	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(CO)(CN)O)=O)=O']	Aldol Condensation	1.02
309_1	['C(CO)(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(CO)(CN)O)=O)=O']	Knoevenagel C	1.02
311_0	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(CN)=O)O)O)O)=O']	Aldol Condensation	-10.35
311_1	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(CN)=O)O)O)O)=O']	Knoevenagel H	-10.35
313_0	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(CO)=O)N)O)O)=O']	Aldol Condensation	23.95
313_1	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(CO)=O)N)O)O)=O']	Knoevenagel H	23.95
315_0	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(CN)=O)O)O)O)=O']	Aldol Condensation	-10.35
315_1	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(CN)=O)O)O)O)=O']	Knoevenagel H	-10.35
317_0	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(CO)=O)N)O)O)=O']	Aldol Condensation	23.95
317_1	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(CO)=O)N)O)O)=O']	Knoevenagel H	23.95
319_0	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(CN)O)C(C=O)O)=O']	Aldol Condensation	1.02
319_1	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(CN)O)C(C=O)O)=O']	Knoevenagel C	1.02
321_0	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CN)(C(C(CC(CO)=O)O)O)=O']	Aldol Condensation	-2.16
321_1	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CN)(C(C(CC(CO)=O)O)O)=O']	Knoevenagel H	-2.16
323_0	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CO)(CC(C(C(CO)=O)N)O)=O']	Aldol Condensation	32.14
323_1	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CO)(CC(C(C(CO)=O)N)O)=O']	Knoevenagel H	32.14
325_0	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(C(C(CN)=O)O)O)=O']	Aldol Condensation	2.48
325_1	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(C(C(CN)=O)O)O)=O']	Knoevenagel H	2.48
327_0	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(C(C(CO)=O)N)O)=O']	Aldol Condensation	36.78
327_1	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(C(C(CO)=O)N)O)=O']	Knoevenagel H	36.78
329_0	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(C(C(CO)=O)C(CO)(CN)O)=O']	Aldol Condensation	9.21
329_1	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(C(C(CO)=O)C(CO)(CN)O)=O']	Knoevenagel C	9.21
331_0	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CO)(CN)O)O)=O)=O']	Aldol Condensation	-10.35
331_1	['C(CO)(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CO)(CN)O)O)=O)=O']	Knoevenagel H	-10.35
333_0	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C)(C(C(C(C(CN)=O)O)O)O)=O']	Aldol Condensation	46.61
333_1	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C)(C(C(C(C(CN)=O)O)O)O)=O']	Knoevenagel H	46.61
335_0	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C)(C(C(C(C(CO)=O)N)O)O)=O']	Aldol Condensation	80.91
335_1	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C)(C(C(C(C(CO)=O)N)O)O)=O']	Knoevenagel H	80.91
337_0	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)(C(C(CN)=O)O)O)O)=O']	Aldol Condensation	51.25
337_1	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)(C(C(CN)=O)O)O)O)=O']	Knoevenagel H	51.25
339_0	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)(C(C(CO)=O)N)O)O)=O']	Aldol Condensation	85.55
339_1	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)(C(C(CO)=O)N)O)O)=O']	Knoevenagel H	85.55
341_0	['C(CO)(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(CC(CO)(CN)O)=O)O)=O']	Aldol Condensation	-1.31
343_0	['C(CO)(CN)=O', 'C(C)=O']	['C(CN)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
343_1	['C(CO)(CN)=O', 'C(C)=O']	['C(CN)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
345_0	['C(CO)(CN)=O', 'C(C)=O']	['C(CO)(C(C(C)O)N)=O']	Aldol Condensation	-3.79
345_1	['C(CO)(CN)=O', 'C(C)=O']	['C(CO)(C(C(C)O)N)=O']	Knoevenagel H	-3.79
347_0	['C(CO)(CN)=O', 'C(C)=O']	['C(CC(CO)(CN)O)=O']	Aldol Condensation	-1.48
349_0	['C(CO)(CN)=O', 'C(C(CN)O)=O']	['C(CN)(C(C(C(CN)O)O)O)=O']	Aldol Condensation	-10.35
349_1	['C(CO)(CN)=O', 'C(C(CN)O)=O']	['C(CN)(C(C(C(CN)O)O)O)=O']	Knoevenagel H	-10.35
351_0	['C(CO)(CN)=O', 'C(C(CN)O)=O']	['C(CO)(C(C(C(CN)O)O)N)=O']	Aldol Condensation	23.95
351_1	['C(CO)(CN)=O', 'C(C(CN)O)=O']	['C(CO)(C(C(C(CN)O)O)N)=O']	Knoevenagel H	23.95
353_0	['C(CN)(C(CO)O)=O', 'C(CC=O)=O']	['C(CC(C(C(C(CO)O)=O)N)O)=O']	Aldol Condensation	36.78
353_1	['C(CN)(C(CO)O)=O', 'C(CC=O)=O']	['C(CC(C(C(C(CO)O)=O)N)O)=O']	Knoevenagel H	36.78
355_0	['C(CN)(C(CO)O)=O', 'C(CC=O)=O']	['C(C(C=O)C(CN)(C(CO)O)O)=O']	Aldol Condensation	13.85
355_1	['C(CN)(C(CO)O)=O', 'C(CC=O)=O']	['C(C(C=O)C(CN)(C(CO)O)O)=O']	Knoevenagel C	13.85
357_0	['C(CN)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(C(CO)O)=O)N)O)=O']	Aldol Condensation	30.24
357_1	['C(CN)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C(C(CO)O)=O)N)O)=O']	Knoevenagel H	30.24
359_0	['C(CN)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C)=O)O)N)(C(CO)O)=O']	Aldol Condensation	25.6
359_1	['C(CN)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C)=O)O)N)(C(CO)O)=O']	Knoevenagel H	25.6
361_0	['C(CN)(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(CC(CN)(C(CO)O)O)=O)=O']	Aldol Condensation	0.33
363_0	['C(CN)(C(CO)O)=O', 'C(C)=O']	['C(C(CO)O)(C(C(C)O)N)=O']	Aldol Condensation	23.79
363_1	['C(CN)(C(CO)O)=O', 'C(C)=O']	['C(C(CO)O)(C(C(C)O)N)=O']	Knoevenagel H	23.79
365_0	['C(CN)(C(CO)O)=O', 'C(C)=O']	['C(CC(CN)(C(CO)O)O)=O']	Aldol Condensation	-1.48
367_0	['C(CNCC=O)=O', 'C(CC=O)=O']	['C(CC(C(C=O)NCC=O)O)=O']	Aldol Condensation	9.21
367_1	['C(CNCC=O)=O', 'C(CC=O)=O']	['C(CC(C(C=O)NCC=O)O)=O']	Knoevenagel H	9.21
369_0	['C(CNCC=O)=O', 'C(CC=O)=O']	['C(C(C=O)C(CNCC=O)O)=O']	Aldol Condensation	-21.43
369_1	['C(CNCC=O)=O', 'C(CC=O)=O']	['C(C(C=O)C(CNCC=O)O)=O']	Knoevenagel C	-21.43
371_0	['C(CNCC=O)=O', 'C(C(C)=O)=O']	['C(CNC(C=O)C(C=O)(C)O)=O']	Aldol Condensation	2.67
371_1	['C(CNCC=O)=O', 'C(C(C)=O)=O']	['C(CNC(C=O)C(C=O)(C)O)=O']	Knoevenagel H	2.67
373_0	['C(CNCC=O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C)=O)O)NCC=O)=O']	Aldol Condensation	-1.98
373_1	['C(CNCC=O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C)=O)O)NCC=O)=O']	Knoevenagel H	-1.98
375_0	['C(CNCC=O)=O', 'C(C(C)=O)=O']	['C(CNCC(CC(C=O)=O)O)=O']	Aldol Condensation	-34.95
377_0	['C(CNCC=O)=O', 'C(C)=O']	['C(C(C(C)O)NCC=O)=O']	Aldol Condensation	-3.79
377_1	['C(CNCC=O)=O', 'C(C)=O']	['C(C(C(C)O)NCC=O)=O']	Knoevenagel H	-3.79
379_0	['C(CNCC=O)=O', 'C(C)=O']	['C(CC(CNCC=O)O)=O']	Aldol Condensation	-36.76
381_0	['C(CNCC=O)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)NCC=O)=O']	Aldol Condensation	-3.62
381_1	['C(CNCC=O)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)NCC=O)=O']	Knoevenagel H	-3.62
383_0	['C(C(CO)(C(CN)O)O)=O', 'C(C)=O']	['C(CC(C(CO)(C(CN)O)O)O)=O']	Aldol Condensation	-6.12
385_0	['C(C(CO)(CO)O)=O', 'C(CC=O)=O']	['C(C(C=O)C(C(CO)(CO)O)O)=O']	Aldol Condensation	9.21
385_1	['C(C(CO)(CO)O)=O', 'C(CC=O)=O']	['C(C(C=O)C(C(CO)(CO)O)O)=O']	Knoevenagel C	9.21
387_0	['C(C(CO)(CO)O)=O', 'C(C(C)=O)=O']	['C(C(CC(C(CO)(CO)O)O)=O)=O']	Aldol Condensation	-4.31
389_0	['C(C(CO)(CO)O)=O', 'C(C)=O']	['C(CC(C(CO)(CO)O)O)=O']	Aldol Condensation	-6.12
391_0	['C(C(CO)(C(CO)O)O)=O', 'C(C)=O']	['C(CC(C(CO)(C(CO)O)O)O)=O']	Aldol Condensation	-6.12
393_0	['C(CC=O)=O', 'C(CC=O)=O']	['C(C(C=O)C(CC=O)O)=O']	Aldol Condensation	22.04
393_1	['C(CC=O)=O', 'C(CC=O)=O']	['C(C(C=O)C(CC=O)O)=O']	Knoevenagel C	22.04
395_0	['C(CC=O)=O', 'C(C(C)=O)=O']	['C(C(C=O)C(C=O)(C)O)=O']	Aldol Condensation	15.49
395_1	['C(CC=O)=O', 'C(C(C)=O)=O']	['C(C(C=O)C(C=O)(C)O)=O']	Knoevenagel C	15.49
397_0	['C(CC=O)=O', 'C(C(C)=O)=O']	['C(C(C=O)C(C(C)=O)O)=O']	Aldol Condensation	10.85
397_1	['C(CC=O)=O', 'C(C(C)=O)=O']	['C(C(C=O)C(C(C)=O)O)=O']	Knoevenagel C	10.85
399_0	['C(CC=O)=O', 'C(C(C)=O)=O']	['C(CC(CC(C=O)=O)O)=O']	Aldol Condensation	8.51
401_0	['C(CC=O)=O', 'C(C(CCO)=O)=O']	['C(C(C=O)C(C=O)(CCO)O)=O']	Aldol Condensation	13.85
401_1	['C(CC=O)=O', 'C(C(CCO)=O)=O']	['C(C(C=O)C(C=O)(CCO)O)=O']	Knoevenagel C	13.85
403_0	['C(CC=O)=O', 'C(C(CCO)=O)=O']	['C(C(C=O)C(C(CCO)=O)O)=O']	Aldol Condensation	9.21
403_1	['C(CC=O)=O', 'C(C(CCO)=O)=O']	['C(C(C=O)C(C(CCO)=O)O)=O']	Knoevenagel C	9.21
405_0	['C(CC=O)=O', 'C(C(CCO)=O)=O']	['C(CC(C(C(C=O)=O)CO)O)=O']	Aldol Condensation	9.21
405_1	['C(CC=O)=O', 'C(C(CCO)=O)=O']	['C(CC(C(C(C=O)=O)CO)O)=O']	Knoevenagel C	9.21
407_0	['C(CC=O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)C(C(CC=O)O)O)=O']	Aldol Condensation	9.21
407_1	['C(CC=O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)C(C(CC=O)O)O)=O']	Knoevenagel C	9.21
409_0	['C(CC=O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)C(CC(C=O)O)O)=O']	Aldol Condensation	9.21
409_1	['C(CC=O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)C(CC(C=O)O)O)=O']	Knoevenagel C	9.21
411_0	['C(CC=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C=O)C(C=O)O)O)=O']	Aldol Condensation	9.21
411_1	['C(CC=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C=O)C(C=O)O)O)=O']	Knoevenagel C	9.21
413_0	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(C(C=O)C(CC(CO)=O)O)=O']	Aldol Condensation	17.39
413_1	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(C(C=O)C(CC(CO)=O)O)=O']	Knoevenagel C	17.39
415_0	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(C(C=O)C(CO)(CC=O)O)=O']	Aldol Condensation	22.04
415_1	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(C(C=O)C(CO)(CC=O)O)=O']	Knoevenagel C	22.04
417_0	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C=O)C(CO)=O)O)=O']	Aldol Condensation	17.39
417_1	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C=O)C(CO)=O)O)=O']	Knoevenagel C	17.39
419_0	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CC=O)=O)O)O)=O']	Aldol Condensation	-2.16
419_1	['C(CC=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CC=O)=O)O)O)=O']	Knoevenagel H	-2.16
421_0	['C(CC=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C=O)C(C(C(C)=O)O)O)=O']	Aldol Condensation	66.16
421_1	['C(CC=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C=O)C(C(C(C)=O)O)O)=O']	Knoevenagel C	66.16
423_0	['C(CC=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C=O)C(C)(C(C=O)O)O)=O']	Aldol Condensation	70.8
423_1	['C(CC=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C=O)C(C)(C(C=O)O)O)=O']	Knoevenagel C	70.8
425_0	['C(CC=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(CC(CC=O)O)=O)O)=O']	Aldol Condensation	63.82
427_0	['C(CC=O)=O', 'C(C)=O']	['C(C(C=O)C(C)O)=O']	Aldol Condensation	9.04
427_1	['C(CC=O)=O', 'C(C)=O']	['C(C(C=O)C(C)O)=O']	Knoevenagel C	9.04
429_0	['C(CC=O)=O', 'C(C)=O']	['C(CC(CC=O)O)=O']	Aldol Condensation	6.7
431_0	['C(CC=O)=O', 'C(C(CN)O)=O']	['C(C(C=O)C(C(CN)O)O)=O']	Aldol Condensation	9.21
431_1	['C(CC=O)=O', 'C(C(CN)O)=O']	['C(C(C=O)C(C(CN)O)O)=O']	Knoevenagel C	9.21
433_0	['C(CC=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C=O)C(C(C(CO)N)O)O)=O']	Aldol Condensation	9.21
433_1	['C(CC=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C=O)C(C(C(CO)N)O)O)=O']	Knoevenagel C	9.21
435_0	['C(C(C)=O)=O', 'C(C(C)=O)=O']	['C(C(C)(CC(C=O)=O)O)=O']	Aldol Condensation	1.97
437_0	['C(C(C)=O)=O', 'C(C(C)=O)=O']	['C(C)(C(CC(C=O)=O)O)=O']	Aldol Condensation	-2.67
439_0	['C(C(C)=O)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(CC(C=O)=O)O)=O']	Aldol Condensation	0.33
441_0	['C(C(C)=O)=O', 'C(C(CCO)=O)=O']	['C(C(CC(C=O)=O)O)(CCO)=O']	Aldol Condensation	-4.31
443_0	['C(C(C)=O)=O', 'C(C(CCO)=O)=O']	['C(C(C)(C(C(C=O)=O)CO)O)=O']	Aldol Condensation	2.67
443_1	['C(C(C)=O)=O', 'C(C(CCO)=O)=O']	['C(C(C)(C(C(C=O)=O)CO)O)=O']	Knoevenagel C	2.67
445_0	['C(C(C)=O)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(C=O)=O)CO)O)(C)=O']	Aldol Condensation	-1.98
445_1	['C(C(C)=O)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(C=O)=O)CO)O)(C)=O']	Knoevenagel C	-1.98
447_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C(CC(C=O)=O)O)O)=O']	Aldol Condensation	-4.31
449_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(CC(CC(C=O)=O)O)O)=O']	Aldol Condensation	-4.31
451_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)C(C=O)(C)O)O)=O']	Aldol Condensation	2.67
451_1	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)C(C=O)(C)O)O)=O']	Knoevenagel C	2.67
453_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)C(C(C)=O)O)O)=O']	Aldol Condensation	-1.98
453_1	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)C(C(C)=O)O)O)=O']	Knoevenagel C	-1.98
455_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(CO)(CC(CC(C=O)=O)O)=O']	Aldol Condensation	3.87
457_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(CC(C=O)=O)O)=O']	Aldol Condensation	8.51
459_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C)(C(C=O)C(CO)=O)O)=O']	Aldol Condensation	10.85
459_1	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C)(C(C=O)C(CO)=O)O)=O']	Knoevenagel C	10.85
461_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C(CO)=O)C(C(C)=O)O)=O']	Aldol Condensation	6.21
461_1	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C(CO)=O)C(C(C)=O)O)=O']	Knoevenagel C	6.21
463_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C)(C(C(CC=O)=O)O)O)=O']	Aldol Condensation	-8.7
463_1	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C)(C(C(CC=O)=O)O)O)=O']	Knoevenagel H	-8.7
465_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(C(C)=O)O)O)=O)=O']	Aldol Condensation	-13.35
465_1	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(C(C)=O)O)O)=O)=O']	Knoevenagel H	-13.35
467_0	['C(C(C)=O)=O', 'C(C(C(C)=O)O)=O']	['C(C)(C(C(CC(C=O)=O)O)O)=O']	Aldol Condensation	52.64
469_0	['C(C(C)=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)(CC(C=O)=O)O)O)=O']	Aldol Condensation	57.28
471_0	['C(C(C)=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C)(CC(C(C=O)O)=O)O)=O']	Aldol Condensation	0.33
473_0	['C(C(C)=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(CC(C(C)=O)O)=O)O)=O']	Aldol Condensation	52.64
475_0	['C(C(C)=O)=O', 'C(C)=O']	['C(C(CC(C)O)=O)=O']	Aldol Condensation	-4.48
477_0	['C(C(C)=O)=O', 'C(C)=O']	['C(C(C)(CC=O)O)=O']	Aldol Condensation	0.16
479_0	['C(C(C)=O)=O', 'C(C)=O']	['C(CC(C(C)=O)O)=O']	Aldol Condensation	-4.48
481_0	['C(C(C)=O)=O', 'C(C(CN)O)=O']	['C(C(CC(C(CN)O)O)=O)=O']	Aldol Condensation	-4.31
