Index	Reagents	Products	Rule	Energy Change
257_0	['C(C(C)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=C)=O']	Elimination2	2.92
259_0	['C(C(C)(CC=O)O)(O)=O']	['O', 'C(C=C(C(O)=O)C)=O']	Elimination2	0.4
261_0	['C(C(CO)(C(C)O)O)(O)=O']	['O', 'C(C(C=C)(CO)O)(O)=O']	Elimination2	2.09
263_0	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)(CO)O)(O)=O']	Elimination2	2.92
265_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C(C(C(C(C(O)=O)=C)O)O)(O)=O']	Elimination2	2.92
267_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C1(C(C=C(C(O)=O)O1)(C)O)=O']	Elimination2	-48.02
269_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C(C1(C=C(C(O1)=O)C)O)(O)=O']	Elimination2	-48.02
271_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C(C1(CC(C(O1)=O)=C)O)(O)=O']	Elimination2	-27.94
273_0	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	['O', 'C1(C(C)=CC(C(O1)=O)=O)=O']	Elimination2	-48.02
275_0	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	Elimination2	-27.94
277_0	['O', 'C(CC(C)O)=O']	['CC(C(CO)O)O']	Hydration of C(=O)C	39.01
278_0	['O', 'C(CC(O)=O)=O']	['C(C(CO)O)(O)=O']	Hydration of C(=O)C	48.7
280_0	['O', 'C(C(CC(C)O)=O)(O)=O']	['C(C(C(C(C)O)O)O)(O)=O']	Hydration of C(=O)C	41.01
282_0	['O', 'C(C(C)(CC=O)O)(O)=O']	['C(C(C)(C(CO)O)O)(O)=O']	Hydration of C(=O)C	39.01
284_0	['O', 'C(CC(C(O)=O)=O)(O)=O']	['C(C(C(C(O)=O)O)O)(O)=O']	Hydration of C(=O)C	33.85
285_0	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C(C(C(C(C)=O)=O)O)O)(O)=O']	Hydration of C(=O)C	49.2
287_0	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C(CO)O)(CC(C(O)=O)=O)=O']	Hydration of C(=O)C	53.59
289_0	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C)(C(C(C(C(O)=O)=O)O)O)=O']	Hydration of C(=O)C	49.2
290_0	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	['C(C(C(C(C(O)=O)=C)O)O)(O)=O']	Hydration of C(=O)C	43.54
292_0	['O', 'C(C1(C)CC(C(O1)=O)=O)(O)=O']	['C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	Hydration of C(=O)C	51.69
294_0	['O', 'C1(C(C)(CC(C(O1)=O)=O)O)=O']	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	Hydration of C(=O)C	51.69
295_0	['O', 'C(C(C)=CC(C(O)=O)=O)(O)=O']	['C(C(C)(CC(C(O)=O)=O)O)(O)=O']	Hydration of C=C(O)	-0.4
297_0	['O', 'C(C(C)=CC(C(O)=O)=O)(O)=O']	['C(C(C)C(C(C(O)=O)=O)O)(O)=O']	Hydration of C=C(O)	3.69
298_0	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	['C(C(C)(CC(C(O)=O)=O)O)(O)=O']	Hydration of C=C(O)	-0.4
300_0	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	['C(C(CO)CC(C(O)=O)=O)(O)=O']	Hydration of C=C(O)	8.08
302_0	['C(C(C)(CC=O)O)(O)=O']	['C1(C(C)(CC(O)O1)O)=O']	Hemiacetal Formation for 5 membered rings	12.92
304_0	['C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C)(C1(CC(C(O1)=O)=O)O)=O']	Hemiacetal Formation for 5 membered rings	5.99
305_0	['C=C(C(O)=O)CC(C(O)=O)=O']	['C(C1(CC(C(O1)=O)=C)O)(O)=O']	Hemiacetal Formation for 5 membered rings	-16.6
307_0	['C(C1(C)CC(C(O1)=O)=O)(O)=O']	['C1(C2(C)CC(C(O2)=O)(O)O1)=O']	Hemiacetal Formation for 5 membered rings	24.89
309_0	['C(C(O)=O)(CC(C(C)=O)=O)=O']	['C1(C(C)(O)OC(C(C1)=O)=O)=O']	Hemiacetal Formation for 6 membered rings	-16.47
310_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['C(C(C)(CC(C(O)=O)=O)O)(O)=O']	Hemiacetal Formation for 5 membered rings, inverse	-11.74
311_0	['C(C(CC(C)O)=O)(O)=O']	['C(=O)=O', 'C(CC(C)O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
312_0	['C(CC(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C(CC(O)=O)=O']	Alpha-Keto Acid Decarboxylation	-69.38
313_0	['C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(=O)=O', 'C(CC(C(C)=O)=O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
314_0	['C(C(C)=CC(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C(C=C(C(O)=O)C)=O']	Alpha-Keto Acid Decarboxylation	-52.53
315_0	['C=C(C(O)=O)CC(C(O)=O)=O']	['C(=O)=O', 'C(CC(C(O)=O)=C)=O']	Alpha-Keto Acid Decarboxylation	-50.0
317_0	['C(C(CC(C)O)=O)(O)=O']	['O', 'C1(C(OC(C)C1)=O)=O']	Ring Closure 5 membered O, O	-30.81
319_0	['C(CC(C(O)=O)=O)(O)=O']	['O', 'C1(CC(C(O1)=O)=O)=O']	Ring Closure 5 membered O, O	-12.68
321_0	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C1(C(C)(C(C(O)=O)(CO1)O)O)=O']	Ring Closure 5 membered O, O	-31.91
323_0	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	Ring Closure 5 membered O, O	-6.47
324_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	Ring Closure 5 membered O, O	-12.95
326_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	Ring Closure 5 membered O, O	-25.95
327_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C1(C2(C)CC(C(O2)=O)(O)O1)=O']	Ring Closure 5 membered O, O	-10.47
328_0	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	['C(C1(C)CC(C(O1)=O)=O)(O)=O']	Ring Closure 5 membered O, O	-9.59
329_0	['C=C(C(O)=O)CC(C(O)=O)=O']	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	Ring Closure 6 membered O, O	-42.37
330_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	Ring Closure 6 membered O, O	-3.35
