Index	Reagents	Products	Rule	Energy Change
743_1	['C=O', 'C1(C(O)OC(CO)C(C1)O)=O']	['C1(C(O)OC(CO)C(C1CO)O)=O']	Knoevenagel C	-29.45
745_0	['C=O', 'C1(C(C(CO)OC(C1)O)O)=O']	['C1(C(C(CO)OC(C1CO)O)O)=O']	Aldol Condensation	-29.45
745_1	['C=O', 'C1(C(C(CO)OC(C1)O)O)=O']	['C1(C(C(CO)OC(C1CO)O)O)=O']	Knoevenagel C	-29.45
747_0	['C=O', 'C1(C(C(O)OC(CO)C1)O)=O']	['C1(C(C(O)OC(CO)C1CO)O)=O']	Aldol Condensation	-29.45
747_1	['C=O', 'C1(C(C(O)OC(CO)C1)O)=O']	['C1(C(C(O)OC(CO)C1CO)O)=O']	Knoevenagel C	-29.45
749_0	['C=O', 'C1(C(CO)OC(C(C1)O)O)=O']	['C1(C(CO)OC(C(C1CO)O)O)=O']	Aldol Condensation	-29.45
749_1	['C=O', 'C1(C(CO)OC(C(C1)O)O)=O']	['C1(C(CO)OC(C(C1CO)O)O)=O']	Knoevenagel C	-29.45
751_0	['C=O', 'C1(COCC(C(C1O)O)O)=O']	['C1(C(CO)OCC(C(C1O)O)O)=O']	Aldol Condensation	-29.45
751_1	['C=O', 'C1(COCC(C(C1O)O)O)=O']	['C1(C(CO)OCC(C(C1O)O)O)=O']	Knoevenagel H	-29.45
753_0	['C=O', 'C1(C(O)OCC(C(C1)O)O)=O']	['C1(C(O)OCC(C(C1CO)O)O)=O']	Aldol Condensation	-29.45
753_1	['C=O', 'C1(C(O)OCC(C(C1)O)O)=O']	['C1(C(O)OCC(C(C1CO)O)O)=O']	Knoevenagel C	-29.45
755_0	['C=O', 'C1(C(C(COC(C1)O)O)O)=O']	['C1(C(C(COC(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
755_1	['C=O', 'C1(C(C(COC(C1)O)O)O)=O']	['C1(C(C(COC(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
757_0	['C=O', 'C1(C(C(O)OCC(C1)O)O)=O']	['C1(C(C(O)OCC(C1CO)O)O)=O']	Aldol Condensation	-29.45
757_1	['C=O', 'C1(C(C(O)OCC(C1)O)O)=O']	['C1(C(C(O)OCC(C1CO)O)O)=O']	Knoevenagel C	-29.45
759_0	['C=O', 'C1(C(COC(C(C1)O)O)O)=O']	['C1(C(COC(C(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
759_1	['C=O', 'C1(C(COC(C(C1)O)O)O)=O']	['C1(C(COC(C(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
761_0	['C=O', 'C1(C(C(C(O)OCC1)O)O)=O']	['C1(C(C(C(O)OCC1CO)O)O)=O']	Aldol Condensation	-29.45
761_1	['C=O', 'C1(C(C(C(O)OCC1)O)O)=O']	['C1(C(C(C(O)OCC1CO)O)O)=O']	Knoevenagel C	-29.45
763_0	['C=O', 'C1(COC(C(C(C1)O)O)O)=O']	['C1(COC(C(C(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
763_1	['C=O', 'C1(COC(C(C(C1)O)O)O)=O']	['C1(COC(C(C(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
765_0	['C=O', 'C1(COC(C(C(C1)O)O)O)=O']	['C1(C(CO)OC(C(C(C1)O)O)O)=O']	Aldol Condensation	-29.45
765_1	['C=O', 'C1(COC(C(C(C1)O)O)O)=O']	['C1(C(CO)OC(C(C(C1)O)O)O)=O']	Knoevenagel H	-29.45
767_0	['C=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(C=CC(C(CO)O)=O)O)=O']	Aldol Condensation	-29.6
767_1	['C=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(C=CC(C(CO)O)=O)O)=O']	Knoevenagel H	-29.6
769_0	['C=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C(C(CO)C1(C(C(CO1)O)O)O)=O']	Aldol Condensation	-22.87
769_1	['C=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C(C(CO)C1(C(C(CO1)O)O)O)=O']	Knoevenagel C	-22.87
771_0	['C(C(CCO)=O)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(C=O)=O)CO)O)O)=O']	Aldol Condensation	57.98
771_1	['C(C(CCO)=O)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(C=O)=O)CO)O)O)=O']	Knoevenagel C	57.98
773_0	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(C(CO)C(C)(CO)O)=O)=O']	Aldol Condensation	1.02
773_1	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(C(CO)C(C)(CO)O)=O)=O']	Knoevenagel C	1.02
775_0	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(CC(C(CCO)=O)O)(CO)=O']	Aldol Condensation	-5.96
777_0	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(CCO)(CC(CO)=O)O)=O']	Aldol Condensation	-1.31
778_0	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(C(C(CCO)=O)O)O)(C)=O']	Aldol Condensation	-10.35
778_1	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(C(C(CCO)=O)O)O)(C)=O']	Knoevenagel H	-10.35
780_0	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(CCO)(C(C(C)=O)O)O)=O']	Aldol Condensation	-5.7
780_1	['C(C(CCO)=O)=O', 'C(C)(CO)=O']	['C(C(CCO)(C(C(C)=O)O)O)=O']	Knoevenagel H	-5.7
782_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(C(CO)C(C)O)=O)=O']	Aldol Condensation	-3.79
782_1	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(C(CO)C(C)O)=O)=O']	Knoevenagel C	-3.79
784_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(CC(C(CCO)=O)O)=O']	Aldol Condensation	-6.12
786_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(CCO)(CC=O)O)=O']	Aldol Condensation	-1.48
788_0	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C=O)O)O)O)(CCO)=O']	Aldol Condensation	51.25
788_1	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C=O)O)O)O)(CCO)=O']	Knoevenagel H	51.25
790_0	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(CO)=O)CO)O)O)=O']	Aldol Condensation	57.98
790_1	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(CO)=O)CO)O)O)=O']	Knoevenagel C	57.98
792_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)O)(CCO)=O']	Aldol Condensation	-5.7
792_1	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)O)(CCO)=O']	Knoevenagel H	-5.7
794_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(CO)(C(CO)C(CO)(C)O)=O']	Aldol Condensation	1.02
794_1	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(CO)(C(CO)C(CO)(C)O)=O']	Knoevenagel C	1.02
796_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(CO)(CC(CO)(CCO)O)=O']	Aldol Condensation	-1.31
798_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(CCO)O)O)=O']	Aldol Condensation	-5.7
798_1	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(CCO)O)O)=O']	Knoevenagel H	-5.7
800_0	['C(CO)(CCO)=O', 'C(C)=O']	['C(C(C(C)O)O)(CCO)=O']	Aldol Condensation	-10.51
800_1	['C(CO)(CCO)=O', 'C(C)=O']	['C(C(C(C)O)O)(CCO)=O']	Knoevenagel H	-10.51
802_0	['C(CO)(CCO)=O', 'C(C)=O']	['C(CO)(C(CO)C(C)O)=O']	Aldol Condensation	-3.79
802_1	['C(CO)(CCO)=O', 'C(C)=O']	['C(CO)(C(CO)C(C)O)=O']	Knoevenagel C	-3.79
804_0	['C(CO)(CCO)=O', 'C(C)=O']	['C(CC(CO)(CCO)O)=O']	Aldol Condensation	-1.48
806_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C=O)O)O)(CC(C)O)=O']	Aldol Condensation	-6.12
808_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-6.12
810_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(CC(C)(C(C(C=O)O)O)O)=O']	Aldol Condensation	-1.48
811_0	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CC(CO)=O)O)O)=O']	Aldol Condensation	55.64
812_0	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	51.25
812_1	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)O)=O']	Knoevenagel H	51.25
814_0	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(C=O)C(C=O)O)O)O)=O']	Aldol Condensation	57.98
814_1	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(C=O)C(C=O)O)O)O)=O']	Knoevenagel C	57.98
816_0	['C(C(C=O)O)=O', 'C(C)=O']	['C(CC(C(C=O)O)O)=O']	Aldol Condensation	55.47
818_0	['C(C)(CO)=O', 'C(C)(CO)=O']	['C(CO)(CC(CO)(C)O)=O']	Aldol Condensation	-1.31
820_0	['C(C)(CO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(C)O)O)=O']	Aldol Condensation	-5.7
820_1	['C(C)(CO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(C)O)O)=O']	Knoevenagel H	-5.7
821_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
822_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
822_1	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
824_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(CC(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
826_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
826_1	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
828_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(C)O)C(C=O)O)=O']	Aldol Condensation	1.02
828_1	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(C)O)C(C=O)O)=O']	Knoevenagel C	1.02
830_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(CC(CO)=O)O)O)O)=O']	Aldol Condensation	-5.96
832_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(C(C(C)=O)O)O)O)O)=O']	Aldol Condensation	-10.35
832_1	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(C(C(C)=O)O)O)O)O)=O']	Knoevenagel H	-10.35
834_0	['C(C)(CO)=O', 'C(C)=O']	['C(CO)(CC(C)O)=O']	Aldol Condensation	-6.12
836_0	['C(C)(CO)=O', 'C(C)=O']	['C(C)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
836_1	['C(C)(CO)=O', 'C(C)=O']	['C(C)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
838_0	['C(C)(CO)=O', 'C(C)=O']	['C(CC(C)(CO)O)=O']	Aldol Condensation	-1.48
840_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(CC(CO)(C(CO)O)O)=O']	Aldol Condensation	-1.31
842_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C)(C(C(CO)(C(CO)O)O)O)=O']	Aldol Condensation	-5.7
842_1	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C)(C(C(CO)(C(CO)O)O)O)=O']	Knoevenagel H	-5.7
844_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)(C)O)O)(C(CO)O)=O']	Aldol Condensation	-5.7
844_1	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)(C)O)O)(C(CO)O)=O']	Knoevenagel H	-5.7
846_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)C(C=O)O)=O']	Aldol Condensation	-3.79
846_1	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)C(C=O)O)=O']	Knoevenagel C	-3.79
848_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(CC(C(CC=O)O)O)=O']	Aldol Condensation	-6.12
850_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(CC(CC(C=O)O)O)=O']	Aldol Condensation	-6.12
851_0	['C(C(C(C=O)O)O)=O', 'C(C)=O']	['C(CC(C(C(C=O)O)O)O)=O']	Aldol Condensation	-6.12
853_0	['C(C)=O', 'C(C)=O']	['C(CC(C)O)=O']	Aldol Condensation	-6.29
855_0	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(CC(CO)(C(CO)O)O)=O']	Aldol Condensation	-1.48
857_0	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(C)O)O)(C(CO)O)=O']	Aldol Condensation	-10.51
857_1	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(C)O)O)(C(CO)O)=O']	Knoevenagel H	-10.51
859_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CC(C(CC(CCO)=O)=O)O)=O']	Aldol Condensation	2.06
861_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CC(C=O)(CC=O)O)(CCO)=O']	Aldol Condensation	6.7
863_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CC(CCO)(CC(C=O)=O)O)=O']	Aldol Condensation	6.7
865_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CCO)(C(C(C=O)=O)C(C)O)=O']	Aldol Condensation	-7.04
865_1	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CCO)(C(C(C=O)=O)C(C)O)=O']	Knoevenagel C	-7.04
867_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(C(CO)C(C)O)(CC(C=O)=O)=O']	Aldol Condensation	-3.79
867_1	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(C(CO)C(C)O)(CC(C=O)=O)=O']	Knoevenagel C	-3.79
869_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CC(C(CCC(CO)=O)=O)O)=O']	Aldol Condensation	-6.12
871_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CO)(CCC(C=O)(CC=O)O)=O']	Aldol Condensation	-1.48
873_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CC(CCC(C=O)=O)(CO)O)=O']	Aldol Condensation	-1.48
875_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CC(C(C=O)=O)C(C)O)(CO)=O']	Aldol Condensation	-3.79
877_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CO)(C(C(C)O)CC(C=O)=O)=O']	Aldol Condensation	-3.79
879_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CCC(C=O)=O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
879_1	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CCC(C=O)=O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
881_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(CC(C(CC(C(C)=O)O)=O)O)=O']	Aldol Condensation	-6.12
883_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
885_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(CC(C)(C(CC(C=O)=O)O)O)=O']	Aldol Condensation	-1.48
887_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(C)=O']	Aldol Condensation	-3.79
887_1	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(C)=O']	Knoevenagel C	-3.79
889_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(CC(C=O)=O)O)(CC(C)O)=O']	Aldol Condensation	-6.12
891_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(CC(CC=O)O)=O)O)=O']	Aldol Condensation	-6.12
893_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
895_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(CC(C=O)=O)O)O)=O']	Aldol Condensation	-6.12
897_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(C(C=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
897_1	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(C(C=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
899_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(CC(C=O)=O)O)C(C)O)=O']	Aldol Condensation	-3.79
899_1	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(CC(C=O)=O)O)C(C)O)=O']	Knoevenagel C	-3.79
901_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(CC(C(CCO)=O)=O)O)=O']	Aldol Condensation	2.06
903_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(CCO)=O)(CC=O)O)=O']	Aldol Condensation	6.7
905_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(CCO)(CC=O)O)(CC=O)=O']	Aldol Condensation	-6.12
907_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(CCO)=O)=O)C(C)O)=O']	Aldol Condensation	-7.04
907_1	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(CCO)=O)=O)C(C)O)=O']	Knoevenagel C	-7.04
909_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(C(CO)C(C)O)=O)=O)=O']	Aldol Condensation	-3.79
909_1	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(C(CO)C(C)O)=O)=O)=O']	Knoevenagel C	-3.79
911_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(CC(CO)=O)=O)O)=O']	Aldol Condensation	-6.12
913_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC=O)(CC(CO)=O)O)=O']	Aldol Condensation	6.7
915_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(CO)(CC=O)O)=O)=O']	Aldol Condensation	-1.48
917_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(C(C(CC(CO)=O)=O)C(C)O)=O']	Aldol Condensation	4.4
917_1	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(C(C(CC(CO)=O)=O)C(C)O)=O']	Knoevenagel C	4.4
919_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC=O)(C(C(CO)=O)C(C)O)=O']	Aldol Condensation	4.4
919_1	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC=O)(C(C(CO)=O)C(C)O)=O']	Knoevenagel C	4.4
921_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(C(C(C)O)O)=O)=O)=O']	Aldol Condensation	-10.51
921_1	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(C(C(C)O)O)=O)=O)=O']	Knoevenagel H	-10.51
923_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(CC(C(C(C)=O)O)=O)O)=O']	Aldol Condensation	50.83
925_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(C(C(C)=O)O)(CC=O)O)=O']	Aldol Condensation	55.47
927_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(C)(C(C(CC=O)=O)O)O)=O']	Aldol Condensation	42.64
929_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(C(C(C)=O)O)=O)C(C)O)=O']	Aldol Condensation	53.16
929_1	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(C(C(C)=O)O)=O)C(C)O)=O']	Knoevenagel C	53.16
931_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(C(C(CC(C)O)=O)O)=O)=O']	Aldol Condensation	-6.12
932_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(CC(CC=O)O)=O)O)=O']	Aldol Condensation	6.7
934_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(CC=O)O)(CC=O)O)=O']	Aldol Condensation	11.35
936_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(CC(C(CC=O)=O)O)O)=O']	Aldol Condensation	-6.12
938_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(C(C=O)C(C)O)=O)O)=O']	Aldol Condensation	9.04
938_1	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(C(C=O)C(C)O)=O)O)=O']	Knoevenagel C	9.04
940_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C)O)C(C(CC=O)=O)O)=O']	Aldol Condensation	-3.79
940_1	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C)O)C(C(CC=O)=O)O)=O']	Knoevenagel C	-3.79
942_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(CC(C(C(CC(C)=O)=O)O)O)=O']	Aldol Condensation	-14.31
944_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(CC(C(C=O)O)(CC(C)=O)O)=O']	Aldol Condensation	-1.48
946_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)(CC=O)O)=O)O)=O']	Aldol Condensation	-58.43
948_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)O)(C(C(C)=O)C(C)O)=O']	Aldol Condensation	-3.79
948_1	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)O)(C(C(C)=O)C(C)O)=O']	Knoevenagel C	-3.79
950_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)O)(CC(CC(C)O)=O)=O']	Aldol Condensation	-6.12
952_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(CC(C(C(CCC=O)=O)O)O)=O']	Aldol Condensation	-6.12
954_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(CCC(C(C=O)O)(CC=O)O)=O']	Aldol Condensation	-1.48
956_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC(CC=O)O)=O)O)=O']	Aldol Condensation	-63.08
958_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C)O)CC=O)(C(C=O)O)=O']	Aldol Condensation	-3.79
960_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C)O)CC(C(C=O)O)=O)=O']	Aldol Condensation	-3.79
962_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(CC(C(CC(C(C)=O)=O)O)O)=O']	Aldol Condensation	-6.12
964_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C)(C(CC(C=O)O)(CC=O)O)=O']	Aldol Condensation	-1.48
966_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(CC(C=O)O)(C(C)(CC=O)O)=O']	Aldol Condensation	-1.48
968_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C(C(C)=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
968_1	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C(C(C)=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
970_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(CC(C(CC(C)O)=O)=O)O)=O']	Aldol Condensation	-6.12
972_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(CC(C(CC=O)O)O)=O)=O']	Aldol Condensation	-6.12
974_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(CC(C=O)O)(CC=O)O)=O']	Aldol Condensation	6.7
976_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(CC(CC=O)O)=O']	Aldol Condensation	2.06
978_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C)O)C(C=O)O)(CC=O)=O']	Aldol Condensation	-3.79
978_1	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C)O)C(C=O)O)(CC=O)=O']	Knoevenagel C	-3.79
980_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(C(C=O)C(C)O)=O']	Aldol Condensation	4.4
980_1	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(C(C=O)C(C)O)=O']	Knoevenagel C	4.4
982_0	['C(C)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(CC(C(C=CC(CO)O)=O)O)=O']	Aldol Condensation	-6.12
984_0	['C(C)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(C(C=CC(CO)O)(CC=O)O)=O']	Aldol Condensation	-1.48
986_0	['C(C)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(CC(C(C(C=CCO)=O)O)O)=O']	Aldol Condensation	34.46
988_0	['C(C)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(CC(C=CCO)(C(C=O)O)O)=O']	Aldol Condensation	39.1
990_0	['C(C)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(CC(C=CC(C(CO)O)=O)O)=O']	Aldol Condensation	-6.12
992_0	['C(C)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(CC(C=CC=O)(C(CO)O)O)=O']	Aldol Condensation	-1.48
994_0	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(CC(C(C(C(C=C)=O)O)O)O)=O']	Aldol Condensation	-6.12
996_0	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)(CC=O)O)O)O)=O']	Aldol Condensation	-1.48
998_0	['C(C)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(CC(C(C=CC(CO)=O)O)O)=O']	Aldol Condensation	-6.12
