Index	Reagents	Products	Rule	Energy Change
1158_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(CCO)(CC=O)O)=O']	Aldol Condensation	-1.48
1160_0	['C(C(CCO)=O)=O', 'C(CN)=O']	['C(C(C(CO)C(CN)O)=O)=O']	Aldol Condensation	-3.62
1160_1	['C(C(CCO)=O)=O', 'C(CN)=O']	['C(C(C(CO)C(CN)O)=O)=O']	Knoevenagel C	-3.62
1161_0	['C(C(CCO)=O)=O', 'C(CN)=O']	['C(C(C(C(CCO)=O)O)N)=O']	Aldol Condensation	23.95
1161_1	['C(C(CCO)=O)=O', 'C(CN)=O']	['C(C(C(C(CCO)=O)O)N)=O']	Knoevenagel H	23.95
1163_0	['C(C(CCO)=O)=O', 'C(CN)=O']	['C(C(CCO)(C(C=O)N)O)=O']	Aldol Condensation	28.6
1163_1	['C(C(CCO)=O)=O', 'C(CN)=O']	['C(C(CCO)(C(C=O)N)O)=O']	Knoevenagel H	28.6
1165_0	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C=O)O)O)O)(CCO)=O']	Aldol Condensation	51.25
1165_1	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C=O)O)O)O)(CCO)=O']	Knoevenagel H	51.25
1167_0	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(CO)=O)CO)O)O)=O']	Aldol Condensation	57.98
1167_1	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(CO)=O)CO)O)O)=O']	Knoevenagel C	57.98
1169_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)O)(CCO)=O']	Aldol Condensation	-5.7
1169_1	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)O)(CCO)=O']	Knoevenagel H	-5.7
1171_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(CO)(C(CO)C(CO)(C)O)=O']	Aldol Condensation	1.02
1171_1	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(CO)(C(CO)C(CO)(C)O)=O']	Knoevenagel C	1.02
1173_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(CO)(CC(CO)(CCO)O)=O']	Aldol Condensation	-1.31
1175_0	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(CCO)O)O)=O']	Aldol Condensation	-5.7
1175_1	['C(CO)(CCO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(CCO)O)O)=O']	Knoevenagel H	-5.7
1177_0	['C(CO)(CCO)=O', 'C(C)=O']	['C(C(C(C)O)O)(CCO)=O']	Aldol Condensation	-10.51
1177_1	['C(CO)(CCO)=O', 'C(C)=O']	['C(C(C(C)O)O)(CCO)=O']	Knoevenagel H	-10.51
1179_0	['C(CO)(CCO)=O', 'C(C)=O']	['C(CO)(C(CO)C(C)O)=O']	Aldol Condensation	-3.79
1179_1	['C(CO)(CCO)=O', 'C(C)=O']	['C(CO)(C(CO)C(C)O)=O']	Knoevenagel C	-3.79
1181_0	['C(CO)(CCO)=O', 'C(C)=O']	['C(CC(CO)(CCO)O)=O']	Aldol Condensation	-1.48
1183_0	['C(CO)(CCO)=O', 'C(CN)=O']	['C(C(C(CN)O)O)(CCO)=O']	Aldol Condensation	-10.35
1183_1	['C(CO)(CCO)=O', 'C(CN)=O']	['C(C(C(CN)O)O)(CCO)=O']	Knoevenagel H	-10.35
1185_0	['C(CO)(CCO)=O', 'C(CN)=O']	['C(CO)(C(CO)C(CN)O)=O']	Aldol Condensation	-3.62
1185_1	['C(CO)(CCO)=O', 'C(CN)=O']	['C(CO)(C(CO)C(CN)O)=O']	Knoevenagel C	-3.62
1187_0	['C(CO)(CCO)=O', 'C(CN)=O']	['C(C(C(CO)(CCO)O)N)=O']	Aldol Condensation	28.6
1187_1	['C(CO)(CCO)=O', 'C(CN)=O']	['C(C(C(CO)(CCO)O)N)=O']	Knoevenagel H	28.6
1189_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C=O)O)O)(CC(C)O)=O']	Aldol Condensation	-6.12
1191_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-6.12
1193_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(CC(C)(C(C(C=O)O)O)O)=O']	Aldol Condensation	-1.48
1195_0	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(C=O)O)O)(CC(CN)O)=O']	Aldol Condensation	-5.96
1197_0	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(C(C(C(C)=O)O)O)O)N)=O']	Aldol Condensation	23.95
1197_1	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(C(C(C(C)=O)O)O)O)N)=O']	Knoevenagel H	23.95
1199_0	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(C)(C(C(C=O)O)O)O)N)=O']	Aldol Condensation	28.6
1199_1	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(C)(C(C(C=O)O)O)O)N)=O']	Knoevenagel H	28.6
1200_0	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CC(CO)=O)O)O)=O']	Aldol Condensation	55.64
1201_0	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	51.25
1201_1	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)O)=O']	Knoevenagel H	51.25
1203_0	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(C=O)C(C=O)O)O)O)=O']	Aldol Condensation	57.98
1203_1	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(C=O)C(C=O)O)O)O)=O']	Knoevenagel C	57.98
1205_0	['C(C(C=O)O)=O', 'C(C)=O']	['C(CC(C(C=O)O)O)=O']	Aldol Condensation	55.47
1207_0	['C(C(C=O)O)=O', 'C(CN)=O']	['C(C(C(C(C=O)O)O)N)=O']	Aldol Condensation	85.55
1207_1	['C(C(C=O)O)=O', 'C(CN)=O']	['C(C(C(C(C=O)O)O)N)=O']	Knoevenagel H	85.55
1209_0	['C(C)(CO)=O', 'C(C)(CO)=O']	['C(CO)(CC(CO)(C)O)=O']	Aldol Condensation	-1.31
1211_0	['C(C)(CO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(C)O)O)=O']	Aldol Condensation	-5.7
1211_1	['C(C)(CO)=O', 'C(C)(CO)=O']	['C(C)(C(C(CO)(C)O)O)=O']	Knoevenagel H	-5.7
1212_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
1213_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
1213_1	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
1215_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(CC(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
1217_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
1217_1	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(CC(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
1219_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(C)O)C(C=O)O)=O']	Aldol Condensation	1.02
1219_1	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(C)O)C(C=O)O)=O']	Knoevenagel C	1.02
1221_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(CC(CO)=O)O)O)O)=O']	Aldol Condensation	-5.96
1223_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(C(C(C)=O)O)O)O)O)=O']	Aldol Condensation	-10.35
1223_1	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(C(C(C)=O)O)O)O)O)=O']	Knoevenagel H	-10.35
1225_0	['C(C)(CO)=O', 'C(C)=O']	['C(CO)(CC(C)O)=O']	Aldol Condensation	-6.12
1227_0	['C(C)(CO)=O', 'C(C)=O']	['C(C)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
1227_1	['C(C)(CO)=O', 'C(C)=O']	['C(C)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
1229_0	['C(C)(CO)=O', 'C(C)=O']	['C(CC(C)(CO)O)=O']	Aldol Condensation	-1.48
1231_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(CC(CO)(C(CO)O)O)=O']	Aldol Condensation	-1.31
1233_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C)(C(C(CO)(C(CO)O)O)O)=O']	Aldol Condensation	-5.7
1233_1	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C)(C(C(CO)(C(CO)O)O)O)=O']	Knoevenagel H	-5.7
1235_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)(C)O)O)(C(CO)O)=O']	Aldol Condensation	-5.7
1235_1	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)(C)O)O)(C(CO)O)=O']	Knoevenagel H	-5.7
1237_0	['C(C)(CO)=O', 'C(CN)=O']	['C(CO)(CC(CN)O)=O']	Aldol Condensation	-5.96
1239_0	['C(C)(CO)=O', 'C(CN)=O']	['C(C)(C(C(CN)O)O)=O']	Aldol Condensation	-10.35
1239_1	['C(C)(CO)=O', 'C(CN)=O']	['C(C)(C(C(CN)O)O)=O']	Knoevenagel H	-10.35
1241_0	['C(C)(CO)=O', 'C(CN)=O']	['C(C(C(C)(CO)O)N)=O']	Aldol Condensation	1.02
1241_1	['C(C)(CO)=O', 'C(CN)=O']	['C(C(C(C)(CO)O)N)=O']	Knoevenagel H	1.02
1243_0	['C(C)(CO)=O', 'C(CN)(C(CO)O)=O']	['C(CO)(CC(CN)(C(CO)O)O)=O']	Aldol Condensation	-1.31
1245_0	['C(C)(CO)=O', 'C(CN)(C(CO)O)=O']	['C(C)(C(C(CN)(C(CO)O)O)O)=O']	Aldol Condensation	-5.7
1245_1	['C(C)(CO)=O', 'C(CN)(C(CO)O)=O']	['C(C)(C(C(CN)(C(CO)O)O)O)=O']	Knoevenagel H	-5.7
1247_0	['C(C)(CO)=O', 'C(CN)(C(CO)O)=O']	['C(C(CO)O)(C(C(CO)(C)O)N)=O']	Aldol Condensation	28.6
1247_1	['C(C)(CO)=O', 'C(CN)(C(CO)O)=O']	['C(C(CO)O)(C(C(CO)(C)O)N)=O']	Knoevenagel H	28.6
1249_0	['C(C)(CO)=O', 'C(C(C(CO)N)O)=O']	['C(CO)(CC(C(C(CO)N)O)O)=O']	Aldol Condensation	-5.96
1251_0	['C(C)(CO)=O', 'C(C(C(CO)N)O)=O']	['C(C)(C(C(C(C(CO)N)O)O)O)=O']	Aldol Condensation	-10.35
1251_1	['C(C)(CO)=O', 'C(C(C(CO)N)O)=O']	['C(C)(C(C(C(C(CO)N)O)O)O)=O']	Knoevenagel H	-10.35
1253_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)C(C=O)O)=O']	Aldol Condensation	-3.79
1253_1	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)C(C=O)O)=O']	Knoevenagel C	-3.79
1255_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(CC(C(CC=O)O)O)=O']	Aldol Condensation	-6.12
1257_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(CC(CC(C=O)O)O)=O']	Aldol Condensation	-6.12
1259_0	['C(CC(C=O)O)=O', 'C(CN)=O']	['C(C(C(CN)O)C(C=O)O)=O']	Aldol Condensation	-3.62
1259_1	['C(CC(C=O)O)=O', 'C(CN)=O']	['C(C(C(CN)O)C(C=O)O)=O']	Knoevenagel C	-3.62
1261_0	['C(CC(C=O)O)=O', 'C(CN)=O']	['C(CC(C(C(C=O)N)O)O)=O']	Aldol Condensation	-3.62
1261_1	['C(CC(C=O)O)=O', 'C(CN)=O']	['C(CC(C(C(C=O)N)O)O)=O']	Knoevenagel H	-3.62
1263_0	['C(CC(C=O)O)=O', 'C(CN)=O']	['C(C(C(CC(C=O)O)O)N)=O']	Aldol Condensation	-3.62
1263_1	['C(CC(C=O)O)=O', 'C(CN)=O']	['C(C(C(CC(C=O)O)O)N)=O']	Knoevenagel H	-3.62
1264_0	['C(C(C(C=O)O)O)=O', 'C(C)=O']	['C(CC(C(C(C=O)O)O)O)=O']	Aldol Condensation	-6.12
1266_0	['C(C(C(C=O)O)O)=O', 'C(CN)=O']	['C(C(C(C(C(C=O)O)O)O)N)=O']	Aldol Condensation	23.95
1266_1	['C(C(C(C=O)O)O)=O', 'C(CN)=O']	['C(C(C(C(C(C=O)O)O)O)N)=O']	Knoevenagel H	23.95
1268_0	['C(C)=O', 'C(C)=O']	['C(CC(C)O)=O']	Aldol Condensation	-6.29
1270_0	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(CC(CO)(C(CO)O)O)=O']	Aldol Condensation	-1.48
1272_0	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(C)O)O)(C(CO)O)=O']	Aldol Condensation	-10.51
1272_1	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(C)O)O)(C(CO)O)=O']	Knoevenagel H	-10.51
1274_0	['C(C)=O', 'C(CN)=O']	['C(CC(CN)O)=O']	Aldol Condensation	-6.12
1276_0	['C(C)=O', 'C(CN)=O']	['C(C(C(C)O)N)=O']	Aldol Condensation	-3.79
1276_1	['C(C)=O', 'C(CN)=O']	['C(C(C(C)O)N)=O']	Knoevenagel H	-3.79
1278_0	['C(C)=O', 'C(CN)(C(CO)O)=O']	['C(CC(CN)(C(CO)O)O)=O']	Aldol Condensation	-1.48
1280_0	['C(C)=O', 'C(CN)(C(CO)O)=O']	['C(C(CO)O)(C(C(C)O)N)=O']	Aldol Condensation	23.79
1280_1	['C(C)=O', 'C(CN)(C(CO)O)=O']	['C(C(CO)O)(C(C(C)O)N)=O']	Knoevenagel H	23.79
1282_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CC(C(CC(CCO)=O)=O)O)=O']	Aldol Condensation	2.06
1284_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CC(C=O)(CC=O)O)(CCO)=O']	Aldol Condensation	6.7
1286_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CC(CCO)(CC(C=O)=O)O)=O']	Aldol Condensation	6.7
1288_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CCO)(C(C(C=O)=O)C(C)O)=O']	Aldol Condensation	-7.04
1288_1	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CCO)(C(C(C=O)=O)C(C)O)=O']	Knoevenagel C	-7.04
1290_0	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(C(CO)C(C)O)(CC(C=O)=O)=O']	Aldol Condensation	-3.79
1290_1	['C(C)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(C(CO)C(C)O)(CC(C=O)=O)=O']	Knoevenagel C	-3.79
1292_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CC(C(CCC(CO)=O)=O)O)=O']	Aldol Condensation	-6.12
1294_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CO)(CCC(C=O)(CC=O)O)=O']	Aldol Condensation	-1.48
1296_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CC(CCC(C=O)=O)(CO)O)=O']	Aldol Condensation	-1.48
1298_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CC(C(C=O)=O)C(C)O)(CO)=O']	Aldol Condensation	-3.79
1300_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CO)(C(C(C)O)CC(C=O)=O)=O']	Aldol Condensation	-3.79
1302_0	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CCC(C=O)=O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
1302_1	['C(C)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CCC(C=O)=O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
1304_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(CC(C(CC(C(C)=O)O)=O)O)=O']	Aldol Condensation	-6.12
1306_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
1308_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(CC(C)(C(CC(C=O)=O)O)O)=O']	Aldol Condensation	-1.48
1310_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(C)=O']	Aldol Condensation	-3.79
1310_1	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(C)=O']	Knoevenagel C	-3.79
1312_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(CC(C=O)=O)O)(CC(C)O)=O']	Aldol Condensation	-6.12
1314_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(CC(CC=O)O)=O)O)=O']	Aldol Condensation	-6.12
1316_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
1318_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(CC(C=O)=O)O)O)=O']	Aldol Condensation	-6.12
1320_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(C(C=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
1320_1	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(C(C=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
1322_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(CC(C=O)=O)O)C(C)O)=O']	Aldol Condensation	-3.79
1322_1	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(CC(C=O)=O)O)C(C)O)=O']	Knoevenagel C	-3.79
1324_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(CC(C(CCO)=O)=O)O)=O']	Aldol Condensation	2.06
1326_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(CCO)=O)(CC=O)O)=O']	Aldol Condensation	6.7
1328_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(CCO)(CC=O)O)(CC=O)=O']	Aldol Condensation	-6.12
1330_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(CCO)=O)=O)C(C)O)=O']	Aldol Condensation	-7.04
1330_1	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(CCO)=O)=O)C(C)O)=O']	Knoevenagel C	-7.04
1332_0	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(C(CO)C(C)O)=O)=O)=O']	Aldol Condensation	-3.79
1332_1	['C(C)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(C(CO)C(C)O)=O)=O)=O']	Knoevenagel C	-3.79
1334_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(CC(CO)=O)=O)O)=O']	Aldol Condensation	-6.12
1336_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC=O)(CC(CO)=O)O)=O']	Aldol Condensation	6.7
1338_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(CO)(CC=O)O)=O)=O']	Aldol Condensation	-1.48
1340_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(C(C(CC(CO)=O)=O)C(C)O)=O']	Aldol Condensation	4.4
1340_1	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(C(C(CC(CO)=O)=O)C(C)O)=O']	Knoevenagel C	4.4
1342_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC=O)(C(C(CO)=O)C(C)O)=O']	Aldol Condensation	4.4
1342_1	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC=O)(C(C(CO)=O)C(C)O)=O']	Knoevenagel C	4.4
1344_0	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(C(C(C)O)O)=O)=O)=O']	Aldol Condensation	-10.51
1344_1	['C(C)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CC(CC(C(C(C)O)O)=O)=O)=O']	Knoevenagel H	-10.51
1346_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(CC(C(C(C)=O)O)=O)O)=O']	Aldol Condensation	50.83
1348_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(C(C(C)=O)O)(CC=O)O)=O']	Aldol Condensation	55.47
1350_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(C)(C(C(CC=O)=O)O)O)=O']	Aldol Condensation	42.64
1352_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(C(C(C)=O)O)=O)C(C)O)=O']	Aldol Condensation	53.16
1352_1	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(C(C(C)=O)O)=O)C(C)O)=O']	Knoevenagel C	53.16
1354_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC(C(C(CC(C)O)=O)O)=O)=O']	Aldol Condensation	-6.12
1355_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(CC(CC=O)O)=O)O)=O']	Aldol Condensation	6.7
1357_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(CC=O)O)(CC=O)O)=O']	Aldol Condensation	11.35
1359_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(CC(C(CC=O)=O)O)O)=O']	Aldol Condensation	-6.12
1361_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(C(C=O)C(C)O)=O)O)=O']	Aldol Condensation	9.04
1361_1	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(C(C=O)C(C)O)=O)O)=O']	Knoevenagel C	9.04
1363_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C)O)C(C(CC=O)=O)O)=O']	Aldol Condensation	-3.79
1363_1	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C)O)C(C(CC=O)=O)O)=O']	Knoevenagel C	-3.79
1365_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(CC(C(C(CC(C)=O)=O)O)O)=O']	Aldol Condensation	-14.31
1367_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(CC(C(C=O)O)(CC(C)=O)O)=O']	Aldol Condensation	-1.48
1369_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)(CC=O)O)=O)O)=O']	Aldol Condensation	-58.43
1371_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)O)(C(C(C)=O)C(C)O)=O']	Aldol Condensation	-3.79
1371_1	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)O)(C(C(C)=O)C(C)O)=O']	Knoevenagel C	-3.79
1373_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)O)(CC(CC(C)O)=O)=O']	Aldol Condensation	-6.12
1375_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(CC(C(C(CCC=O)=O)O)O)=O']	Aldol Condensation	-6.12
1377_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(CCC(C(C=O)O)(CC=O)O)=O']	Aldol Condensation	-1.48
1379_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC(CC=O)O)=O)O)=O']	Aldol Condensation	-63.08
1381_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C)O)CC=O)(C(C=O)O)=O']	Aldol Condensation	-3.79
1383_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C)O)CC(C(C=O)O)=O)=O']	Aldol Condensation	-3.79
1385_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(CC(C(CC(C(C)=O)=O)O)O)=O']	Aldol Condensation	-6.12
1387_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C)(C(CC(C=O)O)(CC=O)O)=O']	Aldol Condensation	-1.48
1389_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(CC(C=O)O)(C(C)(CC=O)O)=O']	Aldol Condensation	-1.48
1391_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C(C(C)=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
1391_1	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C(C(C)=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
1393_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(CC(C(CC(C)O)=O)=O)O)=O']	Aldol Condensation	-6.12
1395_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(CC(C(CC=O)O)O)=O)=O']	Aldol Condensation	-6.12
1397_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(CC(C=O)O)(CC=O)O)=O']	Aldol Condensation	6.7
1399_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(CC(CC=O)O)=O']	Aldol Condensation	2.06
1401_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C)O)C(C=O)O)(CC=O)=O']	Aldol Condensation	-3.79
1401_1	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C)O)C(C=O)O)(CC=O)=O']	Knoevenagel C	-3.79
1403_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(C(C=O)C(C)O)=O']	Aldol Condensation	4.4
1403_1	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(C(C=O)C(C)O)=O']	Knoevenagel C	4.4
1405_0	['C(C)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(CC(C(C=CC(CO)O)=O)O)=O']	Aldol Condensation	-6.12
1407_0	['C(C)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(C(C=CC(CO)O)(CC=O)O)=O']	Aldol Condensation	-1.48
1409_0	['C(C)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(CC(C(C(C=CCO)=O)O)O)=O']	Aldol Condensation	34.46
1411_0	['C(C)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(CC(C=CCO)(C(C=O)O)O)=O']	Aldol Condensation	39.1
