Index	Reagents	Products	Rule	Energy Change
453_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)C(C(C)=O)O)O)=O']	Aldol Condensation	-1.98
453_1	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)C(C(C)=O)O)O)=O']	Knoevenagel C	-1.98
463_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C)(C(C(CC=O)=O)O)O)=O']	Aldol Condensation	-8.7
463_1	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(C(C)(C(C(CC=O)=O)O)O)=O']	Knoevenagel H	-8.7
465_0	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(C(C)=O)O)O)=O)=O']	Aldol Condensation	-13.35
465_1	['C(C(C)=O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(C(C)=O)O)O)=O)=O']	Knoevenagel H	-13.35
475_0	['C(C(C)=O)=O', 'C(C)=O']	['C(C(CC(C)O)=O)=O']	Aldol Condensation	-4.48
479_0	['C(C(C)=O)=O', 'C(C)=O']	['C(CC(C(C)=O)O)=O']	Aldol Condensation	-4.48
481_0	['C(C(C)=O)=O', 'C(C(CN)O)=O']	['C(C(CC(C(CN)O)O)=O)=O']	Aldol Condensation	-4.31
483_0	['C(C(C)=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(CC(C(C(CO)N)O)O)=O)=O']	Aldol Condensation	-4.31
485_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(C(CO)C(C)O)=O)=O']	Aldol Condensation	-3.79
485_1	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(C(CO)C(C)O)=O)=O']	Knoevenagel C	-3.79
487_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(C(CCO)(CC=O)O)=O']	Aldol Condensation	-1.48
489_0	['C(C(CCO)=O)=O', 'C(C)=O']	['C(CC(C(CCO)=O)O)=O']	Aldol Condensation	-6.12
491_0	['C(C(CCO)=O)=O', 'C(C(CN)O)=O']	['C(C(C(CO)C(C(CN)O)O)=O)=O']	Aldol Condensation	-3.62
491_1	['C(C(CCO)=O)=O', 'C(C(CN)O)=O']	['C(C(C(CO)C(C(CN)O)O)=O)=O']	Knoevenagel C	-3.62
493_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)C(C=O)O)=O']	Aldol Condensation	-3.79
493_1	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)C(C=O)O)=O']	Knoevenagel C	-3.79
495_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(CC(C(CC=O)O)O)=O']	Aldol Condensation	-6.12
497_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(CC(CC(C=O)O)O)=O']	Aldol Condensation	-6.12
499_0	['C(CC(C=O)O)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)C(C=O)O)=O']	Aldol Condensation	-3.62
499_1	['C(CC(C=O)O)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)C(C=O)O)=O']	Knoevenagel C	-3.62
503_0	['C(CC(CO)=O)=O', 'C(C)=O']	['C(CC(C(C(C)O)O)=O)=O']	Aldol Condensation	-15.16
503_1	['C(CC(CO)=O)=O', 'C(C)=O']	['C(CC(C(C(C)O)O)=O)=O']	Knoevenagel H	-15.16
511_0	['C(CC(CO)=O)=O', 'C(C(CN)O)=O']	['C(CC(C(C(C(CN)O)O)O)=O)=O']	Aldol Condensation	-14.99
511_1	['C(CC(CO)=O)=O', 'C(C(CN)O)=O']	['C(CC(C(C(C(CN)O)O)O)=O)=O']	Knoevenagel H	-14.99
513_0	['C(C(C(C)=O)O)=O', 'C(C)=O']	['C(C(C(CC(C)O)=O)O)=O']	Aldol Condensation	-6.12
519_0	['C(C(C(C)=O)O)=O', 'C(C(CN)O)=O']	['C(C(C(CC(C(CN)O)O)=O)O)=O']	Aldol Condensation	-5.96
521_0	['C(C)=O', 'C(C)=O']	['C(CC(C)O)=O']	Aldol Condensation	-6.29
523_0	['C(C)=O', 'C(C(CNCC=O)O)=O']	['C(CC(C(CNCC=O)O)O)=O']	Aldol Condensation	-6.12
525_0	['C(C)=O', 'C(C(CNCC=O)O)=O']	['C(CC(CNCC(C=O)O)O)=O']	Aldol Condensation	-6.12
527_0	['C(C)=O', 'C(C(CNCC=O)O)=O']	['C(C(C(C)O)NCC(C=O)O)=O']	Aldol Condensation	-3.79
527_1	['C(C)=O', 'C(C(CNCC=O)O)=O']	['C(C(C(C)O)NCC(C=O)O)=O']	Knoevenagel H	-3.79
529_0	['C(C)=O', 'C(C(CN)O)=O']	['C(CC(C(CN)O)O)=O']	Aldol Condensation	-6.12
531_0	['C(C)=O', 'C(C(C(CO)N)O)=O']	['C(CC(C(C(CO)N)O)O)=O']	Aldol Condensation	-6.12
533_0	['C(C(CO)O)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(C(CO)O)O)O)=O']	Aldol Condensation	-10.17
533_1	['C(C(CO)O)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(C(CO)O)O)O)=O']	Knoevenagel H	-10.17
535_0	['C(C(CO)O)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(C(CO)O)O)O)=O']	Aldol Condensation	-10.35
535_1	['C(C(CO)O)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(C(CO)O)O)O)=O']	Knoevenagel H	-10.35
539_0	['C(C(CO)O)=O', 'C(CNCC=O)=O']	['C(C(C(C(CO)O)O)NCC=O)=O']	Aldol Condensation	-3.62
539_1	['C(C(CO)O)=O', 'C(CNCC=O)=O']	['C(C(C(C(CO)O)O)NCC=O)=O']	Knoevenagel H	-3.62
543_0	['C(C(CO)O)=O', 'C(C(C)=O)=O']	['C(C(CC(C(CO)O)O)=O)=O']	Aldol Condensation	-4.31
545_0	['C(C(CO)O)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(C(CO)O)O)=O)=O']	Aldol Condensation	-3.62
545_1	['C(C(CO)O)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(C(CO)O)O)=O)=O']	Knoevenagel C	-3.62
547_0	['C(C(CO)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(CO)O)O)C(C=O)O)=O']	Aldol Condensation	-3.62
547_1	['C(C(CO)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(CO)O)O)C(C=O)O)=O']	Knoevenagel C	-3.62
551_0	['C(C(CO)O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(C(CO)O)O)O)=O)=O']	Aldol Condensation	-14.99
551_1	['C(C(CO)O)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(C(CO)O)O)O)=O)=O']	Knoevenagel H	-14.99
555_0	['C(C(CO)O)=O', 'C(C)=O']	['C(CC(C(CO)O)O)=O']	Aldol Condensation	-6.12
559_0	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(CC(C(C(CO)O)O)O)=O)=O']	Aldol Condensation	-4.31
561_0	['C(C(C(CO)O)O)=O', 'C(C)=O']	['C(CC(C(C(CO)O)O)O)=O']	Aldol Condensation	-6.12
563_0	['C(CN)=O', 'C(C(C(CN)O)N)=O']	['C(C(C(C(C(CN)O)N)O)N)=O']	Aldol Condensation	-3.62
563_1	['C(CN)=O', 'C(C(C(CN)O)N)=O']	['C(C(C(C(C(CN)O)N)O)N)=O']	Knoevenagel H	-3.62
575_0	['C(CN)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CN)O)O)=O']	Aldol Condensation	-10.17
575_1	['C(CN)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CN)O)O)=O']	Knoevenagel H	-10.17
579_0	['C(CN)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CN)O)O)(C(CO)O)=O']	Aldol Condensation	-10.35
579_1	['C(CN)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CN)O)O)(C(CO)O)=O']	Knoevenagel H	-10.35
581_0	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CNCC=O)(CO)O)N)=O']	Aldol Condensation	-2.04
581_1	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CNCC=O)(CO)O)N)=O']	Knoevenagel H	-2.04
583_0	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CNCC(CO)=O)O)N)=O']	Aldol Condensation	-3.62
583_1	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CNCC(CO)=O)O)N)=O']	Knoevenagel H	-3.62
585_0	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(CNCC=O)(C(C(CN)O)O)=O']	Aldol Condensation	-10.35
585_1	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(CNCC=O)(C(C(CN)O)O)=O']	Knoevenagel H	-10.35
587_0	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(CNC(C(CO)=O)C(CN)O)=O']	Aldol Condensation	-3.62
587_1	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(CNC(C(CO)=O)C(CN)O)=O']	Knoevenagel H	-3.62
589_0	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CN)O)NCC(CO)=O)=O']	Aldol Condensation	-3.62
589_1	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CN)O)NCC(CO)=O)=O']	Knoevenagel H	-3.62
593_0	['C(CN)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(CN)O)O)=O']	Aldol Condensation	-10.35
593_1	['C(CN)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(CN)O)O)=O']	Knoevenagel H	-10.35
601_0	['C(CN)=O', 'C(CNCC=O)=O']	['C(C(C(CNCC=O)O)N)=O']	Aldol Condensation	-6.69
601_1	['C(CN)=O', 'C(CNCC=O)=O']	['C(C(C(CNCC=O)O)N)=O']	Knoevenagel H	-6.69
603_0	['C(CN)=O', 'C(CNCC=O)=O']	['C(C(C(CN)O)NCC=O)=O']	Aldol Condensation	-3.62
603_1	['C(CN)=O', 'C(CNCC=O)=O']	['C(C(C(CN)O)NCC=O)=O']	Knoevenagel H	-3.62
615_0	['C(CN)=O', 'C(C(C)=O)=O']	['C(C(CC(CN)O)=O)=O']	Aldol Condensation	-4.31
621_0	['C(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(CN)O)=O)=O']	Aldol Condensation	-3.62
621_1	['C(CN)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(CN)O)=O)=O']	Knoevenagel C	-3.62
623_0	['C(CN)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C=O)N)O)O)=O']	Aldol Condensation	-3.62
623_1	['C(CN)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C=O)N)O)O)=O']	Knoevenagel H	-3.62
625_0	['C(CN)=O', 'C(CC(C=O)O)=O']	['C(C(C(CC(C=O)O)O)N)=O']	Aldol Condensation	-3.62
625_1	['C(CN)=O', 'C(CC(C=O)O)=O']	['C(C(C(CC(C=O)O)O)N)=O']	Knoevenagel H	-3.62
627_0	['C(CN)=O', 'C(CC(C=O)O)=O']	['C(C(C(CN)O)C(C=O)O)=O']	Aldol Condensation	-3.62
627_1	['C(CN)=O', 'C(CC(C=O)O)=O']	['C(C(C(CN)O)C(C=O)O)=O']	Knoevenagel C	-3.62
635_0	['C(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CN)O)O)=O)=O']	Aldol Condensation	-14.99
635_1	['C(CN)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CN)O)O)=O)=O']	Knoevenagel H	-14.99
641_0	['C(CN)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(CC(CN)O)=O)O)=O']	Aldol Condensation	-5.96
643_0	['C(CN)=O', 'C(C)=O']	['C(C(C(C)O)N)=O']	Aldol Condensation	-3.79
643_1	['C(CN)=O', 'C(C)=O']	['C(C(C(C)O)N)=O']	Knoevenagel H	-3.79
645_0	['C(CN)=O', 'C(C)=O']	['C(CC(CN)O)=O']	Aldol Condensation	-6.12
653_0	['C(CN)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)N)=O']	Aldol Condensation	-3.62
653_1	['C(CN)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)N)=O']	Knoevenagel H	-3.62
655_0	['C(CN)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(C(C(CO)N)O)O)N)=O']	Aldol Condensation	-3.62
655_1	['C(CN)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(C(C(CO)N)O)O)N)=O']	Knoevenagel H	-3.62
656_0	['C=O', 'C(CO)(CO)=O']	['C(CO)(C(CO)O)=O']	Aldol Condensation	-29.42
656_1	['C=O', 'C(CO)(CO)=O']	['C(CO)(C(CO)O)=O']	Knoevenagel H	-29.42
658_0	['C=O', 'C(CO)(C(CO)O)=O']	['C(C(CO)O)(C(CO)O)=O']	Aldol Condensation	-29.6
658_1	['C=O', 'C(CO)(C(CO)O)=O']	['C(C(CO)O)(C(CO)O)=O']	Knoevenagel H	-29.6
659_0	['C=O', 'C(CNCC(CO)=O)=O']	['C(CNCC=O)(C(CO)O)=O']	Aldol Condensation	-29.6
659_1	['C=O', 'C(CNCC(CO)=O)=O']	['C(CNCC=O)(C(CO)O)=O']	Knoevenagel H	-29.6
661_0	['C=O', 'C(CNCC(CO)=O)=O']	['C(CNC(C(CO)=O)CO)=O']	Aldol Condensation	-22.87
661_1	['C=O', 'C(CNCC(CO)=O)=O']	['C(CNC(C(CO)=O)CO)=O']	Knoevenagel H	-22.87
663_0	['C=O', 'C(CNCC(CO)=O)=O']	['C(C(CO)NCC(CO)=O)=O']	Aldol Condensation	-22.87
663_1	['C=O', 'C(CNCC(CO)=O)=O']	['C(C(CO)NCC(CO)=O)=O']	Knoevenagel H	-22.87
665_0	['C=O', 'C(CNCC=O)(C(CO)O)=O']	['C(C(CO)O)(C(CO)NCC=O)=O']	Aldol Condensation	-22.87
665_1	['C=O', 'C(CNCC=O)(C(CO)O)=O']	['C(C(CO)O)(C(CO)NCC=O)=O']	Knoevenagel H	-22.87
667_0	['C=O', 'C(CNCC=O)(C(CO)O)=O']	['C(C(CO)NCC(C(CO)O)=O)=O']	Aldol Condensation	-22.87
667_1	['C=O', 'C(CNCC=O)(C(CO)O)=O']	['C(C(CO)NCC(C(CO)O)=O)=O']	Knoevenagel H	-22.87
668_0	['C=O', 'C(CO)(CN)=O']	['C(CN)(C(CO)O)=O']	Aldol Condensation	-29.6
668_1	['C=O', 'C(CO)(CN)=O']	['C(CN)(C(CO)O)=O']	Knoevenagel H	-29.6
670_0	['C=O', 'C(CO)(CN)=O']	['C(CO)(C(CO)N)=O']	Aldol Condensation	-22.87
670_1	['C=O', 'C(CO)(CN)=O']	['C(CO)(C(CO)N)=O']	Knoevenagel H	-22.87
674_0	['C=O', 'C(CNCC=O)=O']	['C(C(CO)NCC=O)=O']	Aldol Condensation	-22.87
674_1	['C=O', 'C(CNCC=O)=O']	['C(C(CO)NCC=O)=O']	Knoevenagel H	-22.87
676_0	['C=O', 'C(CC=O)=O']	['C(C(C=O)CO)=O']	Aldol Condensation	-10.04
676_1	['C=O', 'C(CC=O)=O']	['C(C(C=O)CO)=O']	Knoevenagel C	-10.04
677_0	['C=O', 'C(C(C)=O)=O']	['C(C(CCO)=O)=O']	Aldol Condensation	-23.56
679_0	['C=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)CO)=O)=O']	Aldol Condensation	-22.87
679_1	['C=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)CO)=O)=O']	Knoevenagel C	-22.87
681_0	['C=O', 'C(CC(C=O)O)=O']	['C(C(CO)C(C=O)O)=O']	Aldol Condensation	-22.87
681_1	['C=O', 'C(CC(C=O)O)=O']	['C(C(CO)C(C=O)O)=O']	Knoevenagel C	-22.87
683_0	['C=O', 'C(CC(CO)=O)=O']	['C(C(C(CO)=O)CO)=O']	Aldol Condensation	-14.68
683_1	['C=O', 'C(CC(CO)=O)=O']	['C(C(C(CO)=O)CO)=O']	Knoevenagel C	-14.68
685_0	['C=O', 'C(CC(CO)=O)=O']	['C(CC(C(CO)O)=O)=O']	Aldol Condensation	-34.24
685_1	['C=O', 'C(CC(CO)=O)=O']	['C(CC(C(CO)O)=O)=O']	Knoevenagel H	-34.24
687_0	['C=O', 'C(C(C(C)=O)O)=O']	['C(C(C(CCO)=O)O)=O']	Aldol Condensation	-25.21
689_0	['C=O', 'C(C)=O']	['C(CCO)=O']	Aldol Condensation	-25.37
693_0	['C=O', 'C(C(C(CO)NCC=O)O)=O']	['C(C(CO)NC(CO)C(C=O)O)=O']	Aldol Condensation	-22.87
693_1	['C=O', 'C(C(C(CO)NCC=O)O)=O']	['C(C(CO)NC(CO)C(C=O)O)=O']	Knoevenagel H	-22.87
695_0	['C(CO)=O', 'C(C(C(CN)O)N)=O']	['C(C(C(C(C(CN)O)N)O)O)=O']	Aldol Condensation	-13.37
695_1	['C(CO)=O', 'C(C(C(CN)O)N)=O']	['C(C(C(C(C(CN)O)N)O)O)=O']	Knoevenagel H	-13.37
697_0	['C(CO)=O', 'C(C(CO)N)=O']	['C(C(C(C(CO)N)O)O)=O']	Aldol Condensation	-13.37
697_1	['C(CO)=O', 'C(C(CO)N)=O']	['C(C(C(C(CO)N)O)O)=O']	Knoevenagel H	-13.37
699_0	['C(CO)=O', 'C(C(C(CN)O)O)=O']	['C(C(C(C(C(CN)O)O)O)O)=O']	Aldol Condensation	-13.37
699_1	['C(CO)=O', 'C(C(C(CN)O)O)=O']	['C(C(C(C(C(CN)O)O)O)O)=O']	Knoevenagel H	-13.37
701_0	['C(CO)=O', 'C(C(C(CO)O)N)=O']	['C(C(C(C(C(CO)O)N)O)O)=O']	Aldol Condensation	-13.37
701_1	['C(CO)=O', 'C(C(C(CO)O)N)=O']	['C(C(C(C(C(CO)O)N)O)O)=O']	Knoevenagel H	-13.37
703_0	['C(CO)=O', 'C(C=O)=O']	['C(C(C(C=O)O)O)=O']	Aldol Condensation	-13.37
703_1	['C(CO)=O', 'C(C=O)=O']	['C(C(C(C=O)O)O)=O']	Knoevenagel H	-13.37
705_0	['C(CO)=O', 'C(CO)(CO)=O']	['C(C(C(CO)(CO)O)O)=O']	Aldol Condensation	-8.55
705_1	['C(CO)=O', 'C(CO)(CO)=O']	['C(C(C(CO)(CO)O)O)=O']	Knoevenagel H	-8.55
707_0	['C(CO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CO)O)O)=O']	Aldol Condensation	-13.19
707_1	['C(CO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CO)O)O)=O']	Knoevenagel H	-13.19
709_0	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)(C(CO)O)O)O)=O']	Aldol Condensation	-8.73
709_1	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)(C(CO)O)O)O)=O']	Knoevenagel H	-8.73
711_0	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)O)O)(C(CO)O)=O']	Aldol Condensation	-13.37
711_1	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)O)O)(C(CO)O)=O']	Knoevenagel H	-13.37
713_0	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CO)(CNCC=O)O)O)=O']	Aldol Condensation	-39.37
713_1	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CO)(CNCC=O)O)O)=O']	Knoevenagel H	-39.37
715_0	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CNCC(CO)=O)O)O)=O']	Aldol Condensation	-44.01
715_1	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CNCC(CO)=O)O)O)=O']	Knoevenagel H	-44.01
717_0	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(CNCC=O)(C(C(CO)O)O)=O']	Aldol Condensation	-13.37
717_1	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(CNCC=O)(C(C(CO)O)O)=O']	Knoevenagel H	-13.37
719_0	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(CNC(C(CO)=O)C(CO)O)=O']	Aldol Condensation	-6.64
719_1	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(CNC(C(CO)=O)C(CO)O)=O']	Knoevenagel H	-6.64
721_0	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CO)O)NCC(CO)=O)=O']	Aldol Condensation	-6.64
721_1	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['C(C(C(CO)O)NCC(CO)=O)=O']	Knoevenagel H	-6.64
723_0	['C(CO)=O', 'C(CO)(CN)=O']	['C(C(C(CO)(CN)O)O)=O']	Aldol Condensation	-8.73
723_1	['C(CO)=O', 'C(CO)(CN)=O']	['C(C(C(CO)(CN)O)O)=O']	Knoevenagel H	-8.73
725_0	['C(CO)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(CO)O)O)=O']	Aldol Condensation	-13.37
725_1	['C(CO)=O', 'C(CO)(CN)=O']	['C(CN)(C(C(CO)O)O)=O']	Knoevenagel H	-13.37
729_0	['C(CO)=O', 'C(CN)(C(CO)O)=O']	['C(C(C(CN)(C(CO)O)O)O)=O']	Aldol Condensation	-8.73
729_1	['C(CO)=O', 'C(CN)(C(CO)O)=O']	['C(C(C(CN)(C(CO)O)O)O)=O']	Knoevenagel H	-8.73
733_0	['C(CO)=O', 'C(CNCC=O)=O']	['C(C(C(CNCC=O)O)O)=O']	Aldol Condensation	-44.01
733_1	['C(CO)=O', 'C(CNCC=O)=O']	['C(C(C(CNCC=O)O)O)=O']	Knoevenagel H	-44.01
735_0	['C(CO)=O', 'C(CNCC=O)=O']	['C(C(C(CO)O)NCC=O)=O']	Aldol Condensation	-6.64
735_1	['C(CO)=O', 'C(CNCC=O)=O']	['C(C(C(CO)O)NCC=O)=O']	Knoevenagel H	-6.64
737_0	['C(CO)=O', 'C(C(CO)(CO)O)=O']	['C(C(C(C(CO)(CO)O)O)O)=O']	Aldol Condensation	-13.37
737_1	['C(CO)=O', 'C(C(CO)(CO)O)=O']	['C(C(C(C(CO)(CO)O)O)O)=O']	Knoevenagel H	-13.37
739_0	['C(CO)=O', 'C(CC=O)=O']	['C(CC(C(C=O)O)O)=O']	Aldol Condensation	-0.54
739_1	['C(CO)=O', 'C(CC=O)=O']	['C(CC(C(C=O)O)O)=O']	Knoevenagel H	-0.54
743_0	['C(CO)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C=O)O)O)=O']	Aldol Condensation	-7.08
743_1	['C(CO)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C=O)O)O)=O']	Knoevenagel H	-7.08
745_0	['C(CO)=O', 'C(C(C)=O)=O']	['C(C(C(C(C)=O)O)O)=O']	Aldol Condensation	-11.73
745_1	['C(CO)=O', 'C(C(C)=O)=O']	['C(C(C(C(C)=O)O)O)=O']	Knoevenagel H	-11.73
747_0	['C(CO)=O', 'C(C(C)=O)=O']	['C(C(CC(CO)O)=O)=O']	Aldol Condensation	-7.34
749_0	['C(CO)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(C(C=O)O)O)=O']	Aldol Condensation	-8.73
749_1	['C(CO)=O', 'C(C(CCO)=O)=O']	['C(C(CCO)(C(C=O)O)O)=O']	Knoevenagel H	-8.73
751_0	['C(CO)=O', 'C(C(CCO)=O)=O']	['C(C(C(C=O)O)O)(CCO)=O']	Aldol Condensation	-13.37
751_1	['C(CO)=O', 'C(C(CCO)=O)=O']	['C(C(C(C=O)O)O)(CCO)=O']	Knoevenagel H	-13.37
753_0	['C(CO)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(CO)O)=O)=O']	Aldol Condensation	-6.64
753_1	['C(CO)=O', 'C(C(CCO)=O)=O']	['C(C(C(CO)C(CO)O)=O)=O']	Knoevenagel C	-6.64
755_0	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C=O)O)O)O)=O']	Aldol Condensation	-13.37
755_1	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(CC(C(C(C=O)O)O)O)=O']	Knoevenagel H	-13.37
757_0	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CC(C=O)O)O)O)=O']	Aldol Condensation	-13.37
757_1	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CC(C=O)O)O)O)=O']	Knoevenagel H	-13.37
759_0	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)O)C(C=O)O)=O']	Aldol Condensation	-6.64
759_1	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)O)C(C=O)O)=O']	Knoevenagel C	-6.64
761_0	['C(CO)=O', 'C(CC(CO)=O)=O']	['C(C(C(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.18
761_1	['C(CO)=O', 'C(CC(CO)=O)=O']	['C(C(C(CC(CO)=O)O)O)=O']	Knoevenagel H	-5.18
763_0	['C(CO)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(C(C=O)O)O)=O']	Aldol Condensation	-0.54
763_1	['C(CO)=O', 'C(CC(CO)=O)=O']	['C(CC(CO)(C(C=O)O)O)=O']	Knoevenagel H	-0.54
767_0	['C(CO)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CO)O)O)=O)=O']	Aldol Condensation	-18.01
767_1	['C(CO)=O', 'C(CC(CO)=O)=O']	['C(CC(C(C(CO)O)O)=O)=O']	Knoevenagel H	-18.01
773_0	['C(CO)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(CC(CO)O)=O)O)=O']	Aldol Condensation	-8.98
775_0	['C(CO)=O', 'C(C)=O']	['C(C(C(C)O)O)=O']	Aldol Condensation	-13.54
775_1	['C(CO)=O', 'C(C)=O']	['C(C(C(C)O)O)=O']	Knoevenagel H	-13.54
777_0	['C(CO)=O', 'C(C)=O']	['C(CC(CO)O)=O']	Aldol Condensation	-9.15
779_0	['C(CO)=O', 'C(C(CNCC=O)O)=O']	['C(C(C(C(CNCC=O)O)O)O)=O']	Aldol Condensation	-13.37
779_1	['C(CO)=O', 'C(C(CNCC=O)O)=O']	['C(C(C(C(CNCC=O)O)O)O)=O']	Knoevenagel H	-13.37
781_0	['C(CO)=O', 'C(C(CNCC=O)O)=O']	['C(C(C(CNCC(C=O)O)O)O)=O']	Aldol Condensation	-13.37
781_1	['C(CO)=O', 'C(C(CNCC=O)O)=O']	['C(C(C(CNCC(C=O)O)O)O)=O']	Knoevenagel H	-13.37
785_0	['C(CO)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)O)=O']	Aldol Condensation	-13.37
785_1	['C(CO)=O', 'C(C(CN)O)=O']	['C(C(C(C(CN)O)O)O)=O']	Knoevenagel H	-13.37
787_0	['C(CO)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(C(C(CO)N)O)O)O)=O']	Aldol Condensation	-13.37
787_1	['C(CO)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(C(C(CO)N)O)O)O)=O']	Knoevenagel H	-13.37
788_0	['O', 'C(C=O)=O']	['C(CO)(O)=O']	Benzilic Acid Rearrangement	-36.99
788_1	['O', 'C(C=O)=O']	['C(CO)(O)=O']	Cannizarro 1	-36.99
790_0	['O', 'C(C(C)=O)=O']	['C(C(C)O)(O)=O']	Benzilic Acid Rearrangement	-13.62
790_1	['O', 'C(C(C)=O)=O']	['C(C(C)O)(O)=O']	Cannizarro 1	-13.62
792_0	['O', 'C(C(CCO)=O)=O']	['C(C(CCO)O)(O)=O']	Benzilic Acid Rearrangement	-15.27
