Index	Reagent	Formed/Produced	Rule
3992_1	C(C(C(N(C=CC#N)CC#N)=N)=C)#N	1	Michael Addition 3,0, 
3994_0	C#CC#N	-1	Alkyne Addition, N, CC
3994_0	C(C=CC(NC=N)=N)#N	-1	Alkyne Addition, N, CC
3994_0	C(C=CC(N(C=N)C(C#N)=C)=N)#N	1	Alkyne Addition, N, CC
3996_0	C#CC#N	-1	Alkyne Addition, N, CC
3996_0	C(C=CC(NC=N)=N)#N	-1	Alkyne Addition, N, CC
3996_0	C(C=CN(C=N)C(C=CC#N)=N)#N	1	Alkyne Addition, N, CC
3996_1	C#CC#N	-1	Michael Addition 3,0, 
3996_1	C(C=CC(NC=N)=N)#N	-1	Michael Addition 3,0, 
3996_1	C(C=CN(C=N)C(C=CC#N)=N)#N	1	Michael Addition 3,0, 
3998_0	C#CC#N	-1	Alkyne Addition, N, CC
3998_0	C(C=CC(NC(C#C)=N)=N)#N	-1	Alkyne Addition, N, CC
3998_0	C(C=CC(N(C(C#C)=N)C(C#N)=C)=N)#N	1	Alkyne Addition, N, CC
4000_0	C#CC#N	-1	Alkyne Addition, N, CC
4000_0	C(C=CC(NC(C#C)=N)=N)#N	-1	Alkyne Addition, N, CC
4000_0	C(C=CN(C(C=CC#N)=N)C(C#C)=N)#N	1	Alkyne Addition, N, CC
4000_1	C#CC#N	-1	Michael Addition 3,0, 
4000_1	C(C=CC(NC(C#C)=N)=N)#N	-1	Michael Addition 3,0, 
4000_1	C(C=CN(C(C=CC#N)=N)C(C#C)=N)#N	1	Michael Addition 3,0, 
4002_0	C#CC#N	-1	Alkyne Addition, N, CC
4002_0	C(C=CC(NCC#N)=N)#N	-1	Alkyne Addition, N, CC
4002_0	C(C=CC(N(C(C#N)=C)CC#N)=N)#N	1	Alkyne Addition, N, CC
4004_0	C#CC#N	-1	Alkyne Addition, N, CC
4004_0	C(C=CC(NCC#N)=N)#N	-1	Alkyne Addition, N, CC
4004_0	C(C=CC(N(C=CC#N)CC#N)=N)#N	1	Alkyne Addition, N, CC
4004_1	C#CC#N	-1	Michael Addition 3,0, 
4004_1	C(C=CC(NCC#N)=N)#N	-1	Michael Addition 3,0, 
4004_1	C(C=CC(N(C=CC#N)CC#N)=N)#N	1	Michael Addition 3,0, 
4006_0	C#CC#N	-1	Alkyne Addition, N, CC
4006_0	C(NC(C=N)=N)=N	-1	Alkyne Addition, N, CC
4006_0	C(C(N(C=N)C(C=N)=N)=C)#N	1	Alkyne Addition, N, CC
4008_0	C#CC#N	-1	Alkyne Addition, N, CC
4008_0	C(NC(C=N)=N)=N	-1	Alkyne Addition, N, CC
4008_0	C(C=CN(C=N)C(C=N)=N)#N	1	Alkyne Addition, N, CC
4008_1	C#CC#N	-1	Michael Addition 3,0, 
4008_1	C(NC(C=N)=N)=N	-1	Michael Addition 3,0, 
4008_1	C(C=CN(C=N)C(C=N)=N)#N	1	Michael Addition 3,0, 
4010_0	C#CC#N	-1	Alkyne Addition, N, CC
4010_0	C(NC(CO)=N)=N	-1	Alkyne Addition, N, CC
4010_0	C(C(N(C=N)C(CO)=N)=C)#N	1	Alkyne Addition, N, CC
4012_0	C#CC#N	-1	Alkyne Addition, N, CC
4012_0	C(NC(CO)=N)=N	-1	Alkyne Addition, N, CC
4012_0	C(C=CN(C=N)C(CO)=N)#N	1	Alkyne Addition, N, CC
4012_1	C#CC#N	-1	Michael Addition 3,0, 
4012_1	C(NC(CO)=N)=N	-1	Michael Addition 3,0, 
4012_1	C(C=CN(C=N)C(CO)=N)#N	1	Michael Addition 3,0, 
4014_0	C#CC#N	-1	Alkyne Addition, N, CC
4014_0	C(NC(CN)=N)=N	-1	Alkyne Addition, N, CC
4014_0	C(C(N(C=N)C(CN)=N)=C)#N	1	Alkyne Addition, N, CC
4016_0	C#CC#N	-1	Alkyne Addition, N, CC
4016_0	C(NC(CN)=N)=N	-1	Alkyne Addition, N, CC
4016_0	C(C=CN(C=N)C(CN)=N)#N	1	Alkyne Addition, N, CC
4016_1	C#CC#N	-1	Michael Addition 3,0, 
4016_1	C(NC(CN)=N)=N	-1	Michael Addition 3,0, 
4016_1	C(C=CN(C=N)C(CN)=N)#N	1	Michael Addition 3,0, 
4018_0	C#CC#N	-1	Alkyne Addition, N, CC
4018_0	C#CC(NC(C=N)=N)=N	-1	Alkyne Addition, N, CC
4018_0	C(C(N(C(C=N)=N)C(C#C)=N)=C)#N	1	Alkyne Addition, N, CC
4020_0	C#CC#N	-1	Alkyne Addition, N, CC
4020_0	C#CC(NC(C=N)=N)=N	-1	Alkyne Addition, N, CC
4020_0	C(C=CN(C(C=N)=N)C(C#C)=N)#N	1	Alkyne Addition, N, CC
4020_1	C#CC#N	-1	Michael Addition 3,0, 
4020_1	C#CC(NC(C=N)=N)=N	-1	Michael Addition 3,0, 
4020_1	C(C=CN(C(C=N)=N)C(C#C)=N)#N	1	Michael Addition 3,0, 
4022_0	C#CC#N	-1	Alkyne Addition, N, CC
4022_0	C#CC(NC(CO)=N)=N	-1	Alkyne Addition, N, CC
4022_0	C(C(N(C(CO)=N)C(C#C)=N)=C)#N	1	Alkyne Addition, N, CC
4024_0	C#CC#N	-1	Alkyne Addition, N, CC
4024_0	C#CC(NC(CO)=N)=N	-1	Alkyne Addition, N, CC
4024_0	C(C=CN(C(CO)=N)C(C#C)=N)#N	1	Alkyne Addition, N, CC
4024_1	C#CC#N	-1	Michael Addition 3,0, 
4024_1	C#CC(NC(CO)=N)=N	-1	Michael Addition 3,0, 
4024_1	C(C=CN(C(CO)=N)C(C#C)=N)#N	1	Michael Addition 3,0, 
4026_0	C#CC#N	-1	Alkyne Addition, N, CC
4026_0	C#CC(NC(CN)=N)=N	-1	Alkyne Addition, N, CC
4026_0	C(C(N(C(CN)=N)C(C#C)=N)=C)#N	1	Alkyne Addition, N, CC
4028_0	C#CC#N	-1	Alkyne Addition, N, CC
4028_0	C#CC(NC(CN)=N)=N	-1	Alkyne Addition, N, CC
4028_0	C(C=CN(C(CN)=N)C(C#C)=N)#N	1	Alkyne Addition, N, CC
4028_1	C#CC#N	-1	Michael Addition 3,0, 
4028_1	C#CC(NC(CN)=N)=N	-1	Michael Addition 3,0, 
4028_1	C(C=CN(C(CN)=N)C(C#C)=N)#N	1	Michael Addition 3,0, 
4030_0	C#CC#N	-1	Alkyne Addition, N, CC
4030_0	C(CNC(C=N)=N)#N	-1	Alkyne Addition, N, CC
4030_0	C(C(N(C(C=N)=N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4032_0	C#CC#N	-1	Alkyne Addition, N, CC
4032_0	C(CNC(C=N)=N)#N	-1	Alkyne Addition, N, CC
4032_0	C(C=CN(C(C=N)=N)CC#N)#N	1	Alkyne Addition, N, CC
4032_1	C#CC#N	-1	Michael Addition 3,0, 
4032_1	C(CNC(C=N)=N)#N	-1	Michael Addition 3,0, 
4032_1	C(C=CN(C(C=N)=N)CC#N)#N	1	Michael Addition 3,0, 
4034_0	C#CC#N	-1	Alkyne Addition, N, CC
4034_0	C(CNC(CO)=N)#N	-1	Alkyne Addition, N, CC
4034_0	C(CN(C(CO)=N)C(C#N)=C)#N	1	Alkyne Addition, N, CC
4036_0	C#CC#N	-1	Alkyne Addition, N, CC
4036_0	C(CNC(CO)=N)#N	-1	Alkyne Addition, N, CC
4036_0	C(CN(C=CC#N)C(CO)=N)#N	1	Alkyne Addition, N, CC
4036_1	C#CC#N	-1	Michael Addition 3,0, 
4036_1	C(CNC(CO)=N)#N	-1	Michael Addition 3,0, 
4036_1	C(CN(C=CC#N)C(CO)=N)#N	1	Michael Addition 3,0, 
4038_0	C#CC#N	-1	Alkyne Addition, N, CC
4038_0	C(CNC(CN)=N)#N	-1	Alkyne Addition, N, CC
4038_0	C(CN(C(CN)=N)C(C#N)=C)#N	1	Alkyne Addition, N, CC
4040_0	C#CC#N	-1	Alkyne Addition, N, CC
4040_0	C(CNC(CN)=N)#N	-1	Alkyne Addition, N, CC
4040_0	C(CN(C=CC#N)C(CN)=N)#N	1	Alkyne Addition, N, CC
4040_1	C#CC#N	-1	Michael Addition 3,0, 
4040_1	C(CNC(CN)=N)#N	-1	Michael Addition 3,0, 
4040_1	C(CN(C=CC#N)C(CN)=N)#N	1	Michael Addition 3,0, 
4042_0	C#CC#N	-1	Alkyne Addition, N, CC
4042_0	C#CC(NC=N)=N	-1	Alkyne Addition, N, CC
4042_0	C(C(N(C=N)C(C#C)=N)=C)#N	1	Alkyne Addition, N, CC
4044_0	C#CC#N	-1	Alkyne Addition, N, CC
4044_0	C#CC(NC=N)=N	-1	Alkyne Addition, N, CC
4044_0	C(C=CN(C=N)C(C#C)=N)#N	1	Alkyne Addition, N, CC
4044_1	C#CC#N	-1	Michael Addition 3,0, 
4044_1	C#CC(NC=N)=N	-1	Michael Addition 3,0, 
4044_1	C(C=CN(C=N)C(C#C)=N)#N	1	Michael Addition 3,0, 
4046_0	C#CC#N	-1	Alkyne Addition, N, CC
4046_0	C#CC(NC(C#C)=N)=N	-1	Alkyne Addition, N, CC
4046_0	C(C(N(C(C#C)=N)C(C#C)=N)=C)#N	1	Alkyne Addition, N, CC
4048_0	C#CC#N	-1	Alkyne Addition, N, CC
4048_0	C#CC(NC(C#C)=N)=N	-1	Alkyne Addition, N, CC
4048_0	C(C=CN(C(C#C)=N)C(C#C)=N)#N	1	Alkyne Addition, N, CC
4048_1	C#CC#N	-1	Michael Addition 3,0, 
4048_1	C#CC(NC(C#C)=N)=N	-1	Michael Addition 3,0, 
4048_1	C(C=CN(C(C#C)=N)C(C#C)=N)#N	1	Michael Addition 3,0, 
4050_0	C#CC#N	-1	Alkyne Addition, N, CC
4050_0	C(CNC(C#C)=N)#N	-1	Alkyne Addition, N, CC
4050_0	C(C(N(C(C#C)=N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4052_0	C#CC#N	-1	Alkyne Addition, N, CC
4052_0	C(CNC(C#C)=N)#N	-1	Alkyne Addition, N, CC
4052_0	C(C=CN(C(C#C)=N)CC#N)#N	1	Alkyne Addition, N, CC
4052_1	C#CC#N	-1	Michael Addition 3,0, 
4052_1	C(CNC(C#C)=N)#N	-1	Michael Addition 3,0, 
4052_1	C(C=CN(C(C#C)=N)CC#N)#N	1	Michael Addition 3,0, 
4054_0	C#CC#N	-1	Alkyne Addition, N, CC
4054_0	C(NC=N)=N	-1	Alkyne Addition, N, CC
4054_0	C(C(N(C=N)C=N)=C)#N	1	Alkyne Addition, N, CC
4056_0	C#CC#N	-1	Alkyne Addition, N, CC
4056_0	C(NC=N)=N	-1	Alkyne Addition, N, CC
4056_0	C(C=CN(C=N)C=N)#N	1	Alkyne Addition, N, CC
4056_1	C#CC#N	-1	Michael Addition 3,0, 
4056_1	C(NC=N)=N	-1	Michael Addition 3,0, 
4056_1	C(C=CN(C=N)C=N)#N	1	Michael Addition 3,0, 
4058_0	C#CC#N	-1	Alkyne Addition, N, CC
4058_0	C(CNC=N)#N	-1	Alkyne Addition, N, CC
4058_0	C(C(N(C=N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4060_0	C#CC#N	-1	Alkyne Addition, N, CC
4060_0	C(CNC=N)#N	-1	Alkyne Addition, N, CC
4060_0	C(C=CN(C=N)CC#N)#N	1	Alkyne Addition, N, CC
4060_1	C#CC#N	-1	Michael Addition 3,0, 
4060_1	C(CNC=N)#N	-1	Michael Addition 3,0, 
4060_1	C(C=CN(C=N)CC#N)#N	1	Michael Addition 3,0, 
4062_0	C#CC#N	-1	Alkyne Addition, N, CC
4062_0	C(C(CNC(C#N)=C)N)#N	-1	Alkyne Addition, N, CC
4062_0	C(C(CN(C(C#N)=C)C(C#N)=C)N)#N	1	Alkyne Addition, N, CC
4064_0	C#CC#N	-1	Alkyne Addition, N, CC
4064_0	C(C(CNC(C#N)=C)N)#N	-1	Alkyne Addition, N, CC
4064_0	C(C=CN(C(C#N)=C)CC(C#N)N)#N	1	Alkyne Addition, N, CC
4064_1	C#CC#N	-1	Michael Addition 3,0, 
4064_1	C(C(CNC(C#N)=C)N)#N	-1	Michael Addition 3,0, 
4064_1	C(C=CN(C(C#N)=C)CC(C#N)N)#N	1	Michael Addition 3,0, 
4065_0	C#CC#N	-1	Alkyne Addition, N, CC
4065_0	C(C(CNC=CC#N)N)#N	-1	Alkyne Addition, N, CC
4065_0	C(C=CN(C(C#N)=C)CC(C#N)N)#N	1	Alkyne Addition, N, CC
4067_0	C#CC#N	-1	Alkyne Addition, N, CC
4067_0	C(C(CNC=CC#N)N)#N	-1	Alkyne Addition, N, CC
4067_0	C(C(CN(C=CC#N)C=CC#N)N)#N	1	Alkyne Addition, N, CC
4067_1	C#CC#N	-1	Michael Addition 3,0, 
4067_1	C(C(CNC=CC#N)N)#N	-1	Michael Addition 3,0, 
4067_1	C(C(CN(C=CC#N)C=CC#N)N)#N	1	Michael Addition 3,0, 
4069_0	C#CC#N	-1	Alkyne Addition, N, CC
4069_0	C(C(CN)NC(C#N)=C)#N	-1	Alkyne Addition, N, CC
4069_0	C(C(CN)N(C(C#N)=C)C(C#N)=C)#N	1	Alkyne Addition, N, CC
4071_0	C#CC#N	-1	Alkyne Addition, N, CC
4071_0	C(C(CN)NC(C#N)=C)#N	-1	Alkyne Addition, N, CC
4071_0	C(C=CN(C(C#N)=C)C(C#N)CN)#N	1	Alkyne Addition, N, CC
4071_1	C#CC#N	-1	Michael Addition 3,0, 
4071_1	C(C(CN)NC(C#N)=C)#N	-1	Michael Addition 3,0, 
4071_1	C(C=CN(C(C#N)=C)C(C#N)CN)#N	1	Michael Addition 3,0, 
4073_0	C#CC#N	-1	Alkyne Addition, N, CC
4073_0	C(C(CNCC#N)N)#N	-1	Alkyne Addition, N, CC
4073_0	C(C(CN(C(C#N)=C)CC#N)N)#N	1	Alkyne Addition, N, CC
4075_0	C#CC#N	-1	Alkyne Addition, N, CC
4075_0	C(C(CNCC#N)N)#N	-1	Alkyne Addition, N, CC
4075_0	C(C(CN(C=CC#N)CC#N)N)#N	1	Alkyne Addition, N, CC
4075_1	C#CC#N	-1	Michael Addition 3,0, 
4075_1	C(C(CNCC#N)N)#N	-1	Michael Addition 3,0, 
4075_1	C(C(CN(C=CC#N)CC#N)N)#N	1	Michael Addition 3,0, 
4076_0	C#CC#N	-1	Alkyne Addition, N, CC
4076_0	C(C(CN)NC=CC#N)#N	-1	Alkyne Addition, N, CC
4076_0	C(C=CN(C(C#N)=C)C(C#N)CN)#N	1	Alkyne Addition, N, CC
4078_0	C#CC#N	-1	Alkyne Addition, N, CC
4078_0	C(C(CN)NC=CC#N)#N	-1	Alkyne Addition, N, CC
4078_0	C(C(CN)N(C=CC#N)C=CC#N)#N	1	Alkyne Addition, N, CC
4078_1	C#CC#N	-1	Michael Addition 3,0, 
4078_1	C(C(CN)NC=CC#N)#N	-1	Michael Addition 3,0, 
4078_1	C(C(CN)N(C=CC#N)C=CC#N)#N	1	Michael Addition 3,0, 
4080_0	C#CC#N	-1	Alkyne Addition, N, CC
4080_0	C(C(CN)NCC#N)#N	-1	Alkyne Addition, N, CC
4080_0	C(C(CN)N(C(C#N)=C)CC#N)#N	1	Alkyne Addition, N, CC
4082_0	C#CC#N	-1	Alkyne Addition, N, CC
4082_0	C(C(CN)NCC#N)#N	-1	Alkyne Addition, N, CC
4082_0	C(C(CN)N(C=CC#N)CC#N)#N	1	Alkyne Addition, N, CC
4082_1	C#CC#N	-1	Michael Addition 3,0, 
4082_1	C(C(CN)NCC#N)#N	-1	Michael Addition 3,0, 
4082_1	C(C(CN)N(C=CC#N)CC#N)#N	1	Michael Addition 3,0, 
4084_0	C#CC#N	-1	Alkyne Addition, N, CC
4084_0	C(C(C#N)(C)NC(C#N)=C)#N	-1	Alkyne Addition, N, CC
4084_0	C(C(C#N)(C)N(C(C#N)=C)C(C#N)=C)#N	1	Alkyne Addition, N, CC
4086_0	C#CC#N	-1	Alkyne Addition, N, CC
4086_0	C(C(C#N)(C)NC(C#N)=C)#N	-1	Alkyne Addition, N, CC
4086_0	C(C=CN(C(C#N)=C)C(C#N)(C#N)C)#N	1	Alkyne Addition, N, CC
4086_1	C#CC#N	-1	Michael Addition 3,0, 
4086_1	C(C(C#N)(C)NC(C#N)=C)#N	-1	Michael Addition 3,0, 
4086_1	C(C=CN(C(C#N)=C)C(C#N)(C#N)C)#N	1	Michael Addition 3,0, 
4088_0	C#CC#N	-1	Alkyne Addition, N, CC
4088_0	C(C(C#N)CNC(C#N)=C)#N	-1	Alkyne Addition, N, CC
4088_0	C(C(C#N)CN(C(C#N)=C)C(C#N)=C)#N	1	Alkyne Addition, N, CC
4090_0	C#CC#N	-1	Alkyne Addition, N, CC
4090_0	C(C(C#N)CNC(C#N)=C)#N	-1	Alkyne Addition, N, CC
4090_0	C(C=CN(C(C#N)=C)CC(C#N)C#N)#N	1	Alkyne Addition, N, CC
4090_1	C#CC#N	-1	Michael Addition 3,0, 
4090_1	C(C(C#N)CNC(C#N)=C)#N	-1	Michael Addition 3,0, 
4090_1	C(C=CN(C(C#N)=C)CC(C#N)C#N)#N	1	Michael Addition 3,0, 
4092_0	C#CC#N	-1	Alkyne Addition, N, CC
4092_0	C(C(NC(C#N)CC#N)=C)#N	-1	Alkyne Addition, N, CC
4092_0	C(C(N(C(C#N)=C)C(C#N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4094_0	C#CC#N	-1	Alkyne Addition, N, CC
4094_0	C(C(NC(C#N)CC#N)=C)#N	-1	Alkyne Addition, N, CC
4094_0	C(C=CN(C(C#N)=C)C(C#N)CC#N)#N	1	Alkyne Addition, N, CC
4094_1	C#CC#N	-1	Michael Addition 3,0, 
4094_1	C(C(NC(C#N)CC#N)=C)#N	-1	Michael Addition 3,0, 
4094_1	C(C=CN(C(C#N)=C)C(C#N)CC#N)#N	1	Michael Addition 3,0, 
4095_0	C#CC#N	-1	Alkyne Addition, N, CC
4095_0	C(C(C#N)(C)NC=CC#N)#N	-1	Alkyne Addition, N, CC
4095_0	C(C=CN(C(C#N)=C)C(C#N)(C#N)C)#N	1	Alkyne Addition, N, CC
4097_0	C#CC#N	-1	Alkyne Addition, N, CC
4097_0	C(C(C#N)(C)NC=CC#N)#N	-1	Alkyne Addition, N, CC
4097_0	C(C(C#N)(C)N(C=CC#N)C=CC#N)#N	1	Alkyne Addition, N, CC
4097_1	C#CC#N	-1	Michael Addition 3,0, 
4097_1	C(C(C#N)(C)NC=CC#N)#N	-1	Michael Addition 3,0, 
4097_1	C(C(C#N)(C)N(C=CC#N)C=CC#N)#N	1	Michael Addition 3,0, 
4098_0	C#CC#N	-1	Alkyne Addition, N, CC
4098_0	C(C(C#N)CNC=CC#N)#N	-1	Alkyne Addition, N, CC
4098_0	C(C=CN(C(C#N)=C)CC(C#N)C#N)#N	1	Alkyne Addition, N, CC
4100_0	C#CC#N	-1	Alkyne Addition, N, CC
4100_0	C(C(C#N)CNC=CC#N)#N	-1	Alkyne Addition, N, CC
4100_0	C(C(C#N)CN(C=CC#N)C=CC#N)#N	1	Alkyne Addition, N, CC
4100_1	C#CC#N	-1	Michael Addition 3,0, 
4100_1	C(C(C#N)CNC=CC#N)#N	-1	Michael Addition 3,0, 
4100_1	C(C(C#N)CN(C=CC#N)C=CC#N)#N	1	Michael Addition 3,0, 
4101_0	C#CC#N	-1	Alkyne Addition, N, CC
4101_0	C(C=CNC(C#N)CC#N)#N	-1	Alkyne Addition, N, CC
4101_0	C(C=CN(C(C#N)=C)C(C#N)CC#N)#N	1	Alkyne Addition, N, CC
4103_0	C#CC#N	-1	Alkyne Addition, N, CC
4103_0	C(C=CNC(C#N)CC#N)#N	-1	Alkyne Addition, N, CC
4103_0	C(C=CN(C=CC#N)C(C#N)CC#N)#N	1	Alkyne Addition, N, CC
4103_1	C#CC#N	-1	Michael Addition 3,0, 
4103_1	C(C=CNC(C#N)CC#N)#N	-1	Michael Addition 3,0, 
4103_1	C(C=CN(C=CC#N)C(C#N)CC#N)#N	1	Michael Addition 3,0, 
4105_0	C#CC#N	-1	Alkyne Addition, N, CC
4105_0	C(C(C#N)(C)NCC#N)#N	-1	Alkyne Addition, N, CC
4105_0	C(C(C#N)(C)N(C(C#N)=C)CC#N)#N	1	Alkyne Addition, N, CC
4107_0	C#CC#N	-1	Alkyne Addition, N, CC
4107_0	C(C(C#N)(C)NCC#N)#N	-1	Alkyne Addition, N, CC
4107_0	C(C(C#N)(C)N(C=CC#N)CC#N)#N	1	Alkyne Addition, N, CC
4107_1	C#CC#N	-1	Michael Addition 3,0, 
4107_1	C(C(C#N)(C)NCC#N)#N	-1	Michael Addition 3,0, 
4107_1	C(C(C#N)(C)N(C=CC#N)CC#N)#N	1	Michael Addition 3,0, 
4109_0	C#CC#N	-1	Alkyne Addition, N, CC
4109_0	C(C(C#N)CNCC#N)#N	-1	Alkyne Addition, N, CC
4109_0	C(C(C#N)CN(C(C#N)=C)CC#N)#N	1	Alkyne Addition, N, CC
4111_0	C#CC#N	-1	Alkyne Addition, N, CC
4111_0	C(C(C#N)CNCC#N)#N	-1	Alkyne Addition, N, CC
4111_0	C(C(C#N)CN(C=CC#N)CC#N)#N	1	Alkyne Addition, N, CC
4111_1	C#CC#N	-1	Michael Addition 3,0, 
4111_1	C(C(C#N)CNCC#N)#N	-1	Michael Addition 3,0, 
4111_1	C(C(C#N)CN(C=CC#N)CC#N)#N	1	Michael Addition 3,0, 
4113_0	C#CC#N	-1	Alkyne Addition, N, CC
4113_0	C(CC(C#N)NCC#N)#N	-1	Alkyne Addition, N, CC
4113_0	C(C(N(CC#N)C(C#N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4115_0	C#CC#N	-1	Alkyne Addition, N, CC
4115_0	C(CC(C#N)NCC#N)#N	-1	Alkyne Addition, N, CC
4115_0	C(C=CN(CC#N)C(C#N)CC#N)#N	1	Alkyne Addition, N, CC
4115_1	C#CC#N	-1	Michael Addition 3,0, 
4115_1	C(CC(C#N)NCC#N)#N	-1	Michael Addition 3,0, 
4115_1	C(C=CN(CC#N)C(C#N)CC#N)#N	1	Michael Addition 3,0, 
4117_0	C#CC#N	-1	Alkyne Addition, N, CC
4117_0	C(CNCC#N)#N	-1	Alkyne Addition, N, CC
4117_0	C(C(N(CC#N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4119_0	C#CC#N	-1	Alkyne Addition, N, CC
4119_0	C(CNCC#N)#N	-1	Alkyne Addition, N, CC
4119_0	C(C=CN(CC#N)CC#N)#N	1	Alkyne Addition, N, CC
4119_1	C#CC#N	-1	Michael Addition 3,0, 
4119_1	C(CNCC#N)#N	-1	Michael Addition 3,0, 
4119_1	C(C=CN(CC#N)CC#N)#N	1	Michael Addition 3,0, 
4121_0	C#CC#N	-1	Alkyne Addition, N, CC
4121_0	C(C(CNC=N)N)#N	-1	Alkyne Addition, N, CC
4121_0	C(C(CN(C=N)C(C#N)=C)N)#N	1	Alkyne Addition, N, CC
4123_0	C#CC#N	-1	Alkyne Addition, N, CC
4123_0	C(C(CNC=N)N)#N	-1	Alkyne Addition, N, CC
4123_0	C(C(CN(C=CC#N)C=N)N)#N	1	Alkyne Addition, N, CC
4123_1	C#CC#N	-1	Michael Addition 3,0, 
4123_1	C(C(CNC=N)N)#N	-1	Michael Addition 3,0, 
4123_1	C(C(CN(C=CC#N)C=N)N)#N	1	Michael Addition 3,0, 
4125_0	C#CC#N	-1	Alkyne Addition, N, CC
4125_0	C(C(CNC(C#C)=N)N)#N	-1	Alkyne Addition, N, CC
4125_0	C(C(N(C(C#C)=N)CC(C#N)N)=C)#N	1	Alkyne Addition, N, CC
4127_0	C#CC#N	-1	Alkyne Addition, N, CC
4127_0	C(C(CNC(C#C)=N)N)#N	-1	Alkyne Addition, N, CC
4127_0	C(C=CN(C(C#C)=N)CC(C#N)N)#N	1	Alkyne Addition, N, CC
4127_1	C#CC#N	-1	Michael Addition 3,0, 
4127_1	C(C(CNC(C#C)=N)N)#N	-1	Michael Addition 3,0, 
4127_1	C(C=CN(C(C#C)=N)CC(C#N)N)#N	1	Michael Addition 3,0, 
4129_0	C#CC#N	-1	Alkyne Addition, N, CC
4129_0	C(C(C#N)CNC=N)#N	-1	Alkyne Addition, N, CC
4129_0	C(C(C#N)CN(C=N)C(C#N)=C)#N	1	Alkyne Addition, N, CC
4131_0	C#CC#N	-1	Alkyne Addition, N, CC
4131_0	C(C(C#N)CNC=N)#N	-1	Alkyne Addition, N, CC
4131_0	C(C(C#N)CN(C=CC#N)C=N)#N	1	Alkyne Addition, N, CC
4131_1	C#CC#N	-1	Michael Addition 3,0, 
4131_1	C(C(C#N)CNC=N)#N	-1	Michael Addition 3,0, 
4131_1	C(C(C#N)CN(C=CC#N)C=N)#N	1	Michael Addition 3,0, 
4133_0	C#CC#N	-1	Alkyne Addition, N, CC
4133_0	C(C(C#N)CNC(C#C)=N)#N	-1	Alkyne Addition, N, CC
4133_0	C(C(N(C(C#C)=N)CC(C#N)C#N)=C)#N	1	Alkyne Addition, N, CC
4135_0	C#CC#N	-1	Alkyne Addition, N, CC
4135_0	C(C(C#N)CNC(C#C)=N)#N	-1	Alkyne Addition, N, CC
4135_0	C(C=CN(C(C#C)=N)CC(C#N)C#N)#N	1	Alkyne Addition, N, CC
4135_1	C#CC#N	-1	Michael Addition 3,0, 
4135_1	C(C(C#N)CNC(C#C)=N)#N	-1	Michael Addition 3,0, 
4135_1	C(C=CN(C(C#C)=N)CC(C#N)C#N)#N	1	Michael Addition 3,0, 
4137_0	C#CC#N	-1	Alkyne Addition, N, CC
4137_0	C(CC(C#N)NC=N)#N	-1	Alkyne Addition, N, CC
4137_0	C(C(N(C=N)C(C#N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4139_0	C#CC#N	-1	Alkyne Addition, N, CC
4139_0	C(CC(C#N)NC=N)#N	-1	Alkyne Addition, N, CC
4139_0	C(C=CN(C=N)C(C#N)CC#N)#N	1	Alkyne Addition, N, CC
4139_1	C#CC#N	-1	Michael Addition 3,0, 
4139_1	C(CC(C#N)NC=N)#N	-1	Michael Addition 3,0, 
4139_1	C(C=CN(C=N)C(C#N)CC#N)#N	1	Michael Addition 3,0, 
4141_0	C#CC#N	-1	Alkyne Addition, N, CC
4141_0	C(CC(C#N)NC(C#C)=N)#N	-1	Alkyne Addition, N, CC
4141_0	C(C(N(C(C#C)=N)C(C#N)CC#N)=C)#N	1	Alkyne Addition, N, CC
4143_0	C#CC#N	-1	Alkyne Addition, N, CC
4143_0	C(CC(C#N)NC(C#C)=N)#N	-1	Alkyne Addition, N, CC
4143_0	C(C=CN(C(C#C)=N)C(C#N)CC#N)#N	1	Alkyne Addition, N, CC
4143_1	C#CC#N	-1	Michael Addition 3,0, 
4143_1	C(CC(C#N)NC(C#C)=N)#N	-1	Michael Addition 3,0, 
4143_1	C(C=CN(C(C#C)=N)C(C#N)CC#N)#N	1	Michael Addition 3,0, 
4144_0	C#N	-1	Alkyne Addition, C
4144_0	C#CC(NC(C(N)=N)=C)=N	-1	Alkyne Addition, C
4144_0	C(C(C(NC(C(N)=N)=C)=N)=C)#N	1	Alkyne Addition, C
4145_0	C#N	-1	Alkyne Addition, C
4145_0	C#CC(NC(C(N)=N)=C)=N	-1	Alkyne Addition, C
4145_0	C(C=CC(NC(C(N)=N)=C)=N)#N	1	Alkyne Addition, C
4146_0	C#N	-1	Alkyne Addition, C
4146_0	C#CC(NC=CC(N)=N)=N	-1	Alkyne Addition, C
4146_0	C(C(C(NC=CC(N)=N)=N)=C)#N	1	Alkyne Addition, C
4147_0	C#N	-1	Alkyne Addition, C
4147_0	C#CC(NC=CC(N)=N)=N	-1	Alkyne Addition, C
4147_0	C(C=CC(NC=CC(N)=N)=N)#N	1	Alkyne Addition, C
4148_0	C#N	-1	Alkyne Addition, C
