Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G3	C(C(CN)=O)(C(C(CO)O)O)=O	HQCPIGGVQYUKKJ	124.429	-3.606	0.368	6	4	120.85	-3.9923	6	166.18	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.48206401797564
G3	C(C(CO)O)(C(C(CN)=O)O)=O	SNGUDZINOHYWJG	106.319	-3.606	0.368	6	4	120.85	0.36791	6	167.16	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.48206401797564
G4	C1(C(C(C(C1O)O)O)O)=O	RPLBTYVHLJOBKZ	101.743	-2.4068	0.064	5	4	97.99	0.48676	5	129.76	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	1.4972043298094913
G4	C1(C(C(C(CO)(C1)O)N)O)=O	VTGXWPRMTLEXBH	92.2196	-2.5812	-0.013	5	4	103.78	-1.295	5	154.83	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.14879753393663
G4	C1(C(C(C(C1N)O)(C)O)O)=O	NJQGFJWYYJIGPB	122.98	-2.5066	-0.121	5	4	103.78	1.0836	5	154.23	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1465326666944173
G4	C1(C(C(C(C1N)O)O)O)=O	DZABSXQNLXQDED	112.603	-2.8046	-0.012	5	4	103.78	-0.78354	5	134.87	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	1.5286326372256305
G4	C1(C(C(C(C(C1N)O)O)O)O)=O	MLJRFSAWSZPTNE	548.296	-3.3147	0.117	6	5	124.01	-0.70192	6	163.82	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.804047955946577
G4	C(CO)(C1C(CC(C1O)=O)O)=O	FZRWVEDGHRHXTC	35.4862	-1.9586	-0.309	5	3	94.83	1.9471	5	158.64	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G4	C1(C(C(C(CC(C1)O)=O)O)O)=O	DNSVTLFKOGIDGH	695.089	-1.5791	-0.527	5	3	94.83	1.6226	5		174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5919214635738055
G4	C(C1(CC(CC(C1O)=O)O)O)=O	ARTFWEBDMQPPEL	54.8516	-2.0537	-0.422	5	3	94.83	-1.4176	5	160.67	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C(C1C(CO)(CC(C1O)=O)O)=O	XVHPLUHOTOURLI	27.9183	-2.201	-0.204	5	3	94.83	-4.1835	5	161.12	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G4	C(C1C(C(C(C)(C1O)O)O)=O)=O	DMLHUZOIIHWSRY	388.278	-2.1264	-0.312	5	3	94.83	0.24133	5	160.48	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7022482256720869
G4	C(C1C(C(C(C1(C)O)O)O)=O)=O	WPAPXOCDBQCIPU	45.6663	-2.1264	-0.312	5	3	94.83	0.44364	5	159.96	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7022482256720869
G4	C(CC1(C(C(C(C1)=O)O)O)O)=O	AEPUFZVZGQIGAD	77.3564	-1.9413	-0.422	5	3	94.83	-0.63515	5	162.39	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5988245547057215
G4	C1(CC(C(CC(C1O)O)=O)O)=O	ZVWQVMHJCGGFNL	58.1	-1.5791	-0.527	5	3	94.83	1.4703	5	159.42	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5919214635738055
G4	C(C1(CC(C(C(C1)=O)O)O)O)=O	IACPYHVNAFOEMI	542.779	-2.0537	-0.422	5	3	94.83	-1.8764	5	162.84	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C1(C(CC(C(C=O)O)(C1)O)O)=O	MTTDGNKGKZLDMW	72.1662	-2.111	-0.422	5	3	94.83	-0.70887	5	160.66	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5988245547057215
G4	C1(C(CC(C(CO)O)(C1)O)O)=O	OGIMEFKXTUNSGL	74.5991	-1.8987	-0.207	5	4	97.99	1.376	5	167.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7387208015552361
G4	C1(C(C(C(C(C1)O)=O)CO)O)=O	SXWMINGTHUABIK	35.4567	-1.7264	-0.309	5	3	94.83	1.4724	5	158.68	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7010615473483414
G4	C1(C(CO)C(C=O)(CC1O)O)=O	LMGIZDHHGOFZPU	33.3152	-2.201	-0.204	5	3	94.83	-1.9915	5	160.74	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G4	C(C1(C(CO)C(C(C1)=O)O)O)=O	TXXBHPYMVGOHPZ	38.3288	-2.201	-0.204	5	3	94.83	-2.2413	5	161.84	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G4	C1(C(C(C(C)(C1CO)O)O)O)=O	GXODTHGOIRSZCQ	415.653	-1.9141	-0.097	5	4	97.99	2.7141	5	167.14	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8421444725216015
G4	C1(C(C(C(CCO)(C1)O)O)O)=O	DGUJHHJEQTUCMI	74.1204	-1.729	-0.207	5	4	97.99	-0.34087	5	167.86	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7387208015552357
G4	C1(C(C(C)(C(C1CO)O)O)O)=O	KWXJFAZQJKBMFG	73.3831	-1.9141	-0.097	5	4	97.99	2.4452	5	167.26	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8421444725216015
G4	C1(C(C(CO)C(CO)(C1)O)O)=O	WHXBUFBEZWEBJI	49.5311	-1.9887	0.011	5	4	97.99	-1.9807	5	165.53	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.844409339763814
G4	C1(C(C(C(C1)O)(C)O)O)=O	WITWJPRCSAPDOB	66.2818	-1.2567	-0.444	4	3	77.76	3.5169	4	139.74	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4575890700261186
G4	C1(C(CC(CO)(C1)O)O)=O	RFTWLCJSZAMEGX	49.9118	-1.3313	-0.336	4	3	77.76	-1.5767	4	139.8	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45985393726833085
G4	C1(C(C(C(C)(C1)O)O)O)=O	GXCKVNPQYMMLSY	421.604	-1.2567	-0.444	4	3	77.76	3.3031	4	139.58	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4575890700261186
G4	C(C1C(C(CC(C1O)=O)O)O)=O	GMRKEEHCNPHRFK	25.1343	-2.0824	-0.473	5	3	94.83	-1.0707	5	160.76	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7022482256720869
G4	C(C1C(C(CC1(C=O)O)O)O)=O	FIGJQDXEZHVUOS	37.0822	-2.557	-0.368	5	3	94.83	-3.0256	5	160.06	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.705699771238045
G4	C(C(C1C(C(CC1O)O)O)=O)=O	LXEPBSPLUZYIKY	47.7244	-2.3146	-0.473	5	3	94.83	-1.853	5	159.78	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.705699771238045
G4	C1(C(C(C(C1)O)C(C=O)O)O)=O	IRXAXBQTRSAYJV	35.726	-2.1397	-0.473	5	3	94.83	-0.8959	5	158.33	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.705699771238045
G4	C1(C(C(C(C1)O)N)O)=O	DAYWLQCKWYNUSZ	63.5244	-1.9525	-0.411	4	3	83.55	1.9438	4	124.43	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.8711173479734697
G4	C(C1C(C(C(C1O)O)O)=O)=O	YWMHEJKIEFCJJV	39.5118	-2.4244	-0.203	5	3	94.83	-1.8551	5	141.76	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	1.0843481962033008
G4	C1(C(C(CO)(CC(C1)O)O)O)=O	SQMRVQOKNRCTJH	60.3243	-1.8414	-0.207	5	4	97.99	-1.3233	5	167.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7352692559892774
G4	C1(C(C(CC(CO)(C1)O)O)O)=O	YZMXCBDBLMCWHI	78.0754	-1.8414	-0.207	5	4	97.99	-1.7226	5	167.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7352692559892778
G4	C1(C(C(C)(C(C(C1)O)O)O)O)=O	DNVYPADLNRKKKZ	925.535	-1.7668	-0.315	5	4	97.99	3.371	5	165.65	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7330043887470654
G4	C1(C(C(CC(C1)O)O)O)=O	CZMTWXOIKCDEOJ	47.8025	-1.2127	-0.605	4	3	77.76	1.461	4	139.36	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4575890700261186
G4	C1(C(C(C(C(C1)O)N)O)O)=O	RSFCCDWOTGJIEB	432.389	-2.4626	-0.282	5	4	103.78	2.235	5	151.23	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1465326666944171
G4	C1(C(C(C(C(C)(C1)O)O)O)O)=O	DZDQCIVAYZUALQ	929.672	-1.7668	-0.315	5	4	97.99	3.37	5	163.04	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7330043887470652
G4	C1(C(C(C(C1C(C)O)O)O)O)=O	FLGFEDFPUSIHFO	86.7649	-1.8528	-0.366	5	4	97.99	-0.28799	5	166.14	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8433311508453468
G4	C(C1C(C(CC1(CO)O)O)O)=O	UCSMSJANAMMOML	96.9349	-2.3447	-0.153	5	4	97.99	-5.1382	5	166.25	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8455960180875594
G4	C(CO)(C1C(C(CC1O)O)O)=O	VVXDOCTVPWXEKT	53.0272	-2.1023	-0.258	5	4	97.99	1.0525	5	166.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8455960180875596
G4	C1(C(C(CC(C(C1)O)O)O)O)=O	YIIYTJROCKPNRE	62.8342	-1.7228	-0.476	5	4	97.99	1.3194	5	163.6	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7330043887470654
G4	C1(C(CO)C(C(C1CO)=O)O)=O	OTWSFWOBFMEMKE	1.99462	-1.8737	-0.091	5	3	94.83	0.40331	5	159.84	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8102016311228776
G4	C1(C(C(C(C(CO)C1)=O)O)O)=O	KGLDCUXCDWKUCK	54.1243	-1.7264	-0.309	5	3	94.83	-2.1971	5	159.76	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7010615473483414
G4	C(C1(C(CO)CC(C1O)=O)O)=O	BBKQOCALUBQPHW	49.4871	-2.201	-0.204	5	3	94.83	-4.5269	5	161.77	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G4	C(C1(CC(C(C1O)=O)CO)O)=O	KHZIHNVGJVJSTH	56.8828	-2.201	-0.204	5	3	94.83	-5.1768	5	160.61	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G4	C(C1C(C(C(C1O)=O)CO)O)=O	QIEUDWQTLABOOV	52.9576	-2.2297	-0.255	5	3	94.83	-2.1992	5	162.08	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8113883094466229
G4	C1(C(C(CO)C(C1CO)O)=O)=O	BZZSNLCDQCKRKA	33.7768	-1.8737	-0.091	5	3	94.83	-4.1439	5	157.94	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8102016311228776
G4	C1(C(CO)C(C(C(C1)=O)O)O)=O	RMKYXKRKXPRFLT	428.51	-1.7264	-0.309	5	3	94.83	-4.8027	5	160.17	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7010615473483416
G4	C1(CC(C(C(C1CO)=O)O)O)=O	CTEFDYZIMHOJHA	425.1	-1.7264	-0.309	5	3	94.83	1.6636	5	157.76	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7010615473483416
G4	C1(C(CO)C(CC(C1O)=O)O)=O	QCQZJTKBXRNOMT	43.8061	-1.7264	-0.309	5	3	94.83	1.5008	5	158.29	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7010615473483416
G4	C(C1C(C(C(CO)C1O)O)=O)=O	WDJFEZWNOLVBRS	15.6864	-2.2297	-0.255	5	3	94.83	-2.398	5	159.33	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8113883094466235
G4	C1(C(CO)C(C=O)C(C1O)O)=O	SWJRCEWGKUKTBM	33.0709	-2.2297	-0.255	5	3	94.83	-2.0782	5	161.26	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8113883094466229
G4	C1(C(CC(C(C1CO)O)O)=O)=O	KJZFCVIJSHGLPS	431.498	-1.7264	-0.309	5	3	94.83	-4.3982	5	158.36	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7010615473483416
G4	C(C1C(C(CO)C(C1O)O)=O)=O	LENMPSWBWUFWMA	-0.175336	-2.2297	-0.255	5	3	94.83	-2.4286	5	160.1	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.8113883094466229
G4	C1(C(C(C(C1)O)(CCO)O)O)=O	BLJXDZKIYZYCMM	63.62	-1.729	-0.207	5	4	97.99	-0.16748	5	166.84	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7387208015552357
G4	C1(C(CC(CO)(C1CO)O)O)=O	IMMBXJLKNZMQED	42.0858	-1.9887	0.011	5	4	97.99	-1.7295	5	168.49	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8444093397638138
G4	C1(C(CC(C1CO)O)O)=O	ABOBCDUIJRUDLU	23.5761	-1.36	-0.387	4	3	77.76	0.85549	4	139.85	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.5667291538006545
G4	C(C1C(C(C(C1(C)O)O)O)O)=O	RVLQRYXPGKHGPS	416.572	-2.2701	-0.261	5	4	97.99	-0.57419	5	167.51	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8433311508453468
G4	C1(C(C(C(CC(C1)O)O)O)O)=O	APAWFBZPZNDMGP	64.6717	-1.7228	-0.476	5	4	97.99	1.7062	5	167.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7330043887470652
G4	C(C1C(C(CC1O)O)O)=O	PPSMBMYANALASS	30.1206	-1.716	-0.551	4	3	77.76	-2.4416	4	141.18	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.5679158321244
G4	C1(C(CO)C(C(C1O)=O)O)=O	OSVHIPMBQOKWIS	62.5054	-2.0684	-0.039	5	3	94.83	0.27723	5	141.59	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	1.0831615178795548
G4	C(C1(C(CC(C1O)=O)O)O)=O	FADFTXBGVRPJKY	65.339	-2.3957	-0.152	5	3	94.83	-0.55473	5	142.01	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	0.9774729796709768
G4	C1(C(C(C(CC1O)=O)O)O)=O	UERLNWAJHYJYLF	74.1088	-1.9211	-0.257	5	3	94.83	1.6318	5	139.91	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	0.9740214341050188
G4	C(C1(C(C(C(C1)=O)O)O)O)=O	CRUGNNUEIXSRRK	75.3066	-2.3957	-0.152	5	3	94.83	-1.7765	5	143.08	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	0.9774729796709766
G4	C(C1C(C(C(C1O)=O)O)O)=O	XKYAHSJLZUPUGK	54.5099	-2.4244	-0.203	5	3	94.83	-2.1478	5	143.0	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	1.0843481962033001
G4	C1(C(C(CC1O)O)O)=O	UYXNQXGILWQCMO	61.2334	-1.5547	-0.335	4	3	77.76	0.8525	4	121.52	132.042258736	C5H8O4	5	8	4	0.8	1.6	0.8	0.8396890405573318
G4	C1(C(C(CC1N)O)O)=O	BHLMDPVEHZILHK	74.1085	-1.9525	-0.411	4	3	83.55	-2.7973	4	126.77	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.87111734797347
G4	C1(C(C(C(C1)O)O)N)=O	TUHWLMJJJDJJEB	70.7344	-1.9525	-0.411	4	3	83.55	-0.19776	4	125.4	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.8711173479734704
G4	C(CO)(C1C(C(CO1)O)O)=O	CXHKOMMHROFWRE	92.0505	-2.3588	0.014	5	3	86.99	-2.2255	5	147.75	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.9250188486684513
G4	C(C1C(CO)(CC(O1)O)O)=O	WEKMDDQOENUWCC	39.6977	-2.0996	-0.094	5	3	86.99	-5.8855	5	149.07	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G4	C(CO)(C1C(O)OCC1O)=O	JSVWUQQERXCXKZ	1.09853	-1.9126	0.019	5	3	86.99	0.943	5	149.4	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7729015210433331
G4	C(C1C(C)(C(C(O1)O)O)O)=O	GWTCQJOEFRMYTB	430.796	-2.025	-0.202	5	3	86.99	-0.43322	5	149.55	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6649481155925426
G4	C(CO)(C1COC(C1O)O)=O	MJHXDAWASMCHQT	20.0609	-1.9126	0.019	5	3	86.99	0.69193	5	149.6	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7729015210433331
G4	C1(C(C(C(C1)N)O)O)=O	ATACJMWNULGQHQ	60.595	-1.9525	-0.411	4	3	83.55	1.304	4	127.18	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.87111734797347
G4	C(C1C(CO)(O)OCC1O)=O	NPTRUIBZTVLGTH	28.5558	-2.1887	-0.014	5	3	86.99	-2.4406	5	149.33	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7729015210433331
G4	C1(C(C(CC(C1O)N)O)O)=O	SZHHWHUGUWMJPG	88.8947	-2.4626	-0.282	5	4	103.78	1.3729	5	153.41	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1465326666944173
G4	C1(C(CC(CN)(C1O)O)O)=O	XFLVTDOETGPSEH	83.5596	-2.5812	-0.013	5	4	103.78	1.3627	5	154.87	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1487975339366292
G4	C1(C(C(C(C1)O)(CO)O)N)=O	UBOSNDHZJHUWJR	97.7945	-2.5812	-0.013	5	4	103.78	-0.77833	5	154.86	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.14879753393663
G4	C1(C(C(CC1N)(CO)O)O)=O	AJYPJSYJRQZOJZ	99.8213	-2.5812	-0.013	5	4	103.78	-5.7502	5	154.39	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1487975339366296
G4	C1(C(C(CO)(C(C1)N)O)O)=O	VOSIIDQTJPLYBF	88.2089	-2.5812	-0.013	5	4	103.78	0.65267	5	154.65	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.14879753393663
G4	C1(C(CC(C(C1N)O)O)O)=O	RRDDVEQRGRMJLR	511.941	-2.4626	-0.282	5	4	103.78	-0.51807	5	154.58	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1465326666944173
G4	C1(C(C(C(CC1O)N)O)O)=O	JMDGAZGFQNQXNI	461.297	-2.4626	-0.282	5	4	103.78	1.8047	5	152.74	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1465326666944171
G4	C1(C(C(C(CO)(C1)O)O)N)=O	LVHKMWDESGTFMR	95.6121	-2.5812	-0.013	5	4	103.78	-3.3567	5	154.49	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.14879753393663
G4	C1(C(C(C(C)(C1O)O)N)O)=O	PZYFMFWAIOEOPF	464.702	-2.5066	-0.121	5	4	103.78	1.3167	5	153.56	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.1465326666944173
G4	C1(C(C(C=CC1O)O)O)=O	WQWQVAVIACSGEW	70.1061	-1.4881	-0.377	4	3	77.76	0.36954	4	132.73	144.042258736	C6H8O4	6	8	4	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.6370576270545953
G4	C1C(CO)(C(C(C=1)=O)O)O	ITGKTFOGGJUADF	75.5057	-1.6067	-0.108	4	3	77.76	1.2846	4	133.4	144.042258736	C6H8O4	6	8	4	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.6393224942968078
G4	C1(C(C2(CC1NC2)O)O)=O	IBLWNSOYXRVITR	108.544	-1.6806	-0.282	4	3	69.56	3.9793	4	132.77	143.058243148	C6H9NO3	6	9	3	0.6666666666666666	1.5	0.5	0.7807753708551466
G4	C1(C2C(C(CN2)(C1)O)O)=O	KUAQMWYMZTUCOF	510.511	-1.6806	-0.282	4	3	69.56	3.8507	4	134.36	143.058243148	C6H9NO3	6	9	3	0.6666666666666666	1.5	0.5	0.7807753708551457
G4	C1(C(C2CC(C1N2)O)O)=O	KVYRUNYWQIXAIX	105.42	-1.6539	-0.551	4	3	69.56	2.4786	4	133.56	143.058243148	C6H9NO3	6	9	3	0.6666666666666666	1.5	0.5	0.7819620491788919
G4	C1(CNC(CO)C(C1O)O)=O	SDRHKPZRIXLMJA	108.865	-2.2701	0.15	5	4	89.79	2.695	5	151.33	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.2447701433695415
G4	C1(CNCC(CO)(C1O)O)=O	LGYLSBMRWUOCOA	112.689	-2.2968	0.419	5	4	89.79	2.5542	5	152.75	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.2435834650457962
G4	C1(CNCC(C1O)O)=O	PSUSVGBSODGBTL	88.156	-1.6681	0.021	4	3	69.56	2.986	4	125.47	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.965903279082638
G4	C1(CNC(CN)C(C1O)O)=O	OZYWQYVXDFYJQD	105.134	-2.6679	0.074	5	4	95.58	2.0095	5	157.47	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.2761984507856803
G4	C(C1(CNCC(C1O)=O)O)=O	OZEOFIKKOQUOBP	104.696	-2.5091	0.204	5	3	86.63	0.53142	5	146.84	159.053157768	C6H9NO4	6	9	4	0.8333333333333334	1.5	0.6666666666666666	1.1036872181962818
G4	C(CO)(C1C(C(CN1)=O)O)=O	CWXBRJKXLLERII	682.205	-2.3586	0.099	5	3	86.63	3.162	5		159.053157768	C6H9NO4	6	9	4	0.8333333333333334	1.5	0.6666666666666666	1.10713876376224
G4	C1(CNCC(C(C1O)O)=O)=O	GMYPDIKMRGSOCB	120.463	-2.0345	0.099	5	3	86.63	1.8202	5	145.39	159.053157768	C6H9NO4	6	9	4	0.8333333333333334	1.5	0.6666666666666666	1.100235672630324
G4	C(C1C(C(C(CN1)=O)O)O)=O	YRYPJPYZKCGLAN	120.684	-2.4824	-0.065	5	3	86.63	-0.15049	5	146.73	159.053157768	C6H9NO4	6	9	4	0.8333333333333334	1.5	0.6666666666666666	1.104873896520027
G4	C1(C(C(CNC1CO)O)O)=O	YJOMPEFOEVUTKM	113.383	-2.2701	0.15	5	4	89.79	4.0652	5	151.23	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.2447701433695415
G4	C1(C(C(CNC1CN)O)O)=O	WQLROGOTXUURMA	121.179	-2.6679	0.074	5	4	95.58	3.4751	5	158.75	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.2761984507856803
G4	C1(C(C(CC(C1N)N)O)O)=O	OJRGCLCXUDKGTN	105.827	-2.8604	-0.358	5	4	109.57	-1.3893	5	159.39	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.1779609741105557
G4	C1(C(C(CC1N)(CN)O)O)=O	DXYDSWMJAJHASI	95.6498	-2.979	-0.089	5	4	109.57	-2.6853	5	159.45	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.1802258413527684
G4	C1(C(C(C(C1)N)(CO)O)N)=O	ZXURPWWKPLMPCM	105.509	-2.979	-0.089	5	4	109.57	-1.8304	5	160.08	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.1802258413527684
G4	C1(C(CC(C(C1N)O)N)O)=O	UJSTWZAEYGVLFI	457.711	-2.8604	-0.358	5	4	109.57	-0.65678	5	159.08	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.1779609741105561
G4	C1(C(C(C(CN)(C1)O)O)N)=O	XIAJZSQJXMUQLD	96.7574	-2.979	-0.089	5	4	109.57	-0.28826	5	159.79	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.1802258413527684
