Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G4	C(C(CO)C(C(C=O)N)O)=O	OGMXWMWFBATFQG	55.9796	-3.0874	-0.141	5	3	100.62	-2.3263	5	156.28	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9326106235795487
G4	C(C(C(CCO)O)N)=O	YXJLBXMTNNWRPY	58.328	-2.1667	-0.273	4	3	83.55	-3.3964	4	139.65	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6879514679335799
G4	C(C(CO)C(CN)O)=O	NRXKNZGIZZLODW	14.1431	-2.3077	-0.055	4	3	83.55	-3.0725	4	138.03	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.7936400061421582
G4	C(C(C(C(C(C=O)O)O)O)N)=O	GWNGZIRHTYFSTF	126.521	-3.9682	0.04	6	4	120.85	-1.9255	6	168.06	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.484437374623131
G4	C(C(C(C(C(C)O)O)O)N)=O	NTBYIQWZAVDRHA	105.215	-2.8292	-0.252	5	4	103.78	-2.3776	5	164.56	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9645534649782725
G4	C(C(C(CC(CO)O)O)N)=O	OOICXFVDYHNEAD	94.8253	-2.7341	-0.144	5	4	103.78	-6.0131	5	166.61	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9668183322204852
G4	C(C(C(CO)O)C(CN)O)=O	YJTXAEYRLYTWJY	60.4225	-2.8751	0.074	5	4	103.78	-3.063	5	164.35	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	1.0725068704290628
G4	C(C(C(C(CO)=O)O)N)=O	OTIZFTAFGDCDNI	93.8843	-3.2197	0.075	5	3	100.62	-0.53299	5	141.07	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	1.204383832012481
G4	C(C(CO)(C(C=O)N)O)=O	BAFZPOKIFBKLFL	99.5737	-3.3795	0.18	5	3	100.62	-2.765	5	140.3	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	1.2043838320124804
G4	C(C(C(C(CN)O)O)=O)=O	NQVRFRHQQCMYAW	88.346	-3.2197	0.075	5	3	100.62	-2.0469	5	140.84	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	1.2043838320124804
G4	C(C(C(CO)O)(C(C=O)N)O)=O	FMLHKHHZBYPHID	118.616	-3.9469	0.309	6	4	120.85	-2.6195	6	170.05	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.4832506962993857
G4	C(C(C(C(C(CO)O)=O)O)N)=O	MFZZNMBHZINFLN	112.001	-3.7871	0.204	6	4	120.85	-1.4392	6	166.61	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.4832506962993852
G4	C(C(C(C(C(CN)O)=O)O)N)=O	MXBQHBXSGPCCNK	109.699	-4.1849	0.128	6	4	126.64	-1.5742	6	173.04	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	1.5146790037155236
G4	C(C(C(CN)O)(C(C=O)N)O)=O	PKNHYWNOVHNQTM	118.708	-4.3447	0.233	6	4	126.64	-2.6392	6	175.15	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	1.5146790037155242
G4	C(C(C(CO)(C(CN)O)O)N)=O	DWSCLQUZJZCFCH	119.437	-4.1324	0.448	6	5	129.8	-2.7249	6	179.11	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G4	C(C(C(CN)O)O)(C(CN)O)=O	APCXAXNVEAVTFJ	103.511	-3.9726	0.343	6	5	129.8	0.20324	6	179.27	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.6545752505650382
G4	C(C)(C(CO)(C(C=O)N)O)=O	CNJNPNKLPVYHHQ	91.3157	-2.8391	-0.034	5	3	100.62	-1.1984	5	160.3	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812673
G4	C(CO)(C(C)(C(C=O)N)O)=O	ZEIPCGQPTGKBNY	95.0014	-2.8391	-0.034	5	3	100.62	-1.635	5	159.57	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812673
G4	C(C(C)=O)(C(C(CN)O)O)=O	XDOMFHAPKUFYJM	78.8465	-2.6793	-0.139	5	3	100.62	-3.6275	5	157.23	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812666
G4	C(C(CO)=O)(CC(CN)O)=O	LQRJLDSOUYFQKQ	52.0563	-2.5842	-0.031	5	3	100.62	-3.5562	5	157.57	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8245487287234797
G4	C(C(C(C)O)(C(C=O)N)O)=O	CCRINQRBXOFHBO	95.0924	-3.0202	-0.198	5	3	100.62	-2.7723	5	159.9	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8234705398050126
G4	C(C(C(C(C(C)O)=O)O)N)=O	LPFGMYTXNWIXBM	98.0811	-2.8604	-0.303	5	3	100.62	-2.3335	5	159.92	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8234705398050122
G4	C(C(C1(CNCC1O)O)N)=O	XAXIXWFXHDBUJG	114.42	-3.1079	0.179	5	4	95.58	0.31026	5	159.96	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.2796499963516386
G4	C1(C(CNC1C(CN)O)O)=O	KURARWAVXQAFSJ	106.685	-2.7252	0.074	5	4	95.58	3.5222	5	160.33	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	1.279649996351639
G4	C(C(C(CN)(C(CN)O)O)N)=O	UOTVZJDZUPGLKV	115.379	-4.5302	0.372	6	5	135.59	-2.6392	6	183.98	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.686003557981177
G4	C(C(CN)O)(C(C(CN)O)N)=O	UBRYPLMTYUGALA	125.419	-4.3704	0.267	6	5	135.59	-1.4693	6	186.32	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.686003557981177
G4	C(C(C(C(CN)N)O)N)=O	HBAQBWGLABVKEV	94.8946	-3.9841	-0.026	5	4	115.36	-2.2797	5	156.51	147.100776656	C5H13N3O2	5	13	2	1.0	2.6	0.4	1.4083233720180177
G4	C(C(C(CO)(C(CN)N)O)N)=O	UPXGDQOFJCMOOB	128.072	-4.5302	0.372	6	5	135.59	-2.8552	6	184.55	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.6860035579811774
G4	C(C(C(CN)O)O)(C(CN)N)=O	WCLNGMURHSYJNI	120.786	-4.3704	0.267	6	5	135.59	-1.96	6	183.88	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.6860035579811767
G4	C(CC(CN)(C(C=O)N)O)=O	GIDAYQAAPHMBKE	73.1229	-3.3229	-0.166	5	3	106.41	-2.2682	5	165.06	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.857163714463364
G4	C(C(C(CC(CN)=O)O)N)=O	HJHYBUZKJVEOEH	79.1771	-3.1631	-0.271	5	3	106.41	-0.72287	5	163.18	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.857163714463364
G4	C(CC(C(C(CN)O)N)=O)=O	KECVULQIJRCBEY	61.6785	-3.1631	-0.271	5	3	106.41	-3.4315	5	164.77	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8571637144633634
G4	C(C(C(CN)=O)C(CN)O)=O	MNRHZHTWTWQUAB	30.9468	-3.3041	-0.053	5	3	106.41	-2.2463	5	164.74	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9628522526719424
G4	C(C(CC(C(C=O)N)O)N)=O	CFAKAWACKTWPKS	76.4166	-3.3442	-0.435	5	3	106.41	-2.5976	5	164.28	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8583503927871096
G4	C(CC(C(C(C=O)N)O)N)=O	KRSRFMHWBOFGEV	89.437	-3.3442	-0.435	5	3	106.41	-1.9425	5	164.3	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8583503927871093
G4	C(C(C(CN)O)C(C=O)N)=O	AIVDZECMRRYDDB	47.1805	-3.4852	-0.217	5	3	106.41	-2.9225	5	165.37	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9640389309956875
G4	C(C)(C(CN)(C(C=O)N)O)=O	CBLIQUQODJLGPT	110.809	-3.2369	-0.11	5	3	106.41	-1.3428	5	165.28	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8537121688974061
G4	C(CN)(C(C)(C(C=O)N)O)=O	LXXATKAVWLZDCT	103.59	-3.2369	-0.11	5	3	106.41	-2.651	5	165.19	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8537121688974063
G4	C(C(C)=O)(C(C(CN)O)N)=O	RHOTWZFMWWJFCP	101.91	-3.0771	-0.215	5	3	106.41	-5.4676	5	165.33	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8537121688974061
G4	C(C(CN)=O)(CC(CN)O)=O	LAGHFJQGOOZDCE	69.2147	-2.982	-0.107	5	3	106.41	-4.2826	5	162.87	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8559770361396181
G4	C(C(C(C)N)(C(C=O)N)O)=O	FUJUUXXMFLHGAY	111.587	-3.418	-0.274	5	3	106.41	-1.5235	5	166.46	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8548988472211514
G4	C(C(C(C(C(C)N)=O)O)N)=O	NENOPCFULRRGTH	109.187	-3.2582	-0.379	5	3	106.41	-2.1514	5	166.36	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8548988472211516
G4	C(C(C(CN)(CN)O)N)=O	VTGQCKDTOFATMC	103.608	-3.9628	0.243	5	4	115.36	-2.7283	5	158.2	147.100776656	C5H13N3O2	5	13	2	1.0	2.6	0.4	1.4071366936942724
G4	C(CN)(C(C(CN)O)N)=O	VVHMYQQDTUHLFC	102.979	-3.803	0.138	5	4	115.36	-1.5971	5	157.23	147.100776656	C5H13N3O2	5	13	2	1.0	2.6	0.4	1.4071366936942724
G4	C(C(C(CN)(C(CO)N)O)N)=O	BIAYQKKSSWLBHM	135.602	-4.5302	0.372	6	5	135.59	-6.1047	6	182.51	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.686003557981177
G4	C(C(C(CN)O)N)(C(CO)N)=O	KCNCUQRNRDHMQW	129.347	-4.3704	0.267	6	5	135.59	-4.8255	6	182.88	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.686003557981177
G4	C(C(C(CNCCO)O)N)=O	QNCSWDDEIUWNSC	86.1701	-3.1878	0.212	5	4	95.58	0.58146	5	171.62	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	1.096484116311748
G4	C(C(C(CN)O)NCCO)=O	UWLDFSVWYRIZIY	91.2109	-3.1878	0.212	5	4	95.58	-1.2347	5	171.56	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	1.096484116311749
G4	C(C(C(CNCC(O)=O)O)N)=O	SVBOSRWFKBYWRU	96.2247	-6.6553	0.23	6	4	112.65	-2.816	6	172.86	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.9355456597177055
G4	C(C(C(CN)O)NCC(O)=O)=O	FRXFIFPADJZMBO	108.697	-6.6553	0.23	6	4	112.65	-4.0763	6	172.33	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.9355456597177058
G4	C(C(C(C)(CO)O)N)=O	VGUKCKIIKZXRND	78.5445	-2.2405	-0.112	4	3	83.55	-6.9315	4	139.38	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6844999223676218
G4	C(CO)(CC(CN)O)=O	KPNBAUVGDQYIAI	34.5232	-1.9856	-0.109	4	3	83.55	-1.7455	4	136.97	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6867647896098348
G4	C(C)(C(C(CN)O)O)=O	PYGHGNLPRNLEKD	53.3286	-2.0807	-0.217	4	3	83.55	0.62768	4	137.83	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6844999223676219
G4	C(C(C(CO)(CCO)O)N)=O	DNSFELWSFUFGJN	80.2135	-2.7128	0.125	5	4	103.78	-7.1234	5	166.52	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9656316538967394
G4	C(C(C(CN)O)O)(CCO)=O	PYOXBEQQVCJAJJ	54.1388	-2.553	0.02	5	4	103.78	-1.3023	5	165.49	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9656316538967394
G4	C(CO)(C(CO)C(CN)O)=O	LTEAIUVIGMVYOD	28.7427	-2.694	0.238	5	4	103.78	0.82247	5	163.86	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	1.0713201921053184
G4	C(C(C(C(CCO)O)O)N)=O	JEDHRDQRQUAZDW	83.94	-2.7341	-0.144	5	4	103.78	-3.2269	5	167.03	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.966818332220485
G4	C(C(C(C)(C(CO)O)O)N)=O	PVZYWQDSXQSODU	77.7859	-2.8079	0.017	5	4	103.78	-2.4434	5	166.25	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9633667866545272
G4	C(C(CO)O)(CC(CN)O)=O	RYMHXKSOFRDMFW	56.8939	-2.553	0.02	5	4	103.78	1.4052	5	164.65	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9656316538967394
G4	C(C(C(C=O)N)O)(O)=O	XMBMVGJVXDZAAF	63.9768	-4.6975	0.015	5	3	100.62	-0.9362	5	120.98	133.037507704	C4H7NO4	4	7	4	1.25	1.75	1.0	0.9056614363047921
G4	C(CC(C(C=O)N)O)(O)=O	BMTOEBKLTZVSNP	19.0765	-4.2431	-0.255	5	3	100.62	-0.56403	5	139.55	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	0.5270130113395367
G4	C(C(C)(C(C=O)N)O)(O)=O	XGJDFHCAJOOPNC	19.7948	-4.3169	-0.094	5	3	100.62	-2.1715	5	140.77	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	0.5235614657735786
G4	C(C(CC(CN)O)=O)(O)=O	ICMJZHFYQVZYQN	30.6857	-4.062	-0.091	5	3	100.62	-8.7433	5	138.81	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	0.5258263330157913
G4	C(C(CCO)(C(C=O)N)O)(O)=O	ZETDVNIIOOLWLC	68.2636	-4.7892	0.143	6	4	120.85	-3.7463	6	166.19	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.8046931973026964
G4	C(C(C(CO)C(CN)O)=O)(O)=O	KYCOLAZANFUTCD	36.0716	-4.7704	0.256	6	4	120.85	-7.1995	6	165.69	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.9103817355112743
G4	C(C(C(CC(C(O)=O)O)O)N)=O	ZZEWERGRFPAMRT	59.8533	-4.8105	-0.126	6	4	120.85	-1.8422	6	165.94	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.8058798756264415
G4	C(CC(C(C(C=O)N)O)O)(O)=O	RAXOPYVAMRLDPF	37.5948	-4.8105	-0.126	6	4	120.85	-0.2375	6	166.22	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.8058798756264413
G4	C(CC(CO)(C(C=O)N)O)(O)=O	AOTVMZOMSGQKIQ	53.9495	-4.7892	0.143	6	4	120.85	-4.023	6	165.68	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.8046931973026966
G4	C(C(C(CO)=O)C(CN)O)(O)=O	LPOFPQDCYXJMAJ	-10.2452	-4.7704	0.256	6	4	120.85	-0.19928	6	166.9	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.9103817355112743
G4	C(CC(C(C(CN)O)O)=O)(O)=O	NYNAJPOJVLBCPP	34.8562	-4.6294	0.038	6	4	120.85	-4.1029	6	168.33	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.8046931973026962
G4	C(C(C(C)(C(C(O)=O)O)O)N)=O	IPBJWIKYSKTWQX	97.0266	-4.8843	0.035	6	4	120.85	-0.70604	6	166.37	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.8024283300604838
G4	C(C(C(CC(CN)O)=O)O)(O)=O	UXFFQTHRXKEWQT	38.2047	-4.6294	0.038	6	4	120.85	0.89196	6	166.39	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	0.804693197302696
G4	C(C(C(C(CO)(CO)N)O)N)=O	OCKYNHQFTQUMDH	127.992	-4.1324	0.448	6	5	129.8	-5.1321	6	180.3	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G4	C(C(C(C(CN)(CO)O)O)N)=O	CUEUZMJYDXQPHG	117.544	-4.1324	0.448	6	5	129.8	-1.7159	6	179.13	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G4	C(C(C(C(C(C=O)N)O)O)N)(O)=O	IQBBQXAQZDGDKF	104.837	-7.9569	0.197	7	5	146.87	-7.5426	7	181.03	192.074621484	C6H12N2O5	6	12	5	1.1666666666666667	2.0	0.8333333333333334	1.4948234722947402
G4	C(C(C(C(C(C)=O)N)O)N)=O	DRFUTVFRCZWDKS	106.42	-3.2582	-0.379	5	3	106.41	-5.4804	5	162.85	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8548988472211514
G4	C(C(C(C)(C(C=O)N)O)N)=O	PFUACDMFHOYPSA	112.733	-3.418	-0.274	5	3	106.41	-3.2381	5	165.84	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8548988472211516
G4	C(C(C(CC(CN)O)=O)N)=O	WEMVRJFONNFMIU	66.9482	-3.1631	-0.271	5	3	106.41	-3.255	5	164.14	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.8571637144633643
G4	C(C(C(C(C)N)O)N)=O	LFMMPODDFCSXHE	78.1102	-2.6596	-0.457	4	3	89.34	-1.3595	4	143.81	132.089877624	C5H12N2O2	5	12	2	0.8	2.4	0.4	0.7171149081075061
G4	C(C(C(C(CCO)N)O)N)=O	JZPYWACEVRJKFP	81.3789	-3.1319	-0.22	5	4	109.57	-3.8006	5	171.53	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	0.9982466396366233
G4	C(C(C(CN)(C)O)N)=O	MMOYVPVXBJXFNI	77.1843	-2.6383	-0.188	4	3	89.34	-5.1749	4	144.36	132.089877624	C5H12N2O2	5	12	2	0.8	2.4	0.4	0.715928229783761
G4	C(CN)(CC(CN)O)=O	ISPPTKYQHUJAEH	47.1198	-2.3834	-0.185	4	3	89.34	0.63898	4	142.52	132.089877624	C5H12N2O2	5	12	2	0.8	2.4	0.4	0.7181930970259738
G4	C(C)(C(C(CN)O)N)=O	NJUIUTMTMVJZHE	90.7814	-2.4785	-0.293	4	3	89.34	-3.3285	4	143.33	132.089877624	C5H12N2O2	5	12	2	0.8	2.4	0.4	0.7159282297837607
G4	C(C(C(CN)(CCO)O)N)=O	SZBCVGRSUAYPMW	78.5844	-3.1106	0.049	5	4	109.57	-4.1235	5	170.68	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	0.9970599613128782
G4	C(C(C(CN)O)N)(CCO)=O	GGZLYUBNGLTCBE	70.0367	-2.9508	-0.056	5	4	109.57	-3.1367	5	170.84	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	0.9970599613128787
G4	C(CN)(C(CO)C(CN)O)=O	JFBUWQOGIZIXJB	53.4789	-3.0918	0.162	5	4	109.57	0.014881	5	168.71	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	1.1027484995214571
G4	C(C(CCN)(C(C=O)N)O)=O	NERMGEKIBYBJDT	79.9075	-3.3229	-0.166	5	3	106.41	-3.4018	5	167.26	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.857163714463364
G4	C(C(C(C(CCN)=O)O)N)=O	NIEGRQCBGKJSOT	75.8419	-3.1631	-0.271	5	3	106.41	-1.3204	5	165.05	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.857163714463364
G4	C(C(C(CN)C(CN)O)=O)=O	OSHRYRQHHUFNJL	31.1885	-3.3041	-0.053	5	3	106.41	-2.2463	5	163.28	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9628522526719415
G4	C(CC(CN)(C(C=O)N)O)(O)=O	ACCAVOGOOOFZPU	42.9186	-6.9138	0.067	6	4	126.64	-0.98577	6	171.0	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.8361215047188354
G4	C(CC(C(C(CN)O)N)=O)(O)=O	VDOATSWJZARQDC	36.7363	-6.754	-0.038	6	4	126.64	-6.1363	6	175.92	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.8361215047188347
G4	C(C(C(CN)=O)C(CN)O)(O)=O	LSIOFQRNGFLYJM	5.19234	-6.895	0.18	6	4	126.64	-0.85341	6	171.14	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.9418100429274129
G4	C(C(CCN)(C(C=O)N)O)(O)=O	KPZOVGSLLXKTJR	66.6361	-6.9138	0.067	6	4	126.64	-2.0421	6	171.79	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.8361215047188354
G4	C(C(C(CN)C(CN)O)=O)(O)=O	LQFLCXCYBHDJKV	43.2945	-6.895	0.18	6	4	126.64	-7.2572	6	172.2	176.079706864	C6H12N2O4	6	12	4	1.0	2.0	0.6666666666666666	0.9418100429274129
G4	C(C(C1(COCC1O)O)N)=O	VRSVNYQPLBQQLG	110.23	-2.9644	0.043	5	3	92.78	-5.5804	5	155.2	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9564471560845896
G4	C1(C(C(CN)O)OCC1O)=O	CUYPOEFLOIHEAP	87.3238	-2.5817	-0.062	5	3	92.78	0.87941	5	155.26	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9564471560845905
G4	C(C(C1(C(O)OCC1)O)N)=O	DVFUAJOTBROEBV	85.1819	-2.4628	-0.17	5	3	92.78	-2.0587	5	154.68	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.6986412902508937
G4	C1(C(O)OCC1C(CN)O)=O	WLUUZPCPSXOXQE	32.4037	-2.1355	-0.057	5	3	92.78	0.4165	5	154.67	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8043298284594719
G4	C(C(C1(COC(C1)O)O)N)=O	CIMLINBHCBQTHT	60.182	-2.4628	-0.17	5	3	92.78	-1.4481	5	155.76	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.6986412902508933
G4	C1(COC(C1C(CN)O)O)=O	FDVBHLQJOMNADX	15.1294	-2.1355	-0.057	5	3	92.78	0.9325	5	154.35	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8043298284594712
G4	C1(C(C(CN)O)OC(C1)O)=O	KTQKONRNYUIXDJ	22.7673	-2.0801	-0.275	5	3	92.78	0.31957	5	155.23	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.6986412902508937
G4	C(C(C(C(N)=CCN)O)N)=O	FCIZRIXMVFDRTM	70.432	-2.9268	-0.398	5	4	115.36	-1.6946	5	167.46	159.100776656	C6H13N3O2	6	13	2	0.8333333333333334	2.1666666666666665	0.3333333333333333	0.9466994143578393
G4	C(C(C(C(C=CN)N)O)N)=O	UNGIRCHGCVEXFZ	75.3254	-3.7761	-0.52	5	4	115.36	-3.168	5	169.18	159.100776656	C6H13N3O2	6	13	2	0.8333333333333334	2.1666666666666665	0.3333333333333333	0.9478860926815846
G4	C(C(C(C(N)=C)O)N)=O	ZUWGNYKBAUJLPY	81.1347	-1.99	-0.726	4	3	89.34	-4.7486	4	135.82	130.07422756	C5H10N2O2	5	10	2	0.8	2.0	0.4	0.6375909209785413
G4	C(C(C(C(C=CN)O)O)N)=O	CKDBEOWFGCSNCR	86.5226	-3.3783	-0.444	5	4	109.57	-1.7695	5	163.92	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9164577852654461
G4	C(C(C(C(N)=CCO)O)N)=O	SNSWLIGBEVEMKN	77.2221	-2.529	-0.322	5	4	109.57	-1.6456	5	162.35	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9152711069417008
G4	C(C(C(C=CN)O)N)=O	HXLHZSDJQHWRDI	59.2211	-2.8109	-0.573	4	3	89.34	-1.978	4	136.97	130.07422756	C5H10N2O2	5	10	2	0.8	2.0	0.4	0.6375909209785411
G4	C(C(C(C=C(CO)N)O)N)=O	KEQBDAKVGZXPGU	66.9401	-2.529	-0.322	5	4	109.57	-2.8656	5	162.15	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9152711069417006
G4	C(C(C(C(C(N)=C)O)O)N)=O	URNIJQQXZDUXSW	84.1651	-2.5574	-0.597	5	4	109.57	-4.5414	5	164.59	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9164577852654459
G4	C(C(C(C(C(CN)N)O)O)N)=O	OABNUQJBFPEKKP	131.222	-4.5515	0.103	6	5	135.59	-2.0539	6	184.17	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.687190236304923
G4	C(C(C(C(C(CO)N)N)O)N)=O	QCNRTTCBKOZENP	136.404	-4.5515	0.103	6	5	135.59	-5.6937	6	183.59	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.6871902363049225
G4	C(C(C(CNCCN)O)N)=O	CWFDMMSIOXLSRG	96.4048	-3.5856	0.136	5	4	101.37	-2.1719	5	177.88	161.11642672	C6H15N3O2	6	15	2	0.8333333333333334	2.5	0.3333333333333333	1.1279124237278868
