Network	Generation	Smiles
GlucoseAmm	G3	C1(C(C(C(CO)(C1)O)O)O)=O
GlucoseAmm	G3	C1(C(C(C(CO)C1N)O)O)=O
GlucoseAmm	G3	C1(C(C(C(CO)O1)O)O)=CN
GlucoseAmm	G3	C1(C(C(C(CO1)O)O)O)=CN
GlucoseAmm	G3	C1(C(C(C(O)OCC1)N)O)=O
GlucoseAmm	G3	C1(C(C(C(O)OCC1)O)N)=O
GlucoseAmm	G3	C1(C(C(CC(C1N)O)O)O)=O
GlucoseAmm	G3	C1(C(C(CC(C1O)O)O)O)=O
GlucoseAmm	G3	C1(C(C(CN)(O)OCC1)O)=O
GlucoseAmm	G3	C1(C(C(CO)(O)OCC1)O)=O
GlucoseAmm	G3	C1(C(C(CO)N)OC(C1)O)=O
GlucoseAmm	G3	C1(C(C(CO)NCC1N)O)=O
GlucoseAmm	G3	C1(C(C(CO)NCC1O)O)=O
GlucoseAmm	G3	C1(C(C(CO)O)NCC1N)=O
GlucoseAmm	G3	C1(C(C(CO)O)OC(C1)N)=O
GlucoseAmm	G3	C1(C(C(CO)O)OCC1N)=O
GlucoseAmm	G3	C1(C(C(CO)O)OCC1O)=O
GlucoseAmm	G3	C1(C(C(CO)OC(C1)N)O)=O
GlucoseAmm	G3	C1(C(C(CO)OC(C1)O)N)=O
GlucoseAmm	G3	C1(C(C(CO)OCC1N)O)=O
GlucoseAmm	G3	C1(C(C(COC(C1)N)O)O)=O
GlucoseAmm	G3	C1(C(C(COC(C1)O)N)O)=O
GlucoseAmm	G3	C1(C(C(COC(C1)O)O)N)=O
GlucoseAmm	G3	C1(C(C(COCC1N)O)O)=O
GlucoseAmm	G3	C1(C(C(N)OC(CO)C1)O)=O
GlucoseAmm	G3	C1(C(C(N)OCC(C1)O)O)=O
GlucoseAmm	G3	C1(C(C(O)OC(CO)C1)N)=O
GlucoseAmm	G3	C1(C(C(O)OCC(C1)N)O)=O
GlucoseAmm	G3	C1(C(C(O)OCC(C1)O)N)=O
GlucoseAmm	G3	C1(C(C(O)OCCC1N)O)=O
GlucoseAmm	G3	C1(C(C)OC(C(C1O)O)O)=O
GlucoseAmm	G3	C1(C(CC(C(CO)O)O1)N)=O
GlucoseAmm	G3	C1(C(CC(C(CO)O)O1)O)=O
GlucoseAmm	G3	C1(C(CC(C(CO)O1)O)N)=O
GlucoseAmm	G3	C1(C(CC(C(CO)O1)O)O)=O
GlucoseAmm	G3	C1(C(CC(C(CO1)O)O)N)=O
GlucoseAmm	G3	C1(C(CC(C(CO1)O)O)O)=O
GlucoseAmm	G3	C1(C(CC(C1(CO)O)O)N)=O
GlucoseAmm	G3	C1(C(CC(C1(CO)O)O)O)=O
GlucoseAmm	G3	C1(C(CC(CO)(C1N)O)O)=O
GlucoseAmm	G3	C1(C(CC(CO)(C1O)O)O)=O
GlucoseAmm	G3	C1(C(CC(O)OCC1O)O)=O
GlucoseAmm	G3	C1(C(CN)(O)OC(CO)C1)=O
GlucoseAmm	G3	C1(C(CN)(O)OCC(C1)O)=O
GlucoseAmm	G3	C1(C(CN)OC(C(C1)O)O)=O
GlucoseAmm	G3	C1(C(CN)OC(CO)C1O)=O
GlucoseAmm	G3	C1(C(CN)OCC(C1O)O)=O
GlucoseAmm	G3	C1(C(CNC1C(CO)O)O)=O
GlucoseAmm	G3	C1(C(CO)(O)OC(CO)C1)=O
GlucoseAmm	G3	C1(C(CO)(O)OCC(C1)O)=O
GlucoseAmm	G3	C1(C(CO)OC(C(C1)N)O)=O
GlucoseAmm	G3	C1(C(CO)OC(CC1N)O)=O
GlucoseAmm	G3	C1(C(CO)OC(CC1O)O)=O
GlucoseAmm	G3	C1(C(CO)OC(CN)(C1)O)=O
GlucoseAmm	G3	C1(C(CO)OC(CO)(C1)O)=O
GlucoseAmm	G3	C1(C(CO)OC(CO)C1O)=O
GlucoseAmm	G3	C1(C(CO)OCC(C1O)O)=O
GlucoseAmm	G3	C1(C(COC(C(C1)N)O)O)=O
GlucoseAmm	G3	C1(C(COC(C(C1)O)O)N)=O
GlucoseAmm	G3	C1(C(COC(CC1N)O)O)=O
GlucoseAmm	G3	C1(C(COC(CN)(C1)O)O)=O
GlucoseAmm	G3	C1(C(COC(CO)(C1)O)O)=O
GlucoseAmm	G3	C1(C(O)OC(CO)C(C1)N)=O
GlucoseAmm	G3	C1(C(O)OC(CO)CC1N)=O
GlucoseAmm	G3	C1(C(O)OCC(C(C1)N)O)=O
GlucoseAmm	G3	C1(C(O)OCC(CC1N)O)=O
GlucoseAmm	G3	C1(CC(C(C(CO)O1)O)N)=O
GlucoseAmm	G3	C1(CC(C(C(CO1)O)O)N)=O
GlucoseAmm	G3	C1(CC(C(C1(CN)O)O)O)=O
GlucoseAmm	G3	C1(CC(C(C1(CO)N)O)O)=O
GlucoseAmm	G3	C1(CC(C(C1(CO)O)O)N)=O
GlucoseAmm	G3	C1(COC(C(C(C1)N)O)O)=O
GlucoseAmm	G3	C1(COC(C(C1)O)(CN)O)=O
GlucoseAmm	G3	C1(COC(C(CC1N)O)O)=O
GlucoseAmm	G3	C1(COC(C(CC1O)O)O)=O
GlucoseAmm	G3	C1(COC(C(CO)O)(C1)O)=O
GlucoseAmm	G3	C1(COC(C(CO)O)C1N)=O
GlucoseAmm	G3	C1(COC(C)(C(C1O)O)O)=O
GlucoseAmm	G3	C1(COC(CC(C1O)O)O)=O
GlucoseAmm	G3	C1(COC(CCO)(C1O)O)=O
GlucoseAmm	G3	C1(COC(CO)(C(C1)O)O)=O
GlucoseAmm	G3	C1(COC(CO)(CC1O)O)=O
GlucoseAmm	G3	C1(COC(CO)C(C1N)O)=O
GlucoseAmm	G3	C1(COC(CO)C(C1O)N)=O
GlucoseAmm	G3	C1(COCC(C(C1N)O)O)=O
GlucoseAmm	G3	C1(COCC(C(C1O)N)O)=O
GlucoseAmm	G3	C1C(C(C(C(C(O)O1)N)O)O)O
GlucoseAmm	G3	C1C(C(C(C(C=1)=O)O)O)O
GlucoseAmm	G3	C1C(C(C(C(CN)(O)O1)N)O)O
GlucoseAmm	G3	C1C(C(C(C(CN)(O)O1)O)N)O
GlucoseAmm	G3	C1C(C(C(C(CN)N)(O)O1)O)O
GlucoseAmm	G3	C1C(C(C(C(CN)O)(O)O1)O)O
GlucoseAmm	G3	C1C(C(C(C(CO)(O)O1)N)O)O
GlucoseAmm	G3	C1C(C(C(C(CO)(O)O1)O)N)O
GlucoseAmm	G3	C1C(C(C(C(CO)N)(O)O1)O)O
GlucoseAmm	G3	C1C(C(C(C=1)=O)(CO)O)O
GlucoseAmm	G3	C1C(C(C(C=1C=O)O)O)O
GlucoseAmm	G3	C1C(C(C(C=1CO)=O)O)O
GlucoseAmm	G3	C1C(C(C(CCO)(O)O1)O)O
GlucoseAmm	G3	C1C(COC(C(C=1N)O)O)O
GlucoseAmm	G3	C1C(O)OCC(C(C=1N)O)O
GlucoseAmm	G3	C=C(C(C(C(CO)O)O)=O)N
GlucoseAmm	G3	C=C1C(C(C(C1O)O)O)=O
GlucoseAmm	G3	CC1(C(C(C(CO)O1)O)O)O
GlucoseAmm	G3	CC1(C(C(C(CO1)O)O)O)O
GlucoseAmm	G4	C(C(C(C(C(C)=O)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)=O)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)N)=O)O)O)(C)=O
GlucoseAmm	G4	C(C(C(C(C(C)N)N)=O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)N)N)N)=O)=O
GlucoseAmm	G4	C(C(C(C(C(C)N)O)=O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)N)O)N)=O)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)=O)O)N)(C)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)=O)O)O)(C)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)N)=O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)N)N)=O)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)O)=O)CO)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)O)=O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)O)N)=O)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C)O)O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)=C)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)=C)O)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)=C)O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)N)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)O)N)=O)O)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)O)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)O)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(C=O)O)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(C(CN)=C)=O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)=O)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)=O)O)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)=O)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CN)N)N)O)O)O
GlucoseAmm	G4	C(C(C(C(C(CN)N)O)N)O)O
GlucoseAmm	G4	C(C(C(C(C(CN)N)O)O)N)O
GlucoseAmm	G4	C(C(C(C(C(CN)N)O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)N)O)O)O)O
GlucoseAmm	G4	C(C(C(C(C(CN)O)N)=O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)O)N)N)O)O
GlucoseAmm	G4	C(C(C(C(C(CN)O)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CN)O)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)O)N)O)O)O
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)=O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)N)O)O
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)O)N)O
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)O)O)N
GlucoseAmm	G4	C(C(C(C(C(CN)O)O)O)O)O
GlucoseAmm	G4	C(C(C(C(C(CO)=C)=O)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=C)=O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=C)=O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=O)=C)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=O)=C)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=O)N)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=O)O)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)=O)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)N)O)=O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)N)O)=O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)N)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)N)O)N)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)O)=O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)O)N)=O)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)O)N)=O)O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)O)N)N)=O)=O
GlucoseAmm	G4	C(C(C(C(C(CO)O)N)N)N)=O
GlucoseAmm	G4	C(C(C(C(C(CO)O)O)N)O)(N)=O
GlucoseAmm	G4	C(C(C(C(C(N)=C)=O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C(N)=C)O)=O)CO)=O
GlucoseAmm	G4	C(C(C(C(C(N)=C)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C(N)=C)O)O)O)=O
GlucoseAmm	G4	C(C(C(C(C)(CO)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(C)(CO)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C)=O)O)N)(CCO)=O
GlucoseAmm	G4	C(C(C(C(C)N)=O)(C(C)O)O)=O
GlucoseAmm	G4	C(C(C(C(C)N)=O)(CCO)O)=O
GlucoseAmm	G4	C(C(C(C(C)N)O)(CC=O)O)=O
GlucoseAmm	G4	C(C(C(C(C)N)O)C(C=O)O)=O
GlucoseAmm	G4	C(C(C(C(C)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(C)N)O)O)(C(C)O)=O
GlucoseAmm	G4	C(C(C(C(C)N)O)O)(CCO)=O
GlucoseAmm	G4	C(C(C(C(C)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(C)O)C(C=O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C)O)C(CN)O)=O)=O
GlucoseAmm	G4	C(C(C(C(C)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(C)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(C=O)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(C=O)O)O)C(C)O)=O
GlucoseAmm	G4	C(C(C(C(CC(C)O)=O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CC(C)O)N)=O)O)=O
GlucoseAmm	G4	C(C(C(C(CCN)=O)O)O)(C)=O
GlucoseAmm	G4	C(C(C(C(CCN)N)=O)N)=O
GlucoseAmm	G4	C(C(C(C(CCN)N)N)=O)=O
GlucoseAmm	G4	C(C(C(C(CCN)N)N)O)=O
GlucoseAmm	G4	C(C(C(C(CCN)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(CCN)N)O)O)O
GlucoseAmm	G4	C(C(C(C(CCN)O)=O)CO)=O
GlucoseAmm	G4	C(C(C(C(CCN)O)=O)N)=O
GlucoseAmm	G4	C(C(C(C(CCN)O)N)=O)=O
GlucoseAmm	G4	C(C(C(C(CCN)O)N)O)=O
GlucoseAmm	G4	C(C(C(C(CCN)O)N)O)O
GlucoseAmm	G4	C(C(C(C(CCN)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CCN)O)O)N)O
GlucoseAmm	G4	C(C(C(C(CCN)O)O)O)=O
GlucoseAmm	G4	C(C(C(C(CCN)O)O)O)O
GlucoseAmm	G4	C(C(C(C(CCO)=O)O)N)(C)=O
GlucoseAmm	G4	C(C(C(C(CCO)N)=O)(C)O)=O
GlucoseAmm	G4	C(C(C(C(CCO)N)N)O)=O
GlucoseAmm	G4	C(C(C(C(CCO)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(CCO)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CN)(CO)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(CN)(CO)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CN)=O)N)O)=O
GlucoseAmm	G4	C(C(C(C(CN)=O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CN)N)=O)(C)O)=O
GlucoseAmm	G4	C(C(C(C(CN)N)=O)O)=O
GlucoseAmm	G4	C(C(C(C(CN)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(CN)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(CN)N)O)O)O
GlucoseAmm	G4	C(C(C(C(CN)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(CN)O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CO)=O)N)N)=O
GlucoseAmm	G4	C(C(C(C(CO)=O)O)N)=O
GlucoseAmm	G4	C(C(C(C(CO)N)=O)O)=O
GlucoseAmm	G4	C(C(C(C(CO)N)O)N)=O
GlucoseAmm	G4	C(C(C(C(CO)N)O)O)=O
GlucoseAmm	G4	C(C(C(C(CO)O)=O)C(C)O)=O
GlucoseAmm	G4	C(C(C(C(CO)O)C(C)O)=O)=O
GlucoseAmm	G4	C(C(C(C(CO)O)N)N)=O
GlucoseAmm	G4	C(C(C(C(N)=C)(CO)O)N)=O
GlucoseAmm	G4	C(C(C(C(N)=C)(CO)O)O)(C)=O
GlucoseAmm	G4	C(C(C(C(N)=C)(CO)O)O)=O
GlucoseAmm	G4	C(C(C(C(N)=C)O)N)=O
GlucoseAmm	G4	C(C(C(C(N)=C)O)O)(C(C)O)=O
GlucoseAmm	G4	C(C(C(C(N)=C)O)O)(CCO)=O
GlucoseAmm	G4	C(C(C(C(N)=C)O)O)=O
GlucoseAmm	G4	C(C(C(C(N)=O)O)O)(CCO)=O
GlucoseAmm	G4	C(C(C(C)(C(C(C)=O)O)O)N)=O
GlucoseAmm	G4	C(C(C(C)(C(C(C)N)O)O)=O)=O
GlucoseAmm	G4	C(C(C(C)(C(C(C)O)O)O)N)=O
GlucoseAmm	G4	C(C(C(C)(C(C(C)O)O)O)O)=O
GlucoseAmm	G4	C(C(C(C)(C(C)(CN)O)O)=O)=O
GlucoseAmm	G4	C(C(C(C)(C(C=O)N)O)N)=O
GlucoseAmm	G4	C(C(C(C)(C(CCO)O)O)=O)=O
GlucoseAmm	G4	C(C(C(C)(C(CN)N)O)O)=O
GlucoseAmm	G4	C(C(C(C)(C(CN)O)N)=O)=O
GlucoseAmm	G4	C(C(C(C)(C(CN)O)O)=O)=O
GlucoseAmm	G4	C(C(C(C)(C(CN)O)O)N)=O
GlucoseAmm	G4	C(C(C(C)(C(CN)O)O)O)=O
GlucoseAmm	G4	C(C(C(C)(C(CO)(C)O)O)=O)=O
GlucoseAmm	G4	C(C(C(C)(C(CO)N)O)N)=O
GlucoseAmm	G4	C(C(C(C)(C(CO)N)O)O)=O
GlucoseAmm	G4	C(C(C(C)(C(CO)O)O)=O)=O
GlucoseAmm	G4	C(C(C(C)(CC(CN)=O)O)O)=O
GlucoseAmm	G4	C(C(C(C)(CCN)O)O)=O
GlucoseAmm	G4	C(C(C(C)(CN)O)(CC=O)O)=O
GlucoseAmm	G4	C(C(C(C)(CN)O)C(C=O)O)=O
GlucoseAmm	G4	C(C(C(C)(CN)O)O)(C(C)O)=O
GlucoseAmm	G4	C(C(C(C)(CN)O)O)(CCO)=O
GlucoseAmm	G4	C(C(C(C)(CN)O)O)=O
GlucoseAmm	G4	C(C(C(C)(CO)O)C(C=O)N)=O
GlucoseAmm	G4	C(C(C(C)(CO)O)N)(CCO)=O
GlucoseAmm	G4	C(C(C(C)=O)(C(C)(CN)O)O)=O
GlucoseAmm	G4	C(C(C(C)=O)(C(CN)O)N)=O
GlucoseAmm	G4	C(C(C(C)=O)(C(CO)N)O)=O
GlucoseAmm	G4	C(C(C(C)=O)C(CO)(CN)O)=O
GlucoseAmm	G4	C(C(C(C)N)(C(C(C)=O)O)O)=O
GlucoseAmm	G4	C(C(C(C)N)(C(C=O)N)O)=O
GlucoseAmm	G4	C(C(C(C)N)(C(C=O)O)O)=O
GlucoseAmm	G4	C(C(C(C)N)=O)(C(CN)N)=O
GlucoseAmm	G4	C(C(C(C)N)O)(C(CN)O)=O
GlucoseAmm	G4	C(C(C(C)N)O)(C(CO)O)=O
GlucoseAmm	G4	C(C(C(C)N)O)(CCO)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C(C)=O)N)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C(C)N)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C(N)=C)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C)(CN)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C=O)(C)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(C=O)N)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(CCO)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(CN)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(C(CO)(C)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(CC(CN)=O)O)=O
GlucoseAmm	G4	C(C(C(C)O)(CCN)O)=O
GlucoseAmm	G4	C(C(C(C)O)=O)(C(CN)N)=O
GlucoseAmm	G4	C(C(C(C)O)=O)(C(CO)N)=O
GlucoseAmm	G4	C(C(C(C)O)C(C(C)N)O)=O
GlucoseAmm	G4	C(C(C(C)O)C(C(CO)=O)N)=O
GlucoseAmm	G4	C(C(C(C)O)C(C(CO)=O)O)=O
GlucoseAmm	G4	C(C(C(C)O)C(C(CO)N)O)=O
GlucoseAmm	G4	C(C(C(C)O)C(C(N)=C)O)=O
GlucoseAmm	G4	C(C(C(C)O)C(C)(CN)O)=O
GlucoseAmm	G4	C(C(C(C)O)C(CCO)O)=O
GlucoseAmm	G4	C(C(C(C)O)C(CN)O)=O
GlucoseAmm	G4	C(C(C(C)O)N)(C(C(C)=O)O)=O
GlucoseAmm	G4	C(C(C(C)O)N)(C(CO)N)=O
GlucoseAmm	G4	C(C(C(C)O)N)(CC(CO)=O)=O
GlucoseAmm	G4	C(C(C(C)O)N)(CCO)=O
GlucoseAmm	G4	C(C(C(C)O)N)(O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(C(C)=O)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(C(C)O)N)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(C(C)O)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(C)N)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(C)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(CN)N)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(CN)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(C(CO)N)=O
GlucoseAmm	G4	C(C(C(C)O)O)(CC(C)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(CC(CN)=O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(CC(CN)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(CC(CO)=O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(CC(CO)O)=O
GlucoseAmm	G4	C(C(C(C)O)O)(CCN)=O
GlucoseAmm	G4	C(C(C(C=O)(C(C=O)N)O)O)=O
GlucoseAmm	G4	C(C(C(C=O)C(C(N)=C)O)O)=O
GlucoseAmm	G4	C(C(C(C=O)N)N)(C(C)N)=O
GlucoseAmm	G4	C(C(C(C=O)N)N)(C(C)O)=O
GlucoseAmm	G4	C(C(C(C=O)N)N)(C(CO)O)=O
GlucoseAmm	G4	C(C(C(C=O)N)N)(CCN)=O
GlucoseAmm	G4	C(C(C(C=O)O)N)(C(CN)O)=O
GlucoseAmm	G4	C(C(C(C=O)O)N)(C(CO)N)=O
GlucoseAmm	G4	C(C(C(C=O)O)N)(CC(C)O)=O
GlucoseAmm	G4	C(C(C(C=O)O)NCCN)=O
GlucoseAmm	G4	C(C(C(C=O)O)O)(C(CN)N)=O
GlucoseAmm	G4	C(C(C(C=O)O)O)(C(CN)O)=O
GlucoseAmm	G4	C(C(C(C=O)O)O)(C(CO)N)=O
GlucoseAmm	G4	C(C(C(C=O)O)O)(CC(C)N)=O
GlucoseAmm	G4	C(C(C(CC(C(C)=O)O)O)N)=O
GlucoseAmm	G4	C(C(C(CC(C(C)=O)O)O)O)=O
GlucoseAmm	G4	C(C(C(CC(C)O)=O)O)(O)=O
GlucoseAmm	G4	C(C(C(CC(C)O)O)N)=O
GlucoseAmm	G4	C(C(C(CC(C)O)O)O)=O
GlucoseAmm	G4	C(C(C(CC(C=O)N)N)N)=O
GlucoseAmm	G4	C(C(C(CC(CCO)O)=O)N)=O
GlucoseAmm	G4	C(C(C(CC(CN)=O)N)N)=O
GlucoseAmm	G4	C(C(C(CC(CN)=O)N)O)=O
GlucoseAmm	G4	C(C(C(CC(CN)=O)O)N)=O
GlucoseAmm	G4	C(C(C(CC(CN)N)=O)O)=O
GlucoseAmm	G4	C(C(C(CC(CN)N)N)O)=O
GlucoseAmm	G4	C(C(C(CC(CN)N)O)O)=O
GlucoseAmm	G4	C(C(C(CC(CN)N)O)O)O
GlucoseAmm	G4	C(C(C(CC(CN)O)=O)CO)=O
GlucoseAmm	G4	C(C(C(CC(CN)O)=O)N)=O
GlucoseAmm	G4	C(C(C(CC(CN)O)N)=O)=O
GlucoseAmm	G4	C(C(C(CC(CN)O)N)N)=O
GlucoseAmm	G4	C(C(C(CC(CN)O)N)O)=O
GlucoseAmm	G4	C(C(C(CC(CN)O)O)N)=O
GlucoseAmm	G4	C(C(C(CC(CN)O)O)O)=O
GlucoseAmm	G4	C(C(C(CC(CO)=O)N)N)=O
GlucoseAmm	G4	C(C(C(CC(CO)CN)=O)O)=O
GlucoseAmm	G4	C(C(C(CC(CO)O)=O)CO)=O
GlucoseAmm	G4	C(C(C(CC(CO)O)N)N)=O
GlucoseAmm	G4	C(C(C(CC(CO)O)N)O)=O
GlucoseAmm	G4	C(C(C(CC(CO)O)O)N)=O
GlucoseAmm	G4	C(C(C(CC=O)O)(C(C)O)O)=O
GlucoseAmm	G4	C(C(C(CC=O)O)C(CN)O)=O
GlucoseAmm	G4	C(C(C(CC=O)O)C(CO)O)=O
GlucoseAmm	G4	C(C(C(CCN)O)O)=O
GlucoseAmm	G4	C(C(C(CCO)O)(CC=O)O)=O
GlucoseAmm	G4	C(C(C(CCO)O)C(C=O)N)=O
GlucoseAmm	G4	C(C(C(CCO)O)C(C=O)O)=O
GlucoseAmm	G4	C(C(C(CCO)O)N)(CCO)=O
GlucoseAmm	G4	C(C(C(CCO)O)N)=O
GlucoseAmm	G4	C(C(C(CCO)O)O)(C(C)N)=O
GlucoseAmm	G4	C(C(C(CCO)O)O)(C(C)O)=O
GlucoseAmm	G4	C(C(C(CCO)O)O)(CCN)=O
GlucoseAmm	G4	C(C(C(CCO)O)O)(CCO)=O
GlucoseAmm	G4	C(C(C(CCO)O)O)=O
GlucoseAmm	G4	C(C(C(CN)(C(C)O)O)O)=O
GlucoseAmm	G4	C(C(C(CN)(C(C=O)O)O)N)=O
GlucoseAmm	G4	C(C(C(CN)(C(C=O)O)O)O)=O
GlucoseAmm	G4	C(C(C(CN)(C(CN)N)O)O)O
GlucoseAmm	G4	C(C(C(CN)(C(CN)O)O)N)=O
GlucoseAmm	G4	C(C(C(CN)(C(CN)O)O)N)O
GlucoseAmm	G4	C(C(C(CN)(C(CN)O)O)O)=O
GlucoseAmm	G4	C(C(C(CN)(C(CN)O)O)O)O
GlucoseAmm	G4	C(C(C(CN)(C(CO)N)O)N)=O
GlucoseAmm	G4	C(C(C(CN)(C(CO)N)O)O)=O
GlucoseAmm	G4	C(C(C(CN)(C(CO)O)O)N)O
GlucoseAmm	G4	C(C(C(CN)(C(CO)O)O)O)O
GlucoseAmm	G4	C(C(C(CN)(C)O)N)=O
GlucoseAmm	G4	C(C(C(CN)(CCN)O)O)O
GlucoseAmm	G4	C(C(C(CN)(CCO)O)N)=O
GlucoseAmm	G4	C(C(C(CN)(CCO)O)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)(C(C)O)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)(C(C=O)O)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)(C(CN)O)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)(C(CO)N)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)(C(CO)O)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)(CCO)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)C(C)(CO)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)C(CCO)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)C(CN)O)=O
GlucoseAmm	G4	C(C(C(CN)=O)C(CO)N)=O
