Network	Generation	Smiles
Formose	G6	C(C1(C(CCC1CO)O)O)=O
Formose	G6	C(C1(C(CCC1O)O)O)=O
Formose	G6	C(C1(C(CCCC1O)O)O)=O
Formose	G6	C(C1(C(CO)=CC(C1)O)O)=O
Formose	G6	C(C1(C(CO)=CC(C1O)=O)O)=O
Formose	G6	C(C1(C(CO)=CC(C1O)O)O)=O
Formose	G6	C(C1(C(CO)=CCC1O)O)=O
Formose	G6	C(C1(C(CO)C(CO)CO1)O)=O
Formose	G6	C(C1(C(CO)OC(C1C)O)O)=O
Formose	G6	C(C1(C(COC(C1C)O)O)O)=O
Formose	G6	C(C1(C(COC(C1O)O)=C)O)=O
Formose	G6	C(C1(C(COC1(C=C)O)O)O)=O
Formose	G6	C(C1(C(O)OCC1(C)O)O)=O
Formose	G6	C(C1(C(O)OCC1(C=C)O)O)=O
Formose	G6	C(C1(C(O)OCC1CO)O)=O
Formose	G6	C(C1(C)C(C(C(C1O)=O)O)O)=O
Formose	G6	C(C1(C=C(C(C1O)=O)CO)O)=O
Formose	G6	C(C1(C=C(C(O)OC1)CO)O)=O
Formose	G6	C(C1(C=C(C=O)C(C1O)O)O)=O
Formose	G6	C(C1(C=C(CO)C(C1)O)O)=O
Formose	G6	C(C1(C=C(CO)C(C1O)O)O)=O
Formose	G6	C(C1(C=C(CO)CC1O)O)=O
Formose	G6	C(C1(C=CC(C(C1O)=O)O)O)=O
Formose	G6	C(C1(C=CC(C(C1O)O)O)O)=O
Formose	G6	C(C1(C=CC(C)(C1O)O)O)=O
Formose	G6	C(C1(C=CC(C1(C)O)O)O)=O
Formose	G6	C(C1(C=CC(C1(C=O)O)O)O)=O
Formose	G6	C(C1(C=CC(C1(CO)O)=O)O)=O
Formose	G6	C(C1(C=CC(C1CO)O)O)=O
Formose	G6	C(C1(C=CC(C1O)O)CO)=O
Formose	G6	C(C1(C=CC(CC1O)O)O)=O
Formose	G6	C(C1(C=CC(CO)(C1)O)O)=O
Formose	G6	C(C1(C=CC(CO)C1O)O)=O
Formose	G6	C(C1(C=CCC1(CO)O)O)=O
Formose	G6	C(C1(C=O)CC(C(C1O)O)O)=O
Formose	G6	C(C1(CC(C(C1CO)O)O)O)O
Formose	G6	C(C1(CC(C(C1O)=C)O)O)=O
Formose	G6	C(C1(CC(C(CO)(C1)O)O)O)O
Formose	G6	C(C1(CC(C(CO)C1O)O)O)O
Formose	G6	C(C1(CC(C)(C(C1O)O)O)O)=O
Formose	G6	C(C1(CC(CC1(CO)O)O)O)O
Formose	G6	C(C1(CC(CO)(C(C1)O)O)O)=O
Formose	G6	C(C1(CC(CO)=CC1O)O)=O
Formose	G6	C(C1(CC(CO)CC1O)O)=O
Formose	G6	C(C1(CC=C(CO)C1O)O)=O
Formose	G6	C(C1(CC=CC1(CO)O)O)=O
Formose	G6	C(C1(CCC(C(C1O)O)=O)O)=O
Formose	G6	C(C1(CCC(C1(CO)O)O)O)=O
Formose	G6	C(C1(CCC(C1CO)O)O)=O
Formose	G6	C(C1(CCCC1(CO)O)O)=O
Formose	G6	C(C1(CO)C(C(C(O1)O)=C)O)=O
Formose	G6	C(C1(CO)C(C(CC1O)O)O)O
Formose	G6	C(C1(CO)C(C(CO1)O)O)=O
Formose	G6	C(C1(CO)C(C)(O)OCC1O)=O
Formose	G6	C(C1(CO)C(CCC1O)O)=O
Formose	G6	C(C1(CO)CC(C(C1O)=O)O)=O
Formose	G6	C(C1(CO)CC(C(C1O)O)O)=O
Formose	G6	C(C1(CO)CC(CC1O)O)=O
Formose	G6	C(C1(COC(C(C1O)=C)O)O)=O
Formose	G6	C(C1(COC(C)(C1(C)O)O)O)=O
Formose	G6	C(C1(COC(C)(C1O)O)CO)=O
Formose	G6	C(C1(COC(C1(C)O)O)CO)=O
Formose	G6	C(C1(COC(C1(CC)O)O)O)=O
Formose	G6	C(C1(COC(C1(CO)O)=C)O)=O
Formose	G6	C(C1(COC(C1CCO)O)O)=O
Formose	G6	C(C1(COC(C1O)(CC)O)O)=O
Formose	G6	C(C1(COC(CC1CO)O)O)=O
Formose	G6	C(C1(COC(CO)(C1C)O)O)=O
Formose	G6	C(C1C(C(C(C(C)O)O1)O)O)=O
Formose	G6	C(C1C(C(C(C(C)O1)O)O)O)=O
Formose	G6	C(C1C(C(C(C(C1)O)=O)O)O)=O
Formose	G6	C(C1C(C(C(C(C1)O)O)O)=O)=O
Formose	G6	C(C1C(C(C(C(C=1)=O)O)O)O)=O
Formose	G6	C(C1C(C(C(C(O1)=C)O)O)O)=O
Formose	G6	C(C1C(C(C(C(O1)O)=C)O)O)=O
Formose	G6	C(C1C(C(C(C(O1)O)O)=C)O)=O
Formose	G6	C(C1C(C(C(C(O1)O)O)O)=C)=O
Formose	G6	C(C1C(C(C(C1C)O)O)O)=O
Formose	G6	C(C1C(C(C(C1CO)O)O)O)=O
Formose	G6	C(C1C(C(C(C1O)=C)O)O)=O
Formose	G6	C(C1C(C(C(C1O)O)O)=C)=O
Formose	G6	C(C1C(C(C(C=1)=O)O)O)(CO)=O
Formose	G6	C(C1C(C(C(C=1C=O)O)O)O)=O
Formose	G6	C(C1C(C(C(C=1CO)=O)O)O)=O
Formose	G6	C(C1C(C(C(C=C)(O1)O)O)O)=O
Formose	G6	C(C1C(C(C(CC1O)O)O)O)O
Formose	G6	C(C1C(C(C(CCO)O1)O)O)=O
Formose	G6	C(C1C(C(C(CO)(O1)O)=C)O)=O
Formose	G6	C(C1C(C(C(CO)C1O)O)O)O
Formose	G6	C(C1C(C(C(CO)O1)O)O)O
Formose	G6	C(C1C(C(C(O)O1)=CCO)O)=O
Formose	G6	C(C1C(C(C(O1)=C)(CO)O)O)=O
Formose	G6	C(C1C(C(C(O1)O)=C)(CO)O)=O
Formose	G6	C(C1C(C(C(O1)O)O)=CCO)=O
Formose	G6	C(C1C(C(C)(C(CO)O1)O)O)=O
Formose	G6	C(C1C(C(C)(C(CO1)O)O)O)=O
Formose	G6	C(C1C(C(C)O)OC(C1O)O)=O
Formose	G6	C(C1C(C(C=C)(C(O1)O)O)O)=O
Formose	G6	C(C1C(C(C=CC1O)O)O)=O
Formose	G6	C(C1C(C(CC1CO)O)O)=O
Formose	G6	C(C1C(C(CO)(CC1O)O)=O)=O
Formose	G6	C(C1C(C(CO)CC1O)O)=O
Formose	G6	C(C1C(C(CO1)(CCO)O)O)=O
Formose	G6	C(C1C(C(CO1)O)(C(C)O)O)=O
Formose	G6	C(C1C(C(CO1)O)O)(C(C)O)=O
Formose	G6	C(C1C(C(CO1)O)O)(CCO)=O
Formose	G6	C(C1C(C(O)OC(C)C1O)O)=O
Formose	G6	C(C1C(C(O)OCC1CO)O)=O
Formose	G6	C(C1C(C)(C(C(CO)O1)O)O)=O
Formose	G6	C(C1C(C)(C(C)(C(O1)O)O)O)=O
Formose	G6	C(C1C(C)(O)OCC1(CO)O)=O
Formose	G6	C(C1C(C=C(CO)C1O)O)=O
Formose	G6	C(C1C(C=C)(C(C(O1)O)O)O)=O
Formose	G6	C(C1C(C=CC1(CO)O)O)=O
Formose	G6	C(C1C(CC(C(C1O)O)O)=O)=O
Formose	G6	C(C1C(CC(C1CO)O)O)=O
Formose	G6	C(C1C(CC(CC1O)O)O)O
Formose	G6	C(C1C(CCC(C1O)O)O)=O
Formose	G6	C(C1C(CCC1(CO)O)O)=O
Formose	G6	C(C1C(CO)(C(C(C=1)=O)O)O)=O
Formose	G6	C(C1C(CO)(C(C(O1)=C)O)O)=O
Formose	G6	C(C1C(CO)(C(C)(CO1)O)O)=O
Formose	G6	C(C1C(CO)(O)OCC1CO)=O
Formose	G6	C(C1C(CO)=C(CO)C(O1)O)=O
Formose	G6	C(C1C(CO)=CC(C1O)O)=O
Formose	G6	C(C1C(CO)C(C(CO1)O)O)=O
Formose	G6	C(C1C(CO)C(CO)(CO1)O)=O
Formose	G6	C(C1C(CO)C(CO)C(O1)O)=O
Formose	G6	C(C1C(CO)OC(C1CO)O)=O
Formose	G6	C(C1C(CO)OCC(C1O)O)=O
Formose	G6	C(C1C(CO)OCC1(CO)O)=O
Formose	G6	C(C1C(COC(C1CO)O)O)=O
Formose	G6	C(C1C(COC1(CCO)O)O)=O
Formose	G6	C(C1C(O)OC(C)C1(CO)O)=O
Formose	G6	C(C1C(O)OC(CO)C1CO)=O
Formose	G6	C(C1C(O)OCC(C1CO)O)=O
Formose	G6	C(C1C(O)OCC(CO)C1O)=O
Formose	G6	C(C1C(O)OCC1(C(C)O)O)=O
Formose	G6	C(C1C=C(CO)C(C1O)O)=O
Formose	G6	C(C1C=CC(C(C1O)O)O)=O
Formose	G6	C(C1C=CC(C1(CO)O)O)=O
Formose	G6	C(C1C=CC(CO)(C1O)O)=O
Formose	G6	C(C1CC(C(C(C1O)O)O)O)=O
Formose	G6	C(C1CC(C(C)(C1O)O)O)=O
Formose	G6	C(C1CC(C(C1(C)O)O)O)=O
Formose	G6	C(C1CC(C(C1(CO)O)O)O)=O
Formose	G6	C(C1CC(C(C1O)O)O)=O
Formose	G6	C(C1CC(C(CC1O)O)O)=O
Formose	G6	C(C1CC(C(CO)(C1O)O)O)=O
Formose	G6	C(C1CC(C(CO)C1O)O)=O
Formose	G6	C(C1CC(C)(C(C1O)O)O)=O
Formose	G6	C(C1CC(C=O)(C(C1O)O)O)=O
Formose	G6	C(C1CC(CC(C1O)O)O)=O
Formose	G6	C(C1CC(CC1(CO)O)O)=O
Formose	G6	C(C1CC(CO)(C(C1O)O)O)=O
Formose	G6	C(C1CC(CO)(CC1O)O)=O
Formose	G6	C(C1CC(CO)C(C1O)O)=O
Formose	G6	C(C1CC2(C(C1(CO2)O)O)O)=O
Formose	G6	C(C1CCC(C(C1O)O)O)=O
Formose	G6	C(C1CCC(C1(CO)O)O)=O
Formose	G6	C(C1CCOC(C1(CO)O)O)=O
Formose	G6	C(C1COC(C(C)(C1O)O)O)=O
Formose	G6	C(C1COC(C(C1CO)O)O)=O
Formose	G6	C(C1COC(C1C(CO)O)O)=O
Formose	G6	C(C1COC(CO)(C1CO)O)=O
Formose	G6	C(C=C1C(C(C(C1O)O)O)=O)=O
Formose	G6	C(CC(C(C(C=C)O)O)O)=O
Formose	G6	C(CC(C(C(CCO)O)O)O)O
Formose	G6	C(CC(C(C(CO)=C)O)O)=O
Formose	G6	C(CC(C(C(CO)O)=C)O)=O
Formose	G6	C(CC(C(C(CO)O)=O)O)(C)=O
Formose	G6	C(CC(C(C(CO)O)O)=C)=O
Formose	G6	C(CC(C(C)(C(C)O)O)O)=O
Formose	G6	C(CC(C(C)(CO)O)O)=O
Formose	G6	C(CC(C(C)O)O)(CCO)=O
Formose	G6	C(CC(C(C)O)O)(O)=O
Formose	G6	C(CC(C(CC(C)O)O)=O)(O)=O
Formose	G6	C(CC(C(CC(C)O)O)O)=O
Formose	G6	C(CC(C(CCCO)O)O)=O
Formose	G6	C(CC(C(CO)(C)O)=O)(O)=O
Formose	G6	C(CC(C(CO)(CO)CO)O)=O
Formose	G6	C(CC(C(CO)(CO)O)=C)=O
Formose	G6	C(CC(C(CO)=C)(CO)O)=O
Formose	G6	C(CC(C(CO)CCO)O)=O
Formose	G6	C(CC(C)(C(C)(CO)O)O)=O
Formose	G6	C(CC(C)(C(CO)CO)O)=O
Formose	G6	C(CC(C)(CC(O)=O)O)(O)=O
Formose	G6	C(CC(C)(CCO)O)(O)=O
Formose	G6	C(CC(C)(CO)O)(CCO)=O
Formose	G6	C(CC(C)O)(C(CO)(C)O)=O
Formose	G6	C(CC(C)O)(C(CO)CO)=O
Formose	G6	C(CC(C1C(C(CO1)O)O)O)=O
Formose	G6	C(CC(C=C)(C(CO)O)O)=O
Formose	G6	C(CC(C=O)O)(C(CO)(C)O)=O
Formose	G6	C(CC(C=O)O)(CC(CO)O)=O
Formose	G6	C(CC(CC(C(C)O)=O)O)(O)=O
Formose	G6	C(CC(CC(C(C)O)O)O)=O
Formose	G6	C(CC(CC(CCO)O)O)O
Formose	G6	C(CC(CC(CO)CO)O)=O
Formose	G6	C(CC(CCC(CO)O)O)=O
Formose	G6	C(CC(CCCCO)O)O
Formose	G6	C(CC(CCO)(C(C)O)O)=O
Formose	G6	C(CC(CCO)(CCO)O)=O
Formose	G6	C(CC(CCO)O)(CCO)=O
Formose	G6	C(CC(CCO)O)(OCCO)=O
Formose	G6	C(CC(CO)(CC(C)=O)O)(O)=O
Formose	G6	C(CC(CO)(CC(C)O)O)(O)=O
Formose	G6	C(CC(CO)(CCCO)O)=O
Formose	G6	C(CC(CO)(CO)O)(CCO)=O
Formose	G6	C(CC(CO)C(C(C)O)O)=O
Formose	G6	C(CC(CO)C(C)(CO)O)=O
Formose	G6	C(CC(CO)CC(CO)O)=O
Formose	G6	C(CC(CO)CO)(CCO)=O
Formose	G6	C(CC(CO)O)(C(C=C)O)=O
Formose	G6	C(CC(CO)O)(C(CO)(C)O)=O
Formose	G6	C(CC(CO)O)(C(CO)CO)=O
Formose	G6	C(CC(CO)O)(CC(C)O)=O
Formose	G6	C(CC(CO)O)(CC(CO)O)=O
Formose	G6	C(CC)(C(C(C(CO)O)=O)O)=O
Formose	G6	C(CC)(C(C(CO)=O)(CO)O)=O
Formose	G6	C(CC)(C(CO)(C(CO)O)O)=O
Formose	G6	C(CC)(C(CO)(CCO)O)=O
Formose	G6	C(CC)(C1(COC(C1O)O)O)=O
Formose	G6	C(CC1(C(C(C(C)O1)O)O)O)=O
Formose	G6	C(CC1(C(C(CO1)CO)O)O)=O
Formose	G6	C(CC1(C(C)(C(CO1)O)O)O)=O
Formose	G6	C(CC1(C(C)OC(C1O)O)O)=O
Formose	G6	C(CC1(C(O)OC(C)C1O)O)=O
Formose	G6	C(CC1C(C(C(CO)O1)O)O)=O
Formose	G6	C(CC1COC(C1(CO)O)O)=O
Formose	G6	C(CCC(C(C)(CO)O)O)=O
Formose	G6	C(CCC(C(CCO)O)O)O
Formose	G6	C(CCC(C(CO)CO)O)=O
Formose	G6	C(CCC(C)(CO)O)(O)=O
Formose	G6	C(CCC(CCO)O)O
Formose	G6	C(CCC(CO)(CO)CO)=O
Formose	G6	C(CCC(CO)O)O
Formose	G6	C(CCC)(C(CO)(CO)O)=O
Formose	G6	C(CCCO)(C(CO)(CO)O)=O
Formose	G6	C(CCCO)(C(CO)CO)=O
Formose	G6	C(CCO)(C(C(CO)=O)(C)O)=O
Formose	G6	C(CCO)(C(C)(C(C)O)O)=O
Formose	G6	C(CCO)(C(C)(C(CO)O)O)=O
Formose	G6	C(CCO)(C(C=C)(CO)O)=O
Formose	G6	C(CCO)(C(CO)(C)O)=O
Formose	G6	C(CCO)(C(CO)(CO)CO)=O
Formose	G6	C(CCO)(C(CO)C(C)O)=O
Formose	G6	C(CCO)(C(CO)CCO)=O
Formose	G6	C(CCO)(C1C(O)OCC1O)=O
Formose	G6	C(CCO)(C1COC(C1O)O)=O
Formose	G6	C(CCO)=C1C(O)OCC1O
Formose	G6	C(CO)(C(C(C(C)O)=C)O)=O
Formose	G6	C(CO)(C(C(C(CC)O)O)O)=O
Formose	G6	C(CO)(C(C(C(CO)=C)=O)O)=O
Formose	G6	C(CO)(C(C(C(CO)=C)O)O)=O
Formose	G6	C(CO)(C(C(C)(C(C)O)O)O)=O
Formose	G6	C(CO)(C(C(C)(CCO)O)O)=O
Formose	G6	C(CO)(C(C(C)CCO)O)=O
Formose	G6	C(CO)(C(C(C)O)(CCO)O)=O
Formose	G6	C(CO)(C(C(C)O)CCO)=O
Formose	G6	C(CO)(C(C(CC)O)O)=O
Formose	G6	C(CO)(C(C(CCCO)O)O)=O
Formose	G6	C(CO)(C(C(CO)(CC)O)O)=O
Formose	G6	C(CO)(C(C(CO)=C)(C)O)=O
Formose	G6	C(CO)(C(C(CO)=O)(C=C)O)=O
Formose	G6	C(CO)(C(C(CO)=O)(CC)O)=O
Formose	G6	C(CO)(C(C(CO)=O)CCO)=O
Formose	G6	C(CO)(C(C(CO)C)O)=O
Formose	G6	C(CO)(C(C(CO)CCO)O)=O
Formose	G6	C(CO)(C(C(CO)O)(CC)O)=O
Formose	G6	C(CO)(C(C(CO)O)CC)=O
Formose	G6	C(CO)(C(C(CO)O)CCO)=O
Formose	G6	C(CO)(C(C)(C(CC)O)O)=O
Formose	G6	C(CO)(C(C)(CC(CO)O)O)=O
Formose	G6	C(CO)(C(C)(CCCO)O)=O
Formose	G6	C(CO)(C(C)C(C(C)O)O)=O
Formose	G6	C(CO)(C(C)C(C(CO)O)O)=O
Formose	G6	C(CO)(C(C)C(CCO)O)=O
Formose	G6	C(CO)(C(C)C(CO)(C)O)=O
Formose	G6	C(CO)(C(C)C(CO)(CO)O)=O
Formose	G6	C(CO)(C(C)C(CO)CO)=O
Formose	G6	C(CO)(C(C)C(CO)O)=O
Formose	G6	C(CO)(C(C=C)(CO)CO)=O
Formose	G6	C(CO)(C(C=C)C(CO)O)=O
Formose	G6	C(CO)(C(CCCCO)O)=O
Formose	G6	C(CO)(C(CCCO)O)=O
Formose	G6	C(CO)(C(CCO)(CCO)O)=O
Formose	G6	C(CO)(C(CCO)C(C=O)O)=O
Formose	G6	C(CO)(C(CCO)CCO)=O
Formose	G6	C(CO)(C(CO)(C(CC)O)O)=O
Formose	G6	C(CO)(C(CO)(C(CO)C)O)=O
Formose	G6	C(CO)(C(CO)(C)C(C=O)O)=O
Formose	G6	C(CO)(C(CO)(CC(C)=O)O)=O
Formose	G6	C(CO)(C(CO)(CC(C)O)O)=O
Formose	G6	C(CO)(C(CO)(CC)O)=O
Formose	G6	C(CO)(C(CO)(CCCO)O)=O
Formose	G6	C(CO)(C(CO)(CO)CCO)=O
Formose	G6	C(CO)(C(CO)C(CC)O)=O
Formose	G6	C(CO)(C(CO)C(CO)C)=O
Formose	G6	C(CO)(C(CO)C(CO)CO)=O
Formose	G6	C(CO)(C(CO)CC(C)O)=O
Formose	G6	C(CO)(C(CO)CC(CO)O)=O
Formose	G6	C(CO)(C(CO)CCCO)=O
Formose	G6	C(CO)(C1(C(CC(C1)O)O)O)=O
Formose	G6	C(CO)(C1(C(CCC1)O)O)=O
Formose	G6	C(CO)(C1(C(CCC1O)O)O)=O
Formose	G6	C(CO)(C1(C=CC(C1O)=O)O)=O
Formose	G6	C(CO)(C1(COC(C1C)O)O)=O
Formose	G6	C(CO)(C1C(C(C(C1)O)O)O)=O
Formose	G6	C(CO)(C1C(C(C(O)O1)=C)O)=O
Formose	G6	C(CO)(C1C(C(CC1)O)O)=O
Formose	G6	C(CO)(C1C(C(CO1)(C)O)O)=O
Formose	G6	C(CO)(C1C(CC(C1)O)O)=O
Formose	G6	C(CO)(C1C(CCC1O)O)=O
Formose	G6	C(CO)(C1C(O)OCC1CO)=O
Formose	G6	C(CO)(C1C=CC(C1O)O)=O
Formose	G6	C(CO)(C1CC(C(C1O)=O)O)=O
Formose	G6	C(CO)(C1COC(C1CO)O)=O
Formose	G6	C(CO)(CC(C(CC)O)O)=O
Formose	G6	C(CO)(CC(C(CO)(C)O)O)=O
Formose	G6	C(CO)(CC(C(CO)=C)O)=O
Formose	G6	C(CO)(CC(C)(CCO)O)=O
Formose	G6	C(CO)(CC(CCCO)O)=O
Formose	G6	C(CO)(CC(CO)(CO)CO)=O
Formose	G6	C(CO)(CC(CO)C(C)O)=O
Formose	G6	C(CO)(CC(CO)C(CO)O)=O
Formose	G6	C(CO)(CC(CO)CCO)=O
Formose	G6	C(CO)(CC(CO)CO)=O
Formose	G6	C(CO)(CC1C(O)OCC1O)=O
Formose	G6	C(CO)(CC1COC(C1O)O)=O
Formose	G6	C(CO)(CCC(C(C)O)O)=O
Formose	G6	C(CO)(CCC(CO)(C)O)=O
Formose	G6	C(CO)(CCCC(CO)O)=O
Formose	G6	C(CO)(OCC(CCO)O)=O
Formose	G6	C(CO)=C1C(C(C(C1O)O)O)=O
Formose	G6	C(CO)=C1C(C(C(OC1)O)O)=O
Formose	G6	C(CO)=C1C(C(CC1O)O)=O
Formose	G6	C(CO)=C1C(C(CO)(OC1)O)=O
Formose	G6	C(CO)=C1C(C(CO)OC1O)=O
Formose	G6	C(CO)=C1C(C(COC1O)O)=O
Formose	G6	C(CO)=C1C(C(O)OCC1O)=O
Formose	G6	C(CO)=C1C(C(OC1CO)O)=O
Formose	G6	C(CO)=C1C(COC(C1O)O)=O
Formose	G6	C(CO)=C1C(O)OC(CO)C1O
Formose	G6	C(CO)=C1C(O)OCC(C1O)O
Formose	G6	C(CO)=C1C(O)OCC1(C)O
Formose	G6	C(CO)=C1C(O)OCC1(CO)O
Formose	G6	C(CO)=C1C(O)OCC1O
Formose	G6	C(CO)=C1C(OCC(C1O)O)=O
Formose	G6	C(CO)=C1C(OCC1(CO)O)=O
Formose	G6	C(CO)=C1COC(C)(C1O)O
Formose	G6	C(CO)=C1COC(C1(CO)O)O
Formose	G6	C(CO)=C1COC(C1CO)O
Formose	G6	C(CO)=C1COC(C1O)O
Formose	G6	C(CO)=C1COC(CO)(C1O)O
Formose	G6	C(CO)=CC(C(CO)CO)=O
Formose	G6	C(CO)=CC(CC(CO)O)=O
Formose	G6	C1(C(C(C(C(C)O)(C1)O)O)=O)=O
Formose	G6	C1(C(C(C(C(C)O)C1)O)O)=O
Formose	G6	C1(C(C(C(C(C1)=C)O)O)O)=O
Formose	G6	C1(C(C(C(C(C1)O)(C)O)O)O)=O
Formose	G6	C1(C(C(C(C(C1)O)CO)O)=O)=O
Formose	G6	C1(C(C(C(C(C1C)=O)O)O)O)=O
Formose	G6	C1(C(C(C(C(C1O)=C)=O)O)O)=O
Formose	G6	C1(C(C(C(C(C1O)O)=C)O)O)=O
Formose	G6	C1(C(C(C(C(CC1)O)O)O)O)=O
Formose	G6	C1(C(C(C(C(CO)C1)O)O)=O)=O
Formose	G6	C1(C(C(C(C(CO)C1)O)O)O)=O
Formose	G6	C1(C(C(C(C(CO)O)C1)O)=O)=O
Formose	G6	C1(C(C(C(C(CO)O)C1)O)O)=O
Formose	G6	C1(C(C(C(C(CO)O)O1)=C)O)=O
Formose	G6	C1(C(C(C(C(CO)O1)O)=C)O)=O
Formose	G6	C1(C(C(C(C(CO1)O)O)=C)O)=O
Formose	G6	C1(C(C(C(C)(C1C)O)O)O)=O
Formose	G6	C1(C(C(C(C)(C1CO)O)O)=O)=O
Formose	G6	C1(C(C(C(C)(CC1O)O)O)=O)=O
Formose	G6	C1(C(C(C(C)(CC1O)O)O)O)=O
Formose	G6	C1(C(C(C(C)(CO1)O)O)O)=O
Formose	G6	C1(C(C(C(C)C1(CO)O)O)O)=O
Formose	G6	C1(C(C(C(C)C1CO)O)O)=O
Formose	G6	C1(C(C(C(C)C1O)O)O)=O
Formose	G6	C1(C(C(C(C)O)(O)OCC1)O)=O
Formose	G6	C1(C(C(C(C)O)C(CO)O1)O)=O
Formose	G6	C1(C(C(C(C)O)OC(C1)O)O)=O
Formose	G6	C1(C(C(C(C)OC(C1)O)O)O)=O
Formose	G6	C1(C(C(C(C1(C)O)=C)O)O)=O
Formose	G6	C1(C(C(C(C1(C)O)=O)O)O)=O
Formose	G6	C1(C(C(C(C1(C=C)O)O)O)O)=O
Formose	G6	C1(C(C(C(C1(CC)O)O)O)O)=O
Formose	G6	C1(C(C(C(C1(CO)C)O)O)=O)=O
Formose	G6	C1(C(C(C(C1)=C)(CO)O)O)=O
Formose	G6	C1(C(C(C(C1)=CCO)O)O)=O
Formose	G6	C1(C(C(C(C1)O)(CC)O)O)=O
Formose	G6	C1(C(C(C(C1)O)(CO)CO)O)=O
Formose	G6	C1(C(C(C(C1)O)CCO)O)=O
Formose	G6	C1(C(C(C(C1)O)O)C(C=O)O)=O
Formose	G6	C1(C(C(C(C1C(C)=O)O)O)O)=O
Formose	G6	C1(C(C(C(C1C(C)O)=O)O)O)=O
Formose	G6	C1(C(C(C(C1C(C)O)O)O)=O)=O
Formose	G6	C1(C(C(C(C1C)O)O)O)=O
Formose	G6	C1(C(C(C(C1C=C)O)O)O)=O
Formose	G6	C1(C(C(C(C1CCO)=O)O)O)=O
Formose	G6	C1(C(C(C(C1CCO)O)O)O)=O
Formose	G6	C1(C(C(C(C1CO)=C)O)O)=O
Formose	G6	C1(C(C(C(C1CO)O)(C)O)=O)=O
Formose	G6	C1(C(C(C(C1CO)O)O)=O)=O
Formose	G6	C1(C(C(C(C1O)=C)(CO)O)O)=O
Formose	G6	C1(C(C(C(C1O)=CC)O)O)=O
Formose	G6	C1(C(C(C(C1O)=CC=O)O)O)=O
Formose	G6	C1(C(C(C(C1O)=O)O)O)=O
Formose	G6	C1(C(C(C(C1O)O)(CC)O)O)=O
Formose	G6	C1(C(C(C(C1O)O)CCO)O)=O
Formose	G6	C1(C(C(C(C1O)O)O)CC=O)=O
Formose	G6	C1(C(C(C(C=1)=O)(C)O)O)CO
Formose	G6	C1(C(C(C(C=1)=O)(CO)O)O)C
Formose	G6	C1(C(C(C(C=1)=O)(CO)O)O)CO
Formose	G6	C1(C(C(C(C=1)=O)CO)O)CO
Formose	G6	C1(C(C(C(C=1)=O)O)O)C(C)O
Formose	G6	C1(C(C(C(C=1)=O)O)O)CCO
Formose	G6	C1(C(C(C(C=CC1)O)O)O)=O
Formose	G6	C1(C(C(C(C=CC1O)=O)O)O)=O
Formose	G6	C1(C(C(C(CC(C)O)O1)O)O)=O
Formose	G6	C1(C(C(C(CC(C)O1)O)O)O)=O
Formose	G6	C1(C(C(C(CC)(C1)O)O)O)=O
Formose	G6	C1(C(C(C(CC1(C)O)O)O)O)=O
Formose	G6	C1(C(C(C(CC1)(C)O)O)O)=O
Formose	G6	C1(C(C(C(CC1)(CO)O)O)O)=O
Formose	G6	C1(C(C(C(CC1)CO)O)O)=O
Formose	G6	C1(C(C(C(CC1)O)O)O)=O
Formose	G6	C1(C(C(C(CCC1)O)O)O)=O
Formose	G6	C1(C(C(C(CCCO)O1)O)O)=O
Formose	G6	C1(C(C(C(CCO)C1)O)O)=O
Formose	G6	C1(C(C(C(CO)(C)O1)O)O)=O
Formose	G6	C1(C(C(C(CO)(C1)O)O)=O)=O
Formose	G6	C1(C(C(C(CO)(C1C)O)O)=O)=O
Formose	G6	C1(C(C(C(CO)(C1C)O)O)O)=O
Formose	G6	C1(C(C(C(CO)(CO)C1)O)O)=O
Formose	G6	C1(C(C(C(CO)(CO)O1)=C)O)=O
Formose	G6	C1(C(C(C(CO)(CO1)O)=C)O)=O
Formose	G6	C1(C(C(C(CO)=CC1)O)O)=O
Formose	G6	C1(C(C(C(CO)=CC1O)O)O)=O
Formose	G6	C1(C(C(C(CO)=O)=CC1O)O)=O
Formose	G6	C1(C(C(C(CO)C1)O)O)=O
Formose	G6	C1(C(C(C(CO)C1C)O)O)=O
Formose	G6	C1(C(C(C(CO)C1CO)O)=O)=O
Formose	G6	C1(C(C(C(CO)C1CO)O)O)=O
Formose	G6	C1(C(C(C(CO)CO1)O)O)=O
Formose	G6	C1(C(C(C(CO)O)=CC1)O)=O
Formose	G6	C1(C(C(C(CO)O)C(C)O1)O)=O
Formose	G6	C1(C(C(C(CO)OCC1)O)O)=O
Formose	G6	C1(C(C(C(CO1)O)C(C)O)O)=O
Formose	G6	C1(C(C(C(O)OCC1O)C)O)=O
Formose	G6	C1(C(C(C(OC1)=C)(CO)O)O)=O
Formose	G6	C1(C(C(C(OC1C=C)O)O)O)=O
Formose	G6	C1(C(C(C)(C(C)(C1)O)O)O)=O
Formose	G6	C1(C(C(C)(C(C)(C1O)O)O)O)=O
Formose	G6	C1(C(C(C)(C(C)(CO1)O)O)O)=O
Formose	G6	C1(C(C(C)(C(C1C)O)O)O)=O
Formose	G6	C1(C(C(C)(C(CC1)O)O)O)=O
Formose	G6	C1(C(C(C)(C(CC1O)O)O)O)=O
